species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_EA_105	0_pi_EA_206	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_EA_105	4_pi_EA_206	4_pi_between	4_pi_total
euphydryas_aurinia	TRINITY_DN20311_c0_g1(+)	aurinia.TRINITY_DN20311_c0_g1	NA	203	0	2	201	368	360	0	4	4	0	0.01086957	0.02173913	0.01086957	0.01268116	60	56	1	1	2	0	0.05	0.05	0.03333333	0.03888889
euphydryas_aurinia	TRINITY_DN20313_c0_g1(+)	aurinia.TRINITY_DN20313_c0_g1	NA	21	0	0	21	39	38	1	0	0	0	0.02564103	0.0	0.01282051	0.01282051	6	6	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20314_c0_g1(+)	aurinia.TRINITY_DN20314_c0_g1	NA	264	0	0	264	497	497	0	0	0	0	0.0	0.0	0.0	0.0	122	116	2	1	0	3	0.01639344	0.00819672	0.03688525	0.02868853
euphydryas_aurinia	TRINITY_DN20318_c0_g1(+)	aurinia.TRINITY_DN20318_c0_g1	NA	153	0	0	153	280	280	0	0	0	0	0.0	0.0	0.0	0.0	61	58	0	0	3	0	0.04918033	0.04918033	0.02459016	0.03278688
euphydryas_aurinia	TRINITY_DN20319_c0_g1(+)	aurinia.TRINITY_DN20319_c0_g1	NA	385	0	0	385	736	735	1	0	0	0	0.0013587	0.0	0.00067935	0.00067935	192	187	3	0	0	2	0.015625	0.0	0.01822917	0.01475695
euphydryas_aurinia	TRINITY_DN20320_c0_g1(+)	aurinia.TRINITY_DN20320_c0_g1	NA	161	0	0	161	289	282	0	0	0	7	0.0	0.0	0.02422145	0.01614763	49	46	0	0	0	3	0.0	0.0	0.06122449	0.04081633
euphydryas_aurinia	TRINITY_DN20320_c0_g2(+)	aurinia.TRINITY_DN20320_c0_g2	NA	70	0	0	70	135	135	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20326_c0_g1(+)	aurinia.TRINITY_DN20326_c0_g1	NA	40	0	1	39	76	75	0	0	0	1	0.0	0.0	0.01315789	0.00877193	17	17	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20327_c0_g1(+)	aurinia.TRINITY_DN20327_c0_g1	NA	325	0	0	325	611	609	0	2	0	0	0.0	0.00327332	0.00163666	0.00163666	102	99	0	3	0	0	0.0	0.02941176	0.01470588	0.01470588
euphydryas_aurinia	TRINITY_DN20329_c0_g1(+)	aurinia.TRINITY_DN20329_c0_g1	NA	17	0	0	17	31	30	0	0	1	0	0.03225806	0.03225806	0.01612903	0.02150537	4	4	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20330_c0_g1(-)	aurinia.TRINITY_DN20330_c0_g1	NA	25	0	1	24	44	43	0	0	0	1	0.0	0.0	0.02272727	0.01515151	8	8	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20330_c0_g3(+)	aurinia.TRINITY_DN20330_c0_g3	OG0003044	211	0	0	211	395	394	0	0	0	1	0.0	0.0	0.00253165	0.00168777	78	77	1	0	0	0	0.01282051	0.0	0.00641026	0.00641026
euphydryas_aurinia	TRINITY_DN20331_c0_g1(+)	aurinia.TRINITY_DN20331_c0_g1	NA	250	0	0	250	478	476	2	0	0	0	0.0041841	0.0	0.00209205	0.00209205	82	82	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20332_c0_g1(-)	aurinia.TRINITY_DN20332_c0_g1	NA	70	0	0	70	128	124	0	4	0	0	0.0	0.03125	0.015625	0.015625	29	27	0	1	1	0	0.03448276	0.06896552	0.03448276	0.04022989
euphydryas_aurinia	TRINITY_DN20334_c0_g1(+)	aurinia.TRINITY_DN20334_c0_g1	NA	558	0	1	557	1037	1031	4	1	1	0	0.0048216	0.00192864	0.00289296	0.00305368	245	235	6	2	1	1	0.02857143	0.0122449	0.02244898	0.02176871
euphydryas_aurinia	TRINITY_DN20338_c1_g1(+)	aurinia.TRINITY_DN20338_c1_g1	NA	8	0	0	8	13	12	0	0	1	0	0.07692308	0.07692308	0.03846154	0.05128205	1	1	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20339_c0_g1(+)	aurinia.TRINITY_DN20339_c0_g1	NA	124	0	0	124	232	228	2	0	0	2	0.00862069	0.0	0.01293103	0.01005747	37	35	2	0	0	0	0.05405405	0.0	0.02702703	0.02702703
euphydryas_aurinia	TRINITY_DN20340_c0_g1(-)	aurinia.TRINITY_DN20340_c0_g1	NA	33	0	0	33	64	64	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20343_c0_g1(+)	aurinia.TRINITY_DN20343_c0_g1	OG0003640	212	0	0	212	393	393	0	0	0	0	0.0	0.0	0.0	0.0	100	95	2	2	0	1	0.02	0.02	0.03	0.02666667
euphydryas_aurinia	TRINITY_DN20344_c0_g1(+)	aurinia.TRINITY_DN20344_c0_g1	NA	126	0	1	125	230	230	0	0	0	0	0.0	0.0	0.0	0.0	30	29	0	0	0	1	0.0	0.0	0.03333333	0.02222222
euphydryas_aurinia	TRINITY_DN20345_c0_g1(+)	aurinia.TRINITY_DN20345_c0_g1	NA	161	0	0	161	297	297	0	0	0	0	0.0	0.0	0.0	0.0	72	67	0	5	0	0	0.0	0.06944444	0.03472222	0.03472222
euphydryas_aurinia	TRINITY_DN20345_c0_g2(+)	aurinia.TRINITY_DN20345_c0_g2	OG0001959	273	0	0	273	512	506	0	5	0	1	0.0	0.00976562	0.00683594	0.0061849	104	102	0	2	0	0	0.0	0.01923077	0.00961538	0.00961538
euphydryas_aurinia	TRINITY_DN20347_c1_g1(+)	aurinia.TRINITY_DN20347_c1_g1	NA	21	1	0	20	35	32	1	0	2	0	0.08571429	0.05714286	0.04285714	0.05238095	6	6	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20348_c3_g1(+)	aurinia.TRINITY_DN20348_c3_g1	NA	248	0	0	248	465	461	2	0	0	2	0.00430108	0.0	0.00645161	0.00501792	87	87	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20349_c0_g1(+)	aurinia.TRINITY_DN20349_c0_g1	NA	110	0	0	110	209	209	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20350_c0_g1(+)	aurinia.TRINITY_DN20350_c0_g1	NA	176	0	0	176	326	322	2	1	1	0	0.00920245	0.00613497	0.00613497	0.00664622	67	65	0	1	1	0	0.01492537	0.02985075	0.01492537	0.01741293
euphydryas_aurinia	TRINITY_DN20352_c0_g1(+)	aurinia.TRINITY_DN20352_c0_g1	NA	23	0	0	23	42	42	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20352_c1_g1(+)	aurinia.TRINITY_DN20352_c1_g1	NA	46	1	1	44	83	82	0	0	0	1	0.0	0.0	0.01204819	0.00803213	17	17	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20353_c0_g1(+)	aurinia.TRINITY_DN20353_c0_g1	NA	280	0	0	280	538	538	0	0	0	0	0.0	0.0	0.0	0.0	153	152	1	0	0	0	0.00653595	0.0	0.00326797	0.00326797
euphydryas_aurinia	TRINITY_DN20353_c0_g2(+)	aurinia.TRINITY_DN20353_c0_g2	NA	52	0	0	52	98	98	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20356_c0_g1(+)	aurinia.TRINITY_DN20356_c0_g1	NA	487	0	0	487	922	920	1	0	0	1	0.0010846	0.0	0.0016269	0.00126537	163	161	2	0	0	0	0.01226994	0.0	0.00613497	0.00613497
euphydryas_aurinia	TRINITY_DN20359_c0_g2(+)	aurinia.TRINITY_DN20359_c0_g2	NA	280	0	0	280	516	516	0	0	0	0	0.0	0.0	0.0	0.0	91	86	2	1	0	2	0.02197802	0.01098901	0.03846154	0.03113553
euphydryas_aurinia	TRINITY_DN20360_c0_g1(+)	aurinia.TRINITY_DN20360_c0_g1	NA	289	0	0	289	561	560	0	0	0	1	0.0	0.0	0.00178253	0.00118835	110	108	2	0	0	0	0.01818182	0.0	0.00909091	0.00909091
euphydryas_aurinia	TRINITY_DN20363_c0_g1(+)	aurinia.TRINITY_DN20363_c0_g1	OG0002515	328	0	0	328	612	610	1	1	0	0	0.00163399	0.00163399	0.00163399	0.00163399	115	112	2	0	1	0	0.02608696	0.00869565	0.01304348	0.01449275
euphydryas_aurinia	TRINITY_DN20364_c0_g1(+)	aurinia.TRINITY_DN20364_c0_g1	NA	113	0	0	113	205	205	0	0	0	0	0.0	0.0	0.0	0.0	73	71	1	1	0	0	0.01369863	0.01369863	0.01369863	0.01369863
euphydryas_aurinia	TRINITY_DN20365_c0_g1(+)	aurinia.TRINITY_DN20365_c0_g1	NA	29	0	0	29	51	51	0	0	0	0	0.0	0.0	0.0	0.0	7	6	1	0	0	0	0.14285714	0.0	0.07142857	0.07142857
euphydryas_aurinia	TRINITY_DN20366_c0_g1(-)	aurinia.TRINITY_DN20366_c0_g1	NA	139	0	0	139	243	232	2	2	7	0	0.03703704	0.03703704	0.02263374	0.02743484	53	48	1	2	2	0	0.05660377	0.0754717	0.04716981	0.05345912
euphydryas_aurinia	TRINITY_DN20368_c0_g1(+)	aurinia.TRINITY_DN20368_c0_g1	NA	308	0	0	308	583	580	2	0	0	1	0.00343053	0.0	0.00343053	0.00285878	119	113	6	0	0	0	0.05042017	0.0	0.02521008	0.02521008
euphydryas_aurinia	TRINITY_DN20369_c0_g1(+)	aurinia.TRINITY_DN20369_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20369_c0_g3(+)	aurinia.TRINITY_DN20369_c0_g3	OG0003208	238	0	0	238	443	443	0	0	0	0	0.0	0.0	0.0	0.0	112	103	4	5	0	0	0.03571429	0.04464286	0.04017857	0.04017857
euphydryas_aurinia	TRINITY_DN20370_c0_g1(+)	aurinia.TRINITY_DN20370_c0_g1	NA	276	0	1	275	507	503	0	1	3	0	0.00591716	0.00788955	0.00394477	0.00493096	130	127	0	0	3	0	0.02307692	0.02307692	0.01153846	0.01538461
euphydryas_aurinia	TRINITY_DN20371_c0_g1(+)	aurinia.TRINITY_DN20371_c0_g1	NA	440	0	0	440	817	810	1	6	0	0	0.00122399	0.00734394	0.00428397	0.00428397	113	108	0	4	1	0	0.00884956	0.04424779	0.02212389	0.02359882
euphydryas_aurinia	TRINITY_DN20372_c0_g1(+)	aurinia.TRINITY_DN20372_c0_g1	NA	23	0	0	23	38	38	0	0	0	0	0.0	0.0	0.0	0.0	9	7	2	0	0	0	0.22222222	0.0	0.11111111	0.11111111
euphydryas_aurinia	TRINITY_DN20373_c0_g1(+)	aurinia.TRINITY_DN20373_c0_g1	NA	237	0	0	237	433	427	1	1	4	0	0.01154734	0.01154734	0.00692841	0.00846805	66	64	0	0	2	0	0.03030303	0.03030303	0.01515152	0.02020202
euphydryas_aurinia	TRINITY_DN20374_c0_g1(+)	aurinia.TRINITY_DN20374_c0_g1	NA	228	0	0	228	426	425	1	0	0	0	0.00234742	0.0	0.00117371	0.00117371	95	90	3	0	0	2	0.03157895	0.0	0.03684211	0.02982456
euphydryas_aurinia	TRINITY_DN20376_c0_g1(+)	aurinia.TRINITY_DN20376_c0_g1	NA	28	0	0	28	55	55	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20378_c0_g1(+)	aurinia.TRINITY_DN20378_c0_g1	NA	289	1	0	288	545	542	3	0	0	0	0.00550459	0.0	0.00275229	0.00275229	150	145	5	0	0	0	0.03333333	0.0	0.01666667	0.01666667
euphydryas_aurinia	TRINITY_DN20379_c0_g1(+)	aurinia.TRINITY_DN20379_c0_g1	NA	459	0	0	459	848	845	2	0	0	1	0.00235849	0.0	0.00235849	0.00196541	171	164	6	0	0	1	0.03508772	0.0	0.02339181	0.02144249
euphydryas_aurinia	TRINITY_DN20381_c0_g1(+)	aurinia.TRINITY_DN20381_c0_g1	NA	32	0	1	31	56	56	0	0	0	0	0.0	0.0	0.0	0.0	15	14	0	0	0	1	0.0	0.0	0.06666667	0.04444445
euphydryas_aurinia	TRINITY_DN20383_c0_g1(+)	aurinia.TRINITY_DN20383_c0_g1	OG0002504	753	0	0	753	1442	1441	0	1	0	0	0.0	0.00069348	0.00034674	0.00034674	298	286	7	3	1	1	0.02684564	0.01342282	0.02181208	0.0212528
euphydryas_aurinia	TRINITY_DN20386_c0_g1(+)	aurinia.TRINITY_DN20386_c0_g1	OG0002279	532	0	0	532	1020	1017	1	1	1	0	0.00196078	0.00196078	0.00147059	0.00163399	240	235	1	2	2	0	0.0125	0.01666667	0.01041667	0.01180556
euphydryas_aurinia	TRINITY_DN20387_c0_g3(+)	aurinia.TRINITY_DN20387_c0_g3	NA	166	0	0	166	319	319	0	0	0	0	0.0	0.0	0.0	0.0	69	68	1	0	0	0	0.01449275	0.0	0.00724638	0.00724638
euphydryas_aurinia	TRINITY_DN20388_c0_g1(-)	aurinia.TRINITY_DN20388_c0_g1	NA	19	0	0	19	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571	7	7	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20390_c0_g1(+)	aurinia.TRINITY_DN20390_c0_g1	NA	525	0	0	525	984	982	1	1	0	0	0.00101626	0.00101626	0.00101626	0.00101626	255	244	2	3	2	4	0.01568627	0.01960784	0.02941176	0.02549019
euphydryas_aurinia	TRINITY_DN20391_c0_g1(+)	aurinia.TRINITY_DN20391_c0_g1	NA	131	0	0	131	237	235	0	2	0	0	0.0	0.00843882	0.00421941	0.00421941	53	50	2	0	0	1	0.03773585	0.0	0.03773585	0.03144654
euphydryas_aurinia	TRINITY_DN20394_c0_g1(+)	aurinia.TRINITY_DN20394_c0_g1	NA	44	0	0	44	84	84	0	0	0	0	0.0	0.0	0.0	0.0	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
euphydryas_aurinia	TRINITY_DN20395_c0_g1(+)	aurinia.TRINITY_DN20395_c0_g1	NA	280	0	0	280	513	509	0	2	0	2	0.0	0.00389864	0.00584795	0.00454841	90	85	0	4	0	1	0.0	0.04444444	0.03333333	0.02962963
euphydryas_aurinia	TRINITY_DN20397_c0_g1(+)	aurinia.TRINITY_DN20397_c0_g1	OG0003934	883	0	1	882	1655	1654	1	0	0	0	0.00060423	0.0	0.00030211	0.00030211	294	290	4	0	0	0	0.01360544	0.0	0.00680272	0.00680272
euphydryas_aurinia	TRINITY_DN20399_c0_g1(+)	aurinia.TRINITY_DN20399_c0_g1	NA	424	1	0	423	803	803	0	0	0	0	0.0	0.0	0.0	0.0	200	190	1	9	0	0	0.005	0.045	0.025	0.025
euphydryas_aurinia	TRINITY_DN20401_c0_g1(+)	aurinia.TRINITY_DN20401_c0_g1	NA	40	0	0	40	73	73	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20402_c0_g1(+)	aurinia.TRINITY_DN20402_c0_g1	NA	186	0	0	186	343	340	1	2	0	0	0.00291545	0.0058309	0.00437318	0.00437318	73	71	0	2	0	0	0.0	0.02739726	0.01369863	0.01369863
euphydryas_aurinia	TRINITY_DN20403_c0_g1(+)	aurinia.TRINITY_DN20403_c0_g1	NA	204	0	2	202	383	378	0	1	0	4	0.0	0.00261097	0.01174935	0.00826806	76	75	1	0	0	0	0.01315789	0.0	0.00657895	0.00657895
euphydryas_aurinia	TRINITY_DN20404_c0_g1(+)	aurinia.TRINITY_DN20404_c0_g1	OG0002493	252	0	0	252	459	459	0	0	0	0	0.0	0.0	0.0	0.0	108	103	0	4	0	1	0.0	0.03703704	0.02777778	0.02469136
euphydryas_aurinia	TRINITY_DN20405_c0_g1(+)	aurinia.TRINITY_DN20405_c0_g1	NA	156	0	0	156	295	292	0	0	0	3	0.0	0.0	0.01016949	0.00677966	74	71	0	0	0	3	0.0	0.0	0.04054054	0.02702703
euphydryas_aurinia	TRINITY_DN20406_c0_g1(+)	aurinia.TRINITY_DN20406_c0_g1	NA	34	0	0	34	62	58	4	0	0	0	0.06451613	0.0	0.03225806	0.03225806	16	16	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20408_c0_g1(+)	aurinia.TRINITY_DN20408_c0_g1	NA	212	0	0	212	391	391	0	0	0	0	0.0	0.0	0.0	0.0	120	116	4	0	0	0	0.03333333	0.0	0.01666667	0.01666667
euphydryas_aurinia	TRINITY_DN20409_c0_g1(+)	aurinia.TRINITY_DN20409_c0_g1	NA	329	0	2	327	625	621	1	2	0	1	0.0016	0.0032	0.004	0.00346667	134	134	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20413_c0_g1(+)	aurinia.TRINITY_DN20413_c0_g1	NA	28	0	0	28	51	50	1	0	0	0	0.01960784	0.0	0.00980392	0.00980392	17	17	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20416_c0_g1(+)	aurinia.TRINITY_DN20416_c0_g1	NA	68	0	0	68	118	117	0	0	0	1	0.0	0.0	0.00847458	0.00564972	33	29	2	0	0	2	0.06060606	0.0	0.09090909	0.07070707
euphydryas_aurinia	TRINITY_DN20419_c0_g1(+)	aurinia.TRINITY_DN20419_c0_g1	NA	331	0	0	331	611	611	0	0	0	0	0.0	0.0	0.0	0.0	173	164	3	0	0	6	0.01734104	0.0	0.0433526	0.03179191
euphydryas_aurinia	TRINITY_DN20420_c0_g1(+)	aurinia.TRINITY_DN20420_c0_g1	OG0003696	488	0	0	488	910	910	0	0	0	0	0.0	0.0	0.0	0.0	190	182	0	8	0	0	0.0	0.04210526	0.02105263	0.02105263
euphydryas_aurinia	TRINITY_DN20423_c0_g1(+)	aurinia.TRINITY_DN20423_c0_g1	NA	75	0	0	75	129	128	1	0	0	0	0.00775194	0.0	0.00387597	0.00387597	28	25	3	0	0	0	0.10714286	0.0	0.05357143	0.05357143
euphydryas_aurinia	TRINITY_DN20424_c0_g1(+)	aurinia.TRINITY_DN20424_c0_g1	NA	1144	0	0	1144	2212	2208	3	0	0	1	0.00135624	0.0	0.0011302	0.00097951	433	427	5	0	0	1	0.01154734	0.0	0.00808314	0.00731332
euphydryas_aurinia	TRINITY_DN20427_c0_g1(+)	aurinia.TRINITY_DN20427_c0_g1	NA	256	0	0	256	479	477	1	1	0	0	0.00208768	0.00208768	0.00208768	0.00208768	174	165	8	0	0	1	0.04597701	0.0	0.02873563	0.02681992
euphydryas_aurinia	TRINITY_DN20430_c1_g2(-)	aurinia.TRINITY_DN20430_c1_g2	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
euphydryas_aurinia	TRINITY_DN20431_c6_g3(+)	aurinia.TRINITY_DN20431_c6_g3	NA	353	7	4	342	515	493	1	1	20	0	0.0407767	0.0407767	0.02135922	0.02783171	132	103	3	1	25	0	0.21212121	0.1969697	0.10984848	0.14141414
euphydryas_aurinia	TRINITY_DN20433_c0_g1(+)	aurinia.TRINITY_DN20433_c0_g1	OG0004371	227	0	0	227	436	435	0	1	0	0	0.0	0.00229358	0.00114679	0.00114679	113	108	3	1	1	0	0.03539823	0.01769912	0.02212389	0.02359882
euphydryas_aurinia	TRINITY_DN20436_c1_g1(-)	aurinia.TRINITY_DN20436_c1_g1	NA	44	0	2	42	76	74	0	1	0	1	0.0	0.01315789	0.01973684	0.01535087	12	12	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20437_c0_g1(+)	aurinia.TRINITY_DN20437_c0_g1	NA	284	0	0	284	530	525	1	3	0	1	0.00188679	0.00566038	0.00566038	0.00503145	103	98	0	5	0	0	0.0	0.04854369	0.02427184	0.02427184
euphydryas_aurinia	TRINITY_DN20439_c0_g1(+)	aurinia.TRINITY_DN20439_c0_g1	NA	711	0	0	711	1336	1333	0	3	0	0	0.0	0.00224551	0.00112275	0.00112275	271	265	0	5	0	1	0.0	0.01845018	0.01291513	0.01168512
euphydryas_aurinia	TRINITY_DN20440_c0_g1(+)	aurinia.TRINITY_DN20440_c0_g1	NA	24	0	0	24	48	48	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20442_c0_g1(+)	aurinia.TRINITY_DN20442_c0_g1	NA	252	0	0	252	468	468	0	0	0	0	0.0	0.0	0.0	0.0	146	140	0	4	1	1	0.00684932	0.03424658	0.0239726	0.02283105
euphydryas_aurinia	TRINITY_DN20443_c0_g1(+)	aurinia.TRINITY_DN20443_c0_g1	NA	234	0	0	234	442	439	1	2	0	0	0.00226244	0.00452489	0.00339367	0.00339367	92	85	2	1	0	4	0.02173913	0.01086957	0.05978261	0.04528986
euphydryas_aurinia	TRINITY_DN20444_c0_g1(+)	aurinia.TRINITY_DN20444_c0_g1	OG0002911	823	0	0	823	1539	1537	0	2	0	0	0.0	0.00129955	0.00064977	0.00064977	308	299	3	5	1	0	0.01298701	0.01948052	0.01461039	0.01515151
euphydryas_aurinia	TRINITY_DN20445_c0_g1(+)	aurinia.TRINITY_DN20445_c0_g1	NA	239	0	0	239	431	427	2	0	0	2	0.00464037	0.0	0.00696056	0.00541377	93	87	4	0	0	2	0.04301075	0.0	0.04301075	0.03584229
euphydryas_aurinia	TRINITY_DN20446_c0_g1(+)	aurinia.TRINITY_DN20446_c0_g1	NA	339	1	0	338	632	628	1	1	2	0	0.00474684	0.00474684	0.00316456	0.00369199	130	125	0	3	2	0	0.01538462	0.03846154	0.01923077	0.02179487
euphydryas_aurinia	TRINITY_DN20448_c0_g1(+)	aurinia.TRINITY_DN20448_c0_g1	NA	270	0	0	270	495	494	0	0	1	0	0.0020202	0.0020202	0.0010101	0.0013468	95	85	5	4	0	1	0.05263158	0.04210526	0.05789474	0.05438597
euphydryas_aurinia	TRINITY_DN20449_c0_g2(+)	aurinia.TRINITY_DN20449_c0_g2	OG0001655	304	0	0	304	562	559	2	0	0	1	0.00355872	0.0	0.00355872	0.0029656	112	109	1	0	0	2	0.00892857	0.0	0.02232143	0.01636905
euphydryas_aurinia	TRINITY_DN20451_c0_g1(+)	aurinia.TRINITY_DN20451_c0_g1	NA	688	0	0	688	1311	1309	1	0	1	0	0.00152555	0.00076278	0.00076278	0.00088991	301	296	2	0	3	0	0.0166113	0.00996678	0.00830565	0.00996678
euphydryas_aurinia	TRINITY_DN20454_c0_g1(-)	aurinia.TRINITY_DN20454_c0_g1	NA	66	0	0	66	126	124	1	1	0	0	0.00793651	0.00793651	0.00793651	0.00793651	26	26	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20455_c0_g1(+)	aurinia.TRINITY_DN20455_c0_g1	OG0001903	276	0	0	276	518	518	0	0	0	0	0.0	0.0	0.0	0.0	103	99	1	3	0	0	0.00970874	0.02912621	0.01941748	0.01941748
euphydryas_aurinia	TRINITY_DN20459_c0_g1(+)	aurinia.TRINITY_DN20459_c0_g1	OG0003136	408	0	1	407	789	788	0	1	0	0	0.0	0.00126743	0.00063371	0.00063371	165	159	3	2	1	0	0.02424242	0.01818182	0.01818182	0.01919192
euphydryas_aurinia	TRINITY_DN20460_c0_g1(+)	aurinia.TRINITY_DN20460_c0_g1	NA	24	0	0	24	43	43	0	0	0	0	0.0	0.0	0.0	0.0	10	9	1	0	0	0	0.1	0.0	0.05	0.05
euphydryas_aurinia	TRINITY_DN20462_c0_g1(-)	aurinia.TRINITY_DN20462_c0_g1	NA	79	0	0	79	153	151	0	0	2	0	0.0130719	0.0130719	0.00653595	0.0087146	31	31	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20464_c0_g1(+)	aurinia.TRINITY_DN20464_c0_g1	NA	268	0	0	268	497	495	1	0	0	1	0.00201207	0.0	0.00301811	0.00234742	119	111	5	0	0	3	0.04201681	0.0	0.04621849	0.03781513
euphydryas_aurinia	TRINITY_DN20466_c0_g1(+)	aurinia.TRINITY_DN20466_c0_g1	NA	317	0	1	316	593	587	2	1	0	3	0.00337268	0.00168634	0.00758853	0.00590219	105	105	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20469_c0_g1(+)	aurinia.TRINITY_DN20469_c0_g1	OG0004221	797	0	0	797	1494	1493	1	0	0	0	0.00066934	0.0	0.00033467	0.00033467	301	292	0	8	0	1	0.0	0.02657807	0.0166113	0.01550388
euphydryas_aurinia	TRINITY_DN20472_c0_g2(+)	aurinia.TRINITY_DN20472_c0_g2	NA	4	0	0	4	7	7	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
euphydryas_aurinia	TRINITY_DN20473_c0_g2(-)	aurinia.TRINITY_DN20473_c0_g2	NA	2	0	0	2	3	3	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN20474_c0_g1(+)	aurinia.TRINITY_DN20474_c0_g1	NA	191	0	0	191	349	347	0	1	1	0	0.00286533	0.00573066	0.00286533	0.00334288	62	57	0	2	3	0	0.0483871	0.08064516	0.04032258	0.0483871
euphydryas_aurinia	TRINITY_DN20476_c1_g1(+)	aurinia.TRINITY_DN20476_c1_g1	NA	124	0	0	124	228	228	0	0	0	0	0.0	0.0	0.0	0.0	75	72	0	2	1	0	0.01333333	0.04	0.02	0.02222222
euphydryas_aurinia	TRINITY_DN20477_c0_g1(+)	aurinia.TRINITY_DN20477_c0_g1	NA	495	0	0	495	933	933	0	0	0	0	0.0	0.0	0.0	0.0	217	211	0	4	2	0	0.00921659	0.02764977	0.01382488	0.01536098
euphydryas_aurinia	TRINITY_DN20479_c0_g1(+)	aurinia.TRINITY_DN20479_c0_g1	OG0002188	209	0	0	209	381	380	0	0	0	1	0.0	0.0	0.00262467	0.00174978	72	68	0	0	0	4	0.0	0.0	0.05555556	0.03703704
euphydryas_aurinia	TRINITY_DN20483_c0_g1(+)	aurinia.TRINITY_DN20483_c0_g1	OG0002891	1061	0	0	1061	2032	2031	1	0	0	0	0.00049213	0.0	0.00024606	0.00024606	399	396	3	0	0	0	0.0075188	0.0	0.0037594	0.0037594
euphydryas_aurinia	TRINITY_DN20484_c0_g1(+)	aurinia.TRINITY_DN20484_c0_g1	OG0002870	519	0	0	519	984	983	0	1	0	0	0.0	0.00101626	0.00050813	0.00050813	194	188	6	0	0	0	0.03092784	0.0	0.01546392	0.01546392
euphydryas_aurinia	TRINITY_DN20484_c0_g2(+)	aurinia.TRINITY_DN20484_c0_g2	NA	341	0	0	341	660	660	0	0	0	0	0.0	0.0	0.0	0.0	135	135	0	0	0	0	0.0	0.0	0.0	0.0
