species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_TA_342	0_pi_TA_82	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_TA_342	4_pi_TA_82	4_pi_between	4_pi_total
thymelicus_acteon	TRINITY_DN18516_c0_g2(+)	acteon.TRINITY_DN18516_c0_g2	NA	516	0	0	516	1001	999	1	0	0	1	0.000999	0.0	0.0014985	0.0011655	204	199	1	4	0	0	0.00490196	0.01960784	0.0122549	0.0122549
thymelicus_acteon	TRINITY_DN18517_c3_g5(+)	acteon.TRINITY_DN18517_c3_g5	NA	48	0	0	48	90	88	0	0	2	0	0.02222222	0.02222222	0.01111111	0.01481481	15	15	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18519_c1_g3(+)	acteon.TRINITY_DN18519_c1_g3	NA	61	0	0	61	110	110	0	0	0	0	0.0	0.0	0.0	0.0	26	24	2	0	0	0	0.07692308	0.0	0.03846154	0.03846154
thymelicus_acteon	TRINITY_DN18520_c0_g1(+)	acteon.TRINITY_DN18520_c0_g1	NA	244	0	0	244	465	464	1	0	0	0	0.00215054	0.0	0.00107527	0.00107527	81	79	0	0	0	2	0.0	0.0	0.02469136	0.01646091
thymelicus_acteon	TRINITY_DN18523_c3_g1(+)	acteon.TRINITY_DN18523_c3_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18523_c5_g2(+)	acteon.TRINITY_DN18523_c5_g2	NA	55	0	0	55	100	94	2	0	4	0	0.06	0.04	0.03	0.03666667	15	15	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18525_c8_g1(+)	acteon.TRINITY_DN18525_c8_g1	NA	458	0	0	458	856	850	2	2	1	1	0.00350467	0.00350467	0.00408879	0.00389408	158	158	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18527_c0_g1(+)	acteon.TRINITY_DN18527_c0_g1	NA	98	0	0	98	177	177	0	0	0	0	0.0	0.0	0.0	0.0	45	43	0	2	0	0	0.0	0.04444444	0.02222222	0.02222222
thymelicus_acteon	TRINITY_DN18529_c0_g2(+)	acteon.TRINITY_DN18529_c0_g2	NA	386	0	0	386	740	740	0	0	0	0	0.0	0.0	0.0	0.0	170	168	0	1	1	0	0.00588235	0.01176471	0.00588235	0.00686274
thymelicus_acteon	TRINITY_DN18531_c0_g1(+)	acteon.TRINITY_DN18531_c0_g1	NA	215	1	0	214	394	393	0	1	0	0	0.0	0.00253807	0.00126904	0.00126904	88	84	2	0	1	1	0.03409091	0.01136364	0.02840909	0.02651515
thymelicus_acteon	TRINITY_DN18532_c0_g2(+)	acteon.TRINITY_DN18532_c0_g2	OG0002582	436	0	0	436	825	823	1	1	0	0	0.00121212	0.00121212	0.00121212	0.00121212	192	184	3	4	1	0	0.02083333	0.02604167	0.02083333	0.02170139
thymelicus_acteon	TRINITY_DN18533_c0_g2(+)	acteon.TRINITY_DN18533_c0_g2	NA	236	0	0	236	444	443	1	0	0	0	0.00225225	0.0	0.00112613	0.00112613	141	135	5	0	1	0	0.04255319	0.0070922	0.0212766	0.02245863
thymelicus_acteon	TRINITY_DN18534_c0_g1(+)	acteon.TRINITY_DN18534_c0_g1	NA	236	0	0	236	424	420	2	2	0	0	0.00471698	0.00471698	0.00471698	0.00471698	83	79	1	0	3	0	0.04819277	0.03614458	0.02409639	0.03012048
thymelicus_acteon	TRINITY_DN18535_c0_g3(+)	acteon.TRINITY_DN18535_c0_g3	NA	290	0	0	290	533	532	0	1	0	0	0.0	0.00187617	0.00093809	0.00093809	108	103	0	4	0	1	0.0	0.03703704	0.02777778	0.02469136
thymelicus_acteon	TRINITY_DN18536_c3_g1(+)	acteon.TRINITY_DN18536_c3_g1	NA	60	0	0	60	121	121	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18538_c0_g1(+)	acteon.TRINITY_DN18538_c0_g1	NA	267	0	0	267	479	477	1	1	0	0	0.00208768	0.00208768	0.00208768	0.00208768	89	84	2	1	1	1	0.03370787	0.02247191	0.03370787	0.03183521
thymelicus_acteon	TRINITY_DN18539_c6_g1(+)	acteon.TRINITY_DN18539_c6_g1	NA	167	0	0	167	322	322	0	0	0	0	0.0	0.0	0.0	0.0	64	64	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18540_c0_g1(+)	acteon.TRINITY_DN18540_c0_g1	NA	375	0	0	375	679	673	1	3	2	0	0.00441826	0.00736377	0.00441826	0.00490918	169	157	4	3	3	2	0.04142012	0.03550296	0.04142012	0.04043393
thymelicus_acteon	TRINITY_DN18540_c0_g2(+)	acteon.TRINITY_DN18540_c0_g2	NA	121	0	0	121	230	229	0	1	0	0	0.0	0.00434783	0.00217391	0.00217391	54	53	0	0	0	1	0.0	0.0	0.01851852	0.01234568
thymelicus_acteon	TRINITY_DN18541_c0_g1(+)	acteon.TRINITY_DN18541_c0_g1	NA	158	0	0	158	300	300	0	0	0	0	0.0	0.0	0.0	0.0	77	75	0	1	1	0	0.01298701	0.02597403	0.01298701	0.01515151
thymelicus_acteon	TRINITY_DN18542_c0_g1(+)	acteon.TRINITY_DN18542_c0_g1	NA	537	0	1	536	1028	1028	0	0	0	0	0.0	0.0	0.0	0.0	264	260	3	0	1	0	0.01515152	0.00378788	0.00757576	0.00820707
thymelicus_acteon	TRINITY_DN18543_c0_g1(+)	acteon.TRINITY_DN18543_c0_g1	NA	247	0	0	247	449	448	1	0	0	0	0.00222717	0.0	0.00111359	0.00111359	116	108	5	2	1	0	0.05172414	0.02586207	0.03448276	0.03591954
thymelicus_acteon	TRINITY_DN18545_c0_g1(+)	acteon.TRINITY_DN18545_c0_g1	NA	357	0	0	357	659	658	1	0	0	0	0.00151745	0.0	0.00075873	0.00075873	201	194	2	2	1	2	0.01492537	0.01492537	0.02238806	0.0199005
thymelicus_acteon	TRINITY_DN18547_c0_g1(+)	acteon.TRINITY_DN18547_c0_g1	NA	287	0	0	287	543	540	1	2	0	0	0.00184162	0.00368324	0.00276243	0.00276243	132	131	1	0	0	0	0.00757576	0.0	0.00378788	0.00378788
thymelicus_acteon	TRINITY_DN18548_c2_g1(-)	acteon.TRINITY_DN18548_c2_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18548_c2_g2(+)	acteon.TRINITY_DN18548_c2_g2	NA	25	0	1	24	44	41	1	0	2	0	0.06818182	0.04545455	0.03409091	0.04166667	10	9	0	0	1	0	0.1	0.1	0.05	0.06666667
thymelicus_acteon	TRINITY_DN18549_c0_g1(+)	acteon.TRINITY_DN18549_c0_g1	NA	101	0	0	101	183	182	0	1	0	0	0.0	0.00546448	0.00273224	0.00273224	36	34	1	1	0	0	0.02777778	0.02777778	0.02777778	0.02777778
thymelicus_acteon	TRINITY_DN18550_c6_g1(+)	acteon.TRINITY_DN18550_c6_g1	NA	142	0	0	142	249	247	0	2	0	0	0.0	0.00803213	0.00401606	0.00401606	52	43	1	6	1	1	0.03846154	0.13461538	0.09615385	0.09294872
thymelicus_acteon	TRINITY_DN18550_c6_g6(+)	acteon.TRINITY_DN18550_c6_g6	NA	85	0	0	85	159	157	0	1	0	1	0.0	0.00628931	0.00943396	0.00733752	40	39	0	0	0	1	0.0	0.0	0.025	0.01666667
thymelicus_acteon	TRINITY_DN18553_c0_g1(+)	acteon.TRINITY_DN18553_c0_g1	NA	51	0	0	51	97	95	0	2	0	0	0.0	0.02061856	0.01030928	0.01030928	15	15	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18554_c0_g1(-)	acteon.TRINITY_DN18554_c0_g1	NA	3	0	0	3	5	4	0	1	0	0	0.0	0.2	0.1	0.1	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18555_c0_g1(+)	acteon.TRINITY_DN18555_c0_g1	OG0003968	285	0	0	285	529	529	0	0	0	0	0.0	0.0	0.0	0.0	125	119	2	3	0	1	0.016	0.024	0.028	0.02533333
thymelicus_acteon	TRINITY_DN18556_c7_g1(+)	acteon.TRINITY_DN18556_c7_g1	NA	58	1	0	57	102	100	1	0	1	0	0.01960784	0.00980392	0.00980392	0.01143791	18	16	1	1	0	0	0.05555556	0.05555556	0.05555556	0.05555556
thymelicus_acteon	TRINITY_DN18557_c0_g1(+)	acteon.TRINITY_DN18557_c0_g1	OG0001419	272	0	0	272	516	514	0	0	0	2	0.0	0.0	0.00387597	0.00258398	96	91	0	2	0	3	0.0	0.02083333	0.04166667	0.03125
thymelicus_acteon	TRINITY_DN18558_c0_g1(+)	acteon.TRINITY_DN18558_c0_g1	NA	121	0	0	121	231	231	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18559_c0_g1(+)	acteon.TRINITY_DN18559_c0_g1	NA	282	0	0	282	518	513	5	0	0	0	0.00965251	0.0	0.00482625	0.00482625	120	113	1	3	2	1	0.025	0.04166667	0.03333333	0.03333333
thymelicus_acteon	TRINITY_DN18560_c0_g1(+)	acteon.TRINITY_DN18560_c0_g1	NA	229	0	0	229	437	437	0	0	0	0	0.0	0.0	0.0	0.0	125	124	0	1	0	0	0.0	0.008	0.004	0.004
thymelicus_acteon	TRINITY_DN18560_c0_g2(-)	acteon.TRINITY_DN18560_c0_g2	NA	53	0	0	53	95	93	0	1	0	1	0.0	0.01052632	0.01578947	0.0122807	29	28	0	1	0	0	0.0	0.03448276	0.01724138	0.01724138
thymelicus_acteon	TRINITY_DN18561_c0_g1(+)	acteon.TRINITY_DN18561_c0_g1	NA	72	0	1	71	130	128	0	1	1	0	0.00769231	0.01538462	0.00769231	0.00897436	20	20	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18562_c0_g1(+)	acteon.TRINITY_DN18562_c0_g1	NA	476	0	0	476	897	891	1	1	1	3	0.00222965	0.00222965	0.00501672	0.0040877	195	190	1	2	1	1	0.01025641	0.01538462	0.01538462	0.01452992
thymelicus_acteon	TRINITY_DN18564_c0_g2(+)	acteon.TRINITY_DN18564_c0_g2	NA	168	0	0	168	316	316	0	0	0	0	0.0	0.0	0.0	0.0	58	57	1	0	0	0	0.01724138	0.0	0.00862069	0.00862069
thymelicus_acteon	TRINITY_DN18565_c0_g1(+)	acteon.TRINITY_DN18565_c0_g1	NA	23	0	0	23	47	47	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18568_c1_g1(-)	acteon.TRINITY_DN18568_c1_g1	NA	54	0	0	54	101	96	2	1	2	0	0.03960396	0.02970297	0.02475248	0.02805281	20	20	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18571_c1_g1(+)	acteon.TRINITY_DN18571_c1_g1	NA	275	0	0	275	525	525	0	0	0	0	0.0	0.0	0.0	0.0	114	113	1	0	0	0	0.00877193	0.0	0.00438596	0.00438596
thymelicus_acteon	TRINITY_DN18571_c1_g2(-)	acteon.TRINITY_DN18571_c1_g2	NA	100	0	0	100	184	178	1	2	3	0	0.02173913	0.02717391	0.01630435	0.01902174	34	34	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18571_c1_g4(-)	acteon.TRINITY_DN18571_c1_g4	NA	41	0	1	40	76	76	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18573_c0_g1(+)	acteon.TRINITY_DN18573_c0_g1	NA	213	0	0	213	384	384	0	0	0	0	0.0	0.0	0.0	0.0	105	93	0	9	2	1	0.01904762	0.1047619	0.06190476	0.06190476
thymelicus_acteon	TRINITY_DN18574_c0_g1(+)	acteon.TRINITY_DN18574_c0_g1	OG0002584	244	0	0	244	445	440	0	4	0	1	0.0	0.00898876	0.00674157	0.00599251	102	98	0	2	0	2	0.0	0.01960784	0.02941176	0.02287581
thymelicus_acteon	TRINITY_DN18575_c0_g1(+)	acteon.TRINITY_DN18575_c0_g1	NA	319	0	0	319	577	576	0	1	0	0	0.0	0.0017331	0.00086655	0.00086655	148	139	3	3	3	0	0.04054054	0.04054054	0.03040541	0.03378379
thymelicus_acteon	TRINITY_DN18576_c0_g1(-)	acteon.TRINITY_DN18576_c0_g1	NA	84	0	0	84	164	162	1	1	0	0	0.00609756	0.00609756	0.00609756	0.00609756	44	44	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18578_c0_g1(+)	acteon.TRINITY_DN18578_c0_g1	NA	69	0	0	69	132	132	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18579_c0_g3(+)	acteon.TRINITY_DN18579_c0_g3	NA	73	0	0	73	142	141	0	0	0	1	0.0	0.0	0.00704225	0.00469483	28	27	0	1	0	0	0.0	0.03571429	0.01785714	0.01785714
thymelicus_acteon	TRINITY_DN18580_c0_g3(+)	acteon.TRINITY_DN18580_c0_g3	NA	374	0	0	374	709	708	0	1	0	0	0.0	0.00141044	0.00070522	0.00070522	192	185	3	4	0	0	0.015625	0.02083333	0.01822917	0.01822917
thymelicus_acteon	TRINITY_DN18581_c3_g1(+)	acteon.TRINITY_DN18581_c3_g1	NA	204	0	1	203	390	389	1	0	0	0	0.0025641	0.0	0.00128205	0.00128205	82	78	0	3	1	0	0.01219512	0.04878049	0.02439024	0.02642276
thymelicus_acteon	TRINITY_DN18581_c4_g1(+)	acteon.TRINITY_DN18581_c4_g1	NA	57	0	0	57	104	100	2	2	0	0	0.01923077	0.01923077	0.01923077	0.01923077	32	32	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18581_c4_g2(+)	acteon.TRINITY_DN18581_c4_g2	NA	42	0	1	41	73	71	1	0	1	0	0.02739726	0.01369863	0.01369863	0.01598173	18	16	1	0	1	0	0.11111111	0.05555556	0.05555556	0.06481482
thymelicus_acteon	TRINITY_DN18581_c4_g3(+)	acteon.TRINITY_DN18581_c4_g3	NA	55	0	0	55	93	92	0	0	1	0	0.01075269	0.01075269	0.00537634	0.00716846	20	17	3	0	0	0	0.15	0.0	0.075	0.075
thymelicus_acteon	TRINITY_DN18582_c0_g1(+)	acteon.TRINITY_DN18582_c0_g1	NA	307	0	1	306	542	536	5	1	0	0	0.00922509	0.00184502	0.00553506	0.00553506	105	95	7	2	1	0	0.07619048	0.02857143	0.04761905	0.04920635
thymelicus_acteon	TRINITY_DN18585_c0_g1(+)	acteon.TRINITY_DN18585_c0_g1	NA	139	0	0	139	261	260	0	0	0	1	0.0	0.0	0.00383142	0.00255428	71	69	2	0	0	0	0.02816901	0.0	0.01408451	0.01408451
thymelicus_acteon	TRINITY_DN18586_c6_g1(+)	acteon.TRINITY_DN18586_c6_g1	OG0003969	297	0	0	297	561	561	0	0	0	0	0.0	0.0	0.0	0.0	119	118	0	1	0	0	0.0	0.00840336	0.00420168	0.00420168
thymelicus_acteon	TRINITY_DN18587_c4_g1(-)	acteon.TRINITY_DN18587_c4_g1	NA	54	0	0	54	103	103	0	0	0	0	0.0	0.0	0.0	0.0	31	30	0	0	0	1	0.0	0.0	0.03225806	0.02150537
thymelicus_acteon	TRINITY_DN18589_c8_g2(+)	acteon.TRINITY_DN18589_c8_g2	OG0001420	186	0	0	186	351	351	0	0	0	0	0.0	0.0	0.0	0.0	75	73	2	0	0	0	0.02666667	0.0	0.01333333	0.01333333
thymelicus_acteon	TRINITY_DN18590_c5_g1(+)	acteon.TRINITY_DN18590_c5_g1	NA	168	0	0	168	340	340	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18592_c0_g1(+)	acteon.TRINITY_DN18592_c0_g1	NA	224	0	0	224	408	406	0	1	1	0	0.00245098	0.00490196	0.00245098	0.00285948	71	66	3	1	1	0	0.05633803	0.02816901	0.03521127	0.03755869
thymelicus_acteon	TRINITY_DN18594_c2_g1(+)	acteon.TRINITY_DN18594_c2_g1	NA	17	0	0	17	34	34	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18594_c3_g1(+)	acteon.TRINITY_DN18594_c3_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_acteon	TRINITY_DN18595_c0_g1(+)	acteon.TRINITY_DN18595_c0_g1	NA	609	0	0	609	1124	1123	0	0	1	0	0.00088968	0.00088968	0.00044484	0.00059312	270	262	4	4	0	0	0.01481481	0.01481481	0.01481481	0.01481481
thymelicus_acteon	TRINITY_DN18596_c0_g1(+)	acteon.TRINITY_DN18596_c0_g1	NA	190	1	1	188	343	342	0	0	1	0	0.00291545	0.00291545	0.00145773	0.00194364	75	69	1	3	2	0	0.04	0.06666667	0.04	0.04444444
thymelicus_acteon	TRINITY_DN18597_c0_g1(+)	acteon.TRINITY_DN18597_c0_g1	NA	290	0	0	290	519	517	2	0	0	0	0.00385356	0.0	0.00192678	0.00192678	108	99	3	4	1	1	0.03703704	0.0462963	0.0462963	0.04475309
thymelicus_acteon	TRINITY_DN18599_c6_g1(-)	acteon.TRINITY_DN18599_c6_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18600_c0_g1(+)	acteon.TRINITY_DN18600_c0_g1	NA	432	1	1	430	829	823	1	2	1	2	0.00241255	0.00361882	0.00482509	0.00422195	199	197	1	0	1	0	0.01005025	0.00502513	0.00502513	0.00586265
thymelicus_acteon	TRINITY_DN18601_c0_g1(+)	acteon.TRINITY_DN18601_c0_g1	NA	420	0	1	419	793	792	0	0	1	0	0.00126103	0.00126103	0.00063052	0.00084069	202	197	2	1	1	1	0.01485149	0.00990099	0.01485149	0.01402641
thymelicus_acteon	TRINITY_DN18602_c2_g1(+)	acteon.TRINITY_DN18602_c2_g1	NA	69	0	0	69	125	124	0	1	0	0	0.0	0.008	0.004	0.004	31	28	0	3	0	0	0.0	0.09677419	0.0483871	0.0483871
thymelicus_acteon	TRINITY_DN18603_c0_g1(+)	acteon.TRINITY_DN18603_c0_g1	NA	451	0	0	451	865	865	0	0	0	0	0.0	0.0	0.0	0.0	222	220	1	0	1	0	0.00900901	0.0045045	0.0045045	0.00525525
thymelicus_acteon	TRINITY_DN18603_c0_g2(+)	acteon.TRINITY_DN18603_c0_g2	NA	92	0	0	92	174	174	0	0	0	0	0.0	0.0	0.0	0.0	36	36	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18603_c1_g1(+)	acteon.TRINITY_DN18603_c1_g1	NA	252	0	0	252	469	468	1	0	0	0	0.0021322	0.0	0.0010661	0.0010661	116	112	1	0	2	1	0.02586207	0.01724138	0.02155172	0.02155172
thymelicus_acteon	TRINITY_DN18604_c0_g1(+)	acteon.TRINITY_DN18604_c0_g1	OG0001989	456	0	0	456	816	814	1	1	0	0	0.00122549	0.00122549	0.00122549	0.00122549	210	194	6	6	2	2	0.03809524	0.03809524	0.04285714	0.04126984
thymelicus_acteon	TRINITY_DN18606_c4_g1(+)	acteon.TRINITY_DN18606_c4_g1	NA	14	0	0	14	24	24	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18606_c4_g2(+)	acteon.TRINITY_DN18606_c4_g2	NA	316	0	1	315	602	602	0	0	0	0	0.0	0.0	0.0	0.0	129	129	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18607_c0_g2(+)	acteon.TRINITY_DN18607_c0_g2	NA	121	0	0	121	228	226	0	2	0	0	0.0	0.00877193	0.00438596	0.00438596	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476
thymelicus_acteon	TRINITY_DN18608_c0_g1(+)	acteon.TRINITY_DN18608_c0_g1	NA	49	0	0	49	79	76	1	1	1	0	0.02531646	0.02531646	0.01898734	0.02109705	25	21	0	0	4	0	0.16	0.16	0.08	0.10666667
thymelicus_acteon	TRINITY_DN18609_c0_g1(-)	acteon.TRINITY_DN18609_c0_g1	NA	73	0	0	73	144	144	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18610_c0_g2(+)	acteon.TRINITY_DN18610_c0_g2	NA	417	0	0	417	770	770	0	0	0	0	0.0	0.0	0.0	0.0	173	167	4	2	0	0	0.02312139	0.01156069	0.01734104	0.01734104
thymelicus_acteon	TRINITY_DN18611_c0_g2(+)	acteon.TRINITY_DN18611_c0_g2	NA	117	0	0	117	216	199	6	7	1	3	0.03240741	0.03703704	0.0462963	0.04243827	47	47	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18615_c0_g1(+)	acteon.TRINITY_DN18615_c0_g1	NA	559	0	0	559	1094	1093	0	0	0	1	0.0	0.0	0.00091408	0.00060939	269	267	1	0	0	1	0.00371747	0.0	0.00557621	0.00433705
thymelicus_acteon	TRINITY_DN18615_c0_g2(+)	acteon.TRINITY_DN18615_c0_g2	NA	82	0	0	82	177	176	1	0	0	0	0.00564972	0.0	0.00282486	0.00282486	24	24	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18617_c2_g1(+)	acteon.TRINITY_DN18617_c2_g1	NA	47	1	1	45	80	76	0	0	4	0	0.05	0.05	0.025	0.03333333	18	17	0	0	1	0	0.05555556	0.05555556	0.02777778	0.03703704
thymelicus_acteon	TRINITY_DN18618_c0_g2(-)	acteon.TRINITY_DN18618_c0_g2	NA	60	0	0	60	104	103	0	0	1	0	0.00961538	0.00961538	0.00480769	0.00641025	15	15	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18619_c0_g1(+)	acteon.TRINITY_DN18619_c0_g1	NA	367	0	0	367	692	692	0	0	0	0	0.0	0.0	0.0	0.0	152	142	6	1	3	0	0.05921053	0.02631579	0.03289474	0.03618421
thymelicus_acteon	TRINITY_DN18621_c1_g1(+)	acteon.TRINITY_DN18621_c1_g1	NA	51	0	0	51	95	95	0	0	0	0	0.0	0.0	0.0	0.0	20	18	1	1	0	0	0.05	0.05	0.05	0.05
thymelicus_acteon	TRINITY_DN18625_c0_g1(+)	acteon.TRINITY_DN18625_c0_g1	NA	154	0	0	154	267	266	0	1	0	0	0.0	0.00374532	0.00187266	0.00187266	60	54	3	2	1	0	0.06666667	0.05	0.05	0.05277778
thymelicus_acteon	TRINITY_DN18627_c0_g2(+)	acteon.TRINITY_DN18627_c0_g2	OG0001421	568	0	0	568	1103	1103	0	0	0	0	0.0	0.0	0.0	0.0	291	285	1	5	0	0	0.00343643	0.01718213	0.01030928	0.01030928
thymelicus_acteon	TRINITY_DN18627_c0_g3(+)	acteon.TRINITY_DN18627_c0_g3	NA	233	0	0	233	469	469	0	0	0	0	0.0	0.0	0.0	0.0	124	122	1	1	0	0	0.00806452	0.00806452	0.00806452	0.00806452
thymelicus_acteon	TRINITY_DN18627_c0_g4(+)	acteon.TRINITY_DN18627_c0_g4	NA	225	0	0	225	433	428	1	3	0	1	0.00230947	0.00692841	0.00692841	0.00615859	109	105	1	2	1	0	0.01834862	0.02752294	0.01834862	0.01987767
thymelicus_acteon	TRINITY_DN18628_c0_g1(+)	acteon.TRINITY_DN18628_c0_g1	OG0003237	126	0	0	126	245	245	0	0	0	0	0.0	0.0	0.0	0.0	62	61	1	0	0	0	0.01612903	0.0	0.00806452	0.00806452
thymelicus_acteon	TRINITY_DN18628_c1_g3(-)	acteon.TRINITY_DN18628_c1_g3	NA	63	0	1	62	110	104	5	1	0	0	0.04545455	0.00909091	0.02727273	0.02727273	36	33	2	1	0	0	0.05555556	0.02777778	0.04166667	0.04166667
thymelicus_acteon	TRINITY_DN18629_c0_g1(+)	acteon.TRINITY_DN18629_c0_g1	OG0001422	377	0	0	377	715	713	1	0	1	0	0.0027972	0.0013986	0.0013986	0.0016317	186	182	0	2	2	0	0.01075269	0.02150538	0.01075269	0.0125448
thymelicus_acteon	TRINITY_DN18630_c0_g1(+)	acteon.TRINITY_DN18630_c0_g1	NA	298	0	0	298	573	573	0	0	0	0	0.0	0.0	0.0	0.0	139	137	2	0	0	0	0.01438849	0.0	0.00719424	0.00719424
thymelicus_acteon	TRINITY_DN18630_c0_g2(+)	acteon.TRINITY_DN18630_c0_g2	NA	211	0	0	211	403	402	0	0	1	0	0.00248139	0.00248139	0.00124069	0.00165426	103	99	1	1	2	0	0.02912621	0.02912621	0.01941748	0.02265372
thymelicus_acteon	TRINITY_DN18631_c3_g1(+)	acteon.TRINITY_DN18631_c3_g1	OG0001990	397	0	0	397	738	735	1	1	0	1	0.00135501	0.00135501	0.00271003	0.00225836	173	165	3	0	1	4	0.02312139	0.00578035	0.03468208	0.02793834
thymelicus_acteon	TRINITY_DN18631_c4_g1(+)	acteon.TRINITY_DN18631_c4_g1	OG0003238	419	0	0	419	795	795	0	0	0	0	0.0	0.0	0.0	0.0	169	161	5	3	0	0	0.0295858	0.01775148	0.02366864	0.02366864
thymelicus_acteon	TRINITY_DN18632_c5_g4(+)	acteon.TRINITY_DN18632_c5_g4	NA	393	0	0	393	741	736	1	4	0	0	0.00134953	0.00539811	0.00337382	0.00337382	200	198	1	0	0	1	0.005	0.0	0.0075	0.00583333
thymelicus_acteon	TRINITY_DN18632_c6_g1(+)	acteon.TRINITY_DN18632_c6_g1	NA	222	0	0	222	420	420	0	0	0	0	0.0	0.0	0.0	0.0	122	122	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18633_c0_g1(+)	acteon.TRINITY_DN18633_c0_g1	OG0001156	466	0	0	466	883	883	0	0	0	0	0.0	0.0	0.0	0.0	215	209	3	2	1	0	0.01860465	0.01395349	0.01395349	0.01472868
thymelicus_acteon	TRINITY_DN18635_c0_g2(+)	acteon.TRINITY_DN18635_c0_g2	NA	114	0	0	114	213	213	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN18636_c0_g1(+)	acteon.TRINITY_DN18636_c0_g1	OG0001991	220	0	0	220	410	410	0	0	0	0	0.0	0.0	0.0	0.0	91	86	2	3	0	0	0.02197802	0.03296703	0.02747253	0.02747253
thymelicus_acteon	TRINITY_DN18637_c1_g1(-)	acteon.TRINITY_DN18637_c1_g1	NA	26	0	0	26	50	50	0	0	0	0	0.0	0.0	0.0	0.0	10	8	1	0	1	0	0.2	0.1	0.1	0.11666667
thymelicus_acteon	TRINITY_DN18637_c2_g1(+)	acteon.TRINITY_DN18637_c2_g1	NA	39	0	0	39	73	73	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
