species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_GA08D	0_pi_GA08E	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_GA08D	4_pi_GA08E	4_pi_between	4_pi_total
melitaea_cinxia_new	TRINITY_DN19620_c0_g1(+)	cinxia.TRINITY_DN19620_c0_g1	NA	78	0	0	78	139	139	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19622_c0_g1(+)	cinxia.TRINITY_DN19622_c0_g1	NA	113	0	0	113	216	216	0	0	0	0	0.0	0.0	0.0	0.0	36	36	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19625_c0_g1(+)	cinxia.TRINITY_DN19625_c0_g1	OG0001654	266	0	0	266	499	498	0	0	0	1	0.0	0.0	0.00200401	0.00133601	135	133	0	1	1	0	0.00740741	0.01481481	0.00740741	0.00864198
melitaea_cinxia_new	TRINITY_DN19628_c0_g1(-)	cinxia.TRINITY_DN19628_c0_g1	NA	9	0	0	9	16	16	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19629_c0_g1(+)	cinxia.TRINITY_DN19629_c0_g1	OG0001713	224	0	0	224	429	429	0	0	0	0	0.0	0.0	0.0	0.0	100	93	2	4	1	0	0.03	0.05	0.035	0.03666667
melitaea_cinxia_new	TRINITY_DN19630_c0_g1(+)	cinxia.TRINITY_DN19630_c0_g1	NA	119	0	0	119	217	217	0	0	0	0	0.0	0.0	0.0	0.0	40	36	1	3	0	0	0.025	0.075	0.05	0.05
melitaea_cinxia_new	TRINITY_DN19631_c0_g1(-)	cinxia.TRINITY_DN19631_c0_g1	NA	232	0	0	232	426	424	0	1	0	1	0.0	0.00234742	0.00352113	0.00273866	91	86	3	0	0	2	0.03296703	0.0	0.03846154	0.03113553
melitaea_cinxia_new	TRINITY_DN19632_c0_g1(+)	cinxia.TRINITY_DN19632_c0_g1	OG0001672	20	0	0	20	38	38	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19633_c0_g1(-)	cinxia.TRINITY_DN19633_c0_g1	NA	207	0	0	207	395	394	1	0	0	0	0.00253165	0.0	0.00126582	0.00126582	79	78	1	0	0	0	0.01265823	0.0	0.00632911	0.00632911
melitaea_cinxia_new	TRINITY_DN19634_c0_g1(+)	cinxia.TRINITY_DN19634_c0_g1	NA	45	0	0	45	83	83	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19638_c0_g1(+)	cinxia.TRINITY_DN19638_c0_g1	OG0003740	55	0	0	55	96	96	0	0	0	0	0.0	0.0	0.0	0.0	24	22	0	2	0	0	0.0	0.08333333	0.04166667	0.04166667
melitaea_cinxia_new	TRINITY_DN19639_c0_g1(-)	cinxia.TRINITY_DN19639_c0_g1	OG0001368	360	0	0	360	693	692	1	0	0	0	0.001443	0.0	0.0007215	0.0007215	149	145	2	2	0	0	0.01342282	0.01342282	0.01342282	0.01342282
melitaea_cinxia_new	TRINITY_DN19640_c0_g1(+)	cinxia.TRINITY_DN19640_c0_g1	OG0002449	15	0	0	15	27	27	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19641_c0_g1(+)	cinxia.TRINITY_DN19641_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN19642_c0_g1(+)	cinxia.TRINITY_DN19642_c0_g1	NA	195	0	0	195	392	390	0	0	0	2	0.0	0.0	0.00510204	0.00340136	68	68	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19644_c0_g1(+)	cinxia.TRINITY_DN19644_c0_g1	OG0001283	152	0	0	152	277	276	1	0	0	0	0.00361011	0.0	0.00180505	0.00180505	54	52	1	0	0	1	0.01851852	0.0	0.02777778	0.02160494
melitaea_cinxia_new	TRINITY_DN19645_c0_g1(+)	cinxia.TRINITY_DN19645_c0_g1	NA	103	1	0	102	193	188	3	2	0	0	0.01554404	0.01036269	0.01295337	0.01295337	28	27	1	0	0	0	0.03571429	0.0	0.01785714	0.01785714
melitaea_cinxia_new	TRINITY_DN19646_c0_g1(+)	cinxia.TRINITY_DN19646_c0_g1	NA	21	0	0	21	40	40	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19647_c0_g1(+)	cinxia.TRINITY_DN19647_c0_g1	NA	57	0	0	57	109	108	0	0	1	0	0.00917431	0.00917431	0.00458716	0.00611621	19	17	0	1	0	1	0.0	0.05263158	0.07894737	0.06140351
melitaea_cinxia_new	TRINITY_DN19648_c0_g1(+)	cinxia.TRINITY_DN19648_c0_g1	NA	97	0	0	97	181	180	1	0	0	0	0.00552486	0.0	0.00276243	0.00276243	42	41	0	1	0	0	0.0	0.02380952	0.01190476	0.01190476
melitaea_cinxia_new	TRINITY_DN19649_c0_g1(+)	cinxia.TRINITY_DN19649_c0_g1	OG0001973	84	0	0	84	163	163	0	0	0	0	0.0	0.0	0.0	0.0	28	27	0	1	0	0	0.0	0.03571429	0.01785714	0.01785714
melitaea_cinxia_new	TRINITY_DN19652_c0_g1(-)	cinxia.TRINITY_DN19652_c0_g1	NA	20	0	0	20	37	37	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19655_c0_g1(-)	cinxia.TRINITY_DN19655_c0_g1	OG0003413	29	0	0	29	54	54	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19658_c0_g1(+)	cinxia.TRINITY_DN19658_c0_g1	NA	93	0	0	93	179	178	1	0	0	0	0.00558659	0.0	0.0027933	0.0027933	38	37	1	0	0	0	0.02631579	0.0	0.01315789	0.01315789
melitaea_cinxia_new	TRINITY_DN19660_c0_g1(+)	cinxia.TRINITY_DN19660_c0_g1	NA	109	0	0	109	204	204	0	0	0	0	0.0	0.0	0.0	0.0	38	38	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19662_c0_g1(+)	cinxia.TRINITY_DN19662_c0_g1	NA	27	0	0	27	51	51	0	0	0	0	0.0	0.0	0.0	0.0	13	12	0	1	0	0	0.0	0.07692308	0.03846154	0.03846154
melitaea_cinxia_new	TRINITY_DN19671_c0_g1(+)	cinxia.TRINITY_DN19671_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN19673_c0_g1(+)	cinxia.TRINITY_DN19673_c0_g1	NA	91	0	0	91	180	180	0	0	0	0	0.0	0.0	0.0	0.0	30	29	0	0	0	1	0.0	0.0	0.03333333	0.02222222
melitaea_cinxia_new	TRINITY_DN19675_c0_g1(+)	cinxia.TRINITY_DN19675_c0_g1	NA	196	0	0	196	361	361	0	0	0	0	0.0	0.0	0.0	0.0	68	66	0	1	0	1	0.0	0.01470588	0.02205882	0.01715686
melitaea_cinxia_new	TRINITY_DN19680_c0_g1(+)	cinxia.TRINITY_DN19680_c0_g1	OG0001307	17	0	0	17	30	30	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19683_c0_g1(+)	cinxia.TRINITY_DN19683_c0_g1	NA	252	0	0	252	462	462	0	0	0	0	0.0	0.0	0.0	0.0	127	120	2	4	1	0	0.02362205	0.03937008	0.02755906	0.02887139
melitaea_cinxia_new	TRINITY_DN19684_c0_g1(+)	cinxia.TRINITY_DN19684_c0_g1	NA	206	0	0	206	385	383	2	0	0	0	0.00519481	0.0	0.0025974	0.0025974	94	91	2	0	0	1	0.0212766	0.0	0.0212766	0.0177305
melitaea_cinxia_new	TRINITY_DN19685_c0_g1(+)	cinxia.TRINITY_DN19685_c0_g1	NA	188	0	0	188	341	341	0	0	0	0	0.0	0.0	0.0	0.0	90	82	2	3	3	0	0.05555556	0.06666667	0.04444444	0.05
melitaea_cinxia_new	TRINITY_DN19686_c0_g1(+)	cinxia.TRINITY_DN19686_c0_g1	NA	157	0	0	157	289	289	0	0	0	0	0.0	0.0	0.0	0.0	78	74	1	3	0	0	0.01282051	0.03846154	0.02564103	0.02564103
melitaea_cinxia_new	TRINITY_DN19693_c0_g1(+)	cinxia.TRINITY_DN19693_c0_g1	NA	86	0	0	86	164	164	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19694_c0_g1(+)	cinxia.TRINITY_DN19694_c0_g1	OG0001336	254	0	0	254	470	470	0	0	0	0	0.0	0.0	0.0	0.0	127	120	2	4	1	0	0.02362205	0.03937008	0.02755906	0.02887139
melitaea_cinxia_new	TRINITY_DN19697_c0_g1(+)	cinxia.TRINITY_DN19697_c0_g1	NA	82	0	1	81	158	158	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19698_c0_g1(+)	cinxia.TRINITY_DN19698_c0_g1	OG0001860	169	0	0	169	319	319	0	0	0	0	0.0	0.0	0.0	0.0	63	59	1	3	0	0	0.01587302	0.04761905	0.03174603	0.03174603
melitaea_cinxia_new	TRINITY_DN19701_c0_g1(+)	cinxia.TRINITY_DN19701_c0_g1	NA	92	0	0	92	169	169	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19703_c0_g1(-)	cinxia.TRINITY_DN19703_c0_g1	NA	77	0	0	77	149	149	0	0	0	0	0.0	0.0	0.0	0.0	36	35	1	0	0	0	0.02777778	0.0	0.01388889	0.01388889
melitaea_cinxia_new	TRINITY_DN19704_c0_g1(+)	cinxia.TRINITY_DN19704_c0_g1	OG0002026	26	0	0	26	50	50	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19705_c0_g1(+)	cinxia.TRINITY_DN19705_c0_g1	OG0001474	125	0	0	125	226	223	2	1	0	0	0.00884956	0.00442478	0.00663717	0.00663717	43	37	2	2	2	0	0.09302326	0.09302326	0.06976744	0.07751938
melitaea_cinxia_new	TRINITY_DN19710_c0_g1(-)	cinxia.TRINITY_DN19710_c0_g1	OG0002582	11	0	0	11	22	22	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19712_c0_g1(+)	cinxia.TRINITY_DN19712_c0_g1	OG0002870	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19715_c0_g1(+)	cinxia.TRINITY_DN19715_c0_g1	OG0001761	456	0	0	456	872	871	0	0	0	1	0.0	0.0	0.00114679	0.00076453	168	164	0	3	0	1	0.0	0.01785714	0.01488095	0.01289682
melitaea_cinxia_new	TRINITY_DN19716_c0_g1(+)	cinxia.TRINITY_DN19716_c0_g1	NA	328	0	0	328	609	609	0	0	0	0	0.0	0.0	0.0	0.0	117	115	0	2	0	0	0.0	0.01709402	0.00854701	0.00854701
melitaea_cinxia_new	TRINITY_DN19724_c0_g1(+)	cinxia.TRINITY_DN19724_c0_g1	NA	215	0	0	215	405	404	1	0	0	0	0.00246914	0.0	0.00123457	0.00123457	79	76	0	2	1	0	0.01265823	0.03797468	0.01898734	0.02109704
melitaea_cinxia_new	TRINITY_DN19730_c0_g1(+)	cinxia.TRINITY_DN19730_c0_g1	NA	108	0	0	108	207	207	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19734_c0_g1(+)	cinxia.TRINITY_DN19734_c0_g1	NA	169	0	0	169	320	320	0	0	0	0	0.0	0.0	0.0	0.0	78	75	1	1	0	1	0.01282051	0.01282051	0.02564103	0.02136752
melitaea_cinxia_new	TRINITY_DN19737_c0_g1(+)	cinxia.TRINITY_DN19737_c0_g1	NA	34	0	0	34	63	63	0	0	0	0	0.0	0.0	0.0	0.0	9	8	0	1	0	0	0.0	0.11111111	0.05555556	0.05555556
melitaea_cinxia_new	TRINITY_DN19742_c0_g1(-)	cinxia.TRINITY_DN19742_c0_g1	NA	132	0	0	132	249	248	1	0	0	0	0.00401606	0.0	0.00200803	0.00200803	79	79	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19744_c0_g1(-)	cinxia.TRINITY_DN19744_c0_g1	NA	18	0	0	18	32	32	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19746_c0_g1(-)	cinxia.TRINITY_DN19746_c0_g1	NA	275	0	1	274	516	512	3	1	0	0	0.00581395	0.00193798	0.00387597	0.00387597	95	93	0	1	0	1	0.0	0.01052632	0.01578947	0.0122807
melitaea_cinxia_new	TRINITY_DN19751_c0_g1(+)	cinxia.TRINITY_DN19751_c0_g1	OG0002912	115	0	0	115	226	226	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19753_c0_g1(-)	cinxia.TRINITY_DN19753_c0_g1	OG0002827	46	0	0	46	81	81	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19765_c0_g1(-)	cinxia.TRINITY_DN19765_c0_g1	NA	73	0	0	73	139	139	0	0	0	0	0.0	0.0	0.0	0.0	23	22	0	1	0	0	0.0	0.04347826	0.02173913	0.02173913
melitaea_cinxia_new	TRINITY_DN19770_c0_g1(+)	cinxia.TRINITY_DN19770_c0_g1	NA	17	0	0	17	33	33	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19773_c0_g1(+)	cinxia.TRINITY_DN19773_c0_g1	NA	91	0	0	91	176	174	0	1	1	0	0.00568182	0.01136364	0.00568182	0.00662879	37	37	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19777_c0_g1(+)	cinxia.TRINITY_DN19777_c0_g1	NA	398	0	0	398	749	747	0	2	0	0	0.0	0.00267023	0.00133511	0.00133511	163	155	1	7	0	0	0.00613497	0.04294479	0.02453988	0.02453988
melitaea_cinxia_new	TRINITY_DN19778_c0_g1(+)	cinxia.TRINITY_DN19778_c0_g1	NA	220	0	0	220	420	417	1	0	2	0	0.00714286	0.0047619	0.00357143	0.00436508	88	85	2	1	0	0	0.02272727	0.01136364	0.01704545	0.01704545
melitaea_cinxia_new	TRINITY_DN19784_c0_g1(+)	cinxia.TRINITY_DN19784_c0_g1	NA	49	1	0	48	88	88	0	0	0	0	0.0	0.0	0.0	0.0	24	23	1	0	0	0	0.04166667	0.0	0.02083333	0.02083333
melitaea_cinxia_new	TRINITY_DN19790_c0_g1(-)	cinxia.TRINITY_DN19790_c0_g1	NA	61	0	0	61	113	111	1	1	0	0	0.00884956	0.00884956	0.00884956	0.00884956	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19791_c0_g1(+)	cinxia.TRINITY_DN19791_c0_g1	NA	123	0	0	123	236	236	0	0	0	0	0.0	0.0	0.0	0.0	54	53	1	0	0	0	0.01851852	0.0	0.00925926	0.00925926
melitaea_cinxia_new	TRINITY_DN19792_c0_g1(+)	cinxia.TRINITY_DN19792_c0_g1	NA	340	0	0	340	636	634	0	2	0	0	0.0	0.00314465	0.00157233	0.00157233	106	106	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19793_c0_g1(+)	cinxia.TRINITY_DN19793_c0_g1	NA	45	0	0	45	82	82	0	0	0	0	0.0	0.0	0.0	0.0	23	21	1	0	1	0	0.08695652	0.04347826	0.04347826	0.05072464
melitaea_cinxia_new	TRINITY_DN19794_c0_g1(+)	cinxia.TRINITY_DN19794_c0_g1	NA	226	0	0	226	420	418	0	2	0	0	0.0	0.0047619	0.00238095	0.00238095	102	100	0	2	0	0	0.0	0.01960784	0.00980392	0.00980392
melitaea_cinxia_new	TRINITY_DN19795_c0_g1(+)	cinxia.TRINITY_DN19795_c0_g1	OG0003618	30	0	0	30	51	51	0	0	0	0	0.0	0.0	0.0	0.0	16	14	0	1	0	1	0.0	0.0625	0.09375	0.07291667
melitaea_cinxia_new	TRINITY_DN19798_c1_g1(-)	cinxia.TRINITY_DN19798_c1_g1	OG0001238	146	0	0	146	277	277	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19803_c0_g1(+)	cinxia.TRINITY_DN19803_c0_g1	NA	38	0	0	38	73	73	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19804_c0_g1(+)	cinxia.TRINITY_DN19804_c0_g1	OG0003486	7	0	0	7	12	12	0	0	0	0	0.0	0.0	0.0	0.0	5	4	0	1	0	0	0.0	0.2	0.1	0.1
melitaea_cinxia_new	TRINITY_DN19807_c0_g1(+)	cinxia.TRINITY_DN19807_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN19813_c0_g1(+)	cinxia.TRINITY_DN19813_c0_g1	NA	6	0	0	6	10	10	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19816_c0_g1(+)	cinxia.TRINITY_DN19816_c0_g1	NA	198	0	0	198	372	371	0	0	1	0	0.00268817	0.00268817	0.00134409	0.00179212	70	66	2	0	2	0	0.05714286	0.02857143	0.02857143	0.03333333
melitaea_cinxia_new	TRINITY_DN19818_c0_g1(+)	cinxia.TRINITY_DN19818_c0_g1	NA	145	0	0	145	280	279	1	0	0	0	0.00357143	0.0	0.00178571	0.00178571	37	36	1	0	0	0	0.02702703	0.0	0.01351351	0.01351351
melitaea_cinxia_new	TRINITY_DN19819_c0_g1(+)	cinxia.TRINITY_DN19819_c0_g1	NA	198	0	0	198	372	372	0	0	0	0	0.0	0.0	0.0	0.0	83	81	0	1	0	1	0.0	0.01204819	0.01807229	0.01405623
melitaea_cinxia_new	TRINITY_DN19821_c0_g1(+)	cinxia.TRINITY_DN19821_c0_g1	NA	223	1	0	222	423	421	1	1	0	0	0.00236407	0.00236407	0.00236407	0.00236407	85	83	0	2	0	0	0.0	0.02352941	0.01176471	0.01176471
melitaea_cinxia_new	TRINITY_DN19823_c0_g1(+)	cinxia.TRINITY_DN19823_c0_g1	NA	35	0	0	35	63	63	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19826_c0_g1(+)	cinxia.TRINITY_DN19826_c0_g1	OG0001289	252	0	0	252	469	469	0	0	0	0	0.0	0.0	0.0	0.0	105	101	2	1	0	1	0.01904762	0.00952381	0.02380952	0.02063492
melitaea_cinxia_new	TRINITY_DN19830_c0_g1(+)	cinxia.TRINITY_DN19830_c0_g1	NA	76	1	0	75	143	142	1	0	0	0	0.00699301	0.0	0.0034965	0.0034965	22	21	0	1	0	0	0.0	0.04545455	0.02272727	0.02272727
melitaea_cinxia_new	TRINITY_DN19834_c0_g1(+)	cinxia.TRINITY_DN19834_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19839_c0_g1(+)	cinxia.TRINITY_DN19839_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN19841_c0_g1(+)	cinxia.TRINITY_DN19841_c0_g1	NA	94	0	0	94	178	178	0	0	0	0	0.0	0.0	0.0	0.0	32	31	0	0	0	1	0.0	0.0	0.03125	0.02083333
melitaea_cinxia_new	TRINITY_DN19846_c0_g1(+)	cinxia.TRINITY_DN19846_c0_g1	OG0002171	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN19851_c0_g1(+)	cinxia.TRINITY_DN19851_c0_g1	NA	79	0	0	79	145	144	0	0	1	0	0.00689655	0.00689655	0.00344828	0.0045977	32	29	1	0	0	2	0.03125	0.0	0.078125	0.05729167
melitaea_cinxia_new	TRINITY_DN19852_c0_g1(+)	cinxia.TRINITY_DN19852_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN19853_c0_g1(+)	cinxia.TRINITY_DN19853_c0_g1	NA	156	0	0	156	289	287	0	0	2	0	0.00692042	0.00692042	0.00346021	0.00461361	53	51	0	0	0	2	0.0	0.0	0.03773585	0.02515723
melitaea_cinxia_new	TRINITY_DN19856_c0_g1(+)	cinxia.TRINITY_DN19856_c0_g1	NA	28	0	0	28	49	48	0	1	0	0	0.0	0.02040816	0.01020408	0.01020408	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19858_c0_g1(+)	cinxia.TRINITY_DN19858_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN19859_c0_g1(+)	cinxia.TRINITY_DN19859_c0_g1	NA	297	0	0	297	571	571	0	0	0	0	0.0	0.0	0.0	0.0	95	91	0	3	0	1	0.0	0.03157895	0.02631579	0.02280702
melitaea_cinxia_new	TRINITY_DN19860_c0_g1(+)	cinxia.TRINITY_DN19860_c0_g1	NA	33	0	0	33	61	61	0	0	0	0	0.0	0.0	0.0	0.0	18	17	0	0	0	1	0.0	0.0	0.05555556	0.03703704
melitaea_cinxia_new	TRINITY_DN19861_c0_g1(+)	cinxia.TRINITY_DN19861_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19862_c0_g1(-)	cinxia.TRINITY_DN19862_c0_g1	NA	20	0	0	20	39	39	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19865_c0_g1(+)	cinxia.TRINITY_DN19865_c0_g1	NA	242	0	0	242	454	452	1	1	0	0	0.00220264	0.00220264	0.00220264	0.00220264	98	95	2	1	0	0	0.02040816	0.01020408	0.01530612	0.01530612
melitaea_cinxia_new	TRINITY_DN19866_c0_g1(-)	cinxia.TRINITY_DN19866_c0_g1	NA	220	0	1	219	415	415	0	0	0	0	0.0	0.0	0.0	0.0	107	104	1	2	0	0	0.00934579	0.01869159	0.01401869	0.01401869
melitaea_cinxia_new	TRINITY_DN19870_c0_g1(+)	cinxia.TRINITY_DN19870_c0_g1	OG0002421	28	0	0	28	50	49	0	1	0	0	0.0	0.02	0.01	0.01	10	8	0	0	1	1	0.1	0.1	0.15	0.13333333
melitaea_cinxia_new	TRINITY_DN19871_c0_g1(-)	cinxia.TRINITY_DN19871_c0_g1	NA	56	0	0	56	106	106	0	0	0	0	0.0	0.0	0.0	0.0	12	11	0	1	0	0	0.0	0.08333333	0.04166667	0.04166667
melitaea_cinxia_new	TRINITY_DN19874_c0_g1(+)	cinxia.TRINITY_DN19874_c0_g1	NA	53	0	0	53	104	103	1	0	0	0	0.00961538	0.0	0.00480769	0.00480769	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19879_c0_g1(+)	cinxia.TRINITY_DN19879_c0_g1	NA	162	0	0	162	302	299	1	2	0	0	0.00331126	0.00662252	0.00496689	0.00496689	76	75	0	1	0	0	0.0	0.01315789	0.00657895	0.00657895
melitaea_cinxia_new	TRINITY_DN19880_c0_g1(+)	cinxia.TRINITY_DN19880_c0_g1	NA	101	0	0	101	193	193	0	0	0	0	0.0	0.0	0.0	0.0	32	31	0	0	0	1	0.0	0.0	0.03125	0.02083333
melitaea_cinxia_new	TRINITY_DN19881_c0_g1(-)	cinxia.TRINITY_DN19881_c0_g1	NA	63	0	0	63	122	122	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19883_c0_g1(+)	cinxia.TRINITY_DN19883_c0_g1	NA	34	1	1	32	61	60	0	0	1	0	0.01639344	0.01639344	0.00819672	0.01092896	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19888_c0_g2(+)	cinxia.TRINITY_DN19888_c0_g2	NA	161	0	0	161	306	306	0	0	0	0	0.0	0.0	0.0	0.0	54	52	1	1	0	0	0.01851852	0.01851852	0.01851852	0.01851852
melitaea_cinxia_new	TRINITY_DN19893_c0_g1(+)	cinxia.TRINITY_DN19893_c0_g1	NA	43	0	0	43	85	85	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN19905_c0_g1(+)	cinxia.TRINITY_DN19905_c0_g1	NA	41	0	0	41	76	75	0	0	0	1	0.0	0.0	0.01315789	0.00877193	18	17	0	1	0	0	0.0	0.05555556	0.02777778	0.02777778
melitaea_cinxia_new	TRINITY_DN19906_c0_g1(+)	cinxia.TRINITY_DN19906_c0_g1	OG0001550	254	0	0	254	484	482	1	0	0	1	0.00206612	0.0	0.00309917	0.00241047	127	125	0	1	0	1	0.0	0.00787402	0.01181102	0.00918635
melitaea_cinxia_new	TRINITY_DN19910_c0_g1(+)	cinxia.TRINITY_DN19910_c0_g1	NA	194	0	0	194	371	368	2	1	0	0	0.00539084	0.00269542	0.00404313	0.00404313	78	76	1	1	0	0	0.01282051	0.01282051	0.01282051	0.01282051
melitaea_cinxia_new	TRINITY_DN19916_c0_g1(+)	cinxia.TRINITY_DN19916_c0_g1	NA	129	0	0	129	241	241	0	0	0	0	0.0	0.0	0.0	0.0	55	49	3	1	0	2	0.05454545	0.01818182	0.07272727	0.06060606
melitaea_cinxia_new	TRINITY_DN19921_c0_g1(+)	cinxia.TRINITY_DN19921_c0_g1	NA	96	0	0	96	178	178	0	0	0	0	0.0	0.0	0.0	0.0	39	37	0	2	0	0	0.0	0.05128205	0.02564103	0.02564103
