species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_TL_GA42A	0_pi_TL_GA42D	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_TL_GA42A	4_pi_TL_GA42D	4_pi_between	4_pi_total
thymelicus_lineola	TRINITY_DN31146_c0_g1(+)	lineola.TRINITY_DN31146_c0_g1	NA	338	0	0	338	618	615	1	0	0	2	0.00161812	0.0	0.00404531	0.00296656	169	168	0	0	0	1	0.0	0.0	0.00591716	0.00394477
thymelicus_lineola	TRINITY_DN31148_c0_g1(-)	lineola.TRINITY_DN31148_c0_g1	NA	65	0	0	65	122	118	1	2	1	0	0.01639344	0.02459016	0.01639344	0.01775956	36	35	0	0	1	0	0.02777778	0.02777778	0.01388889	0.01851852
thymelicus_lineola	TRINITY_DN31155_c1_g1(+)	lineola.TRINITY_DN31155_c1_g1	NA	86	0	0	86	167	166	1	0	0	0	0.00598802	0.0	0.00299401	0.00299401	35	33	1	0	1	0	0.05714286	0.02857143	0.02857143	0.03333333
thymelicus_lineola	TRINITY_DN31156_c0_g1(-)	lineola.TRINITY_DN31156_c0_g1	OG0001989	450	0	0	450	804	804	0	0	0	0	0.0	0.0	0.0	0.0	207	189	1	1	1	15	0.00966184	0.00966184	0.07971014	0.05636071
thymelicus_lineola	TRINITY_DN31158_c0_g1(-)	lineola.TRINITY_DN31158_c0_g1	OG0001301	449	0	0	449	851	849	0	1	1	0	0.00117509	0.00235018	0.00117509	0.00137094	170	165	0	0	5	0	0.02941176	0.02941176	0.01470588	0.01960784
thymelicus_lineola	TRINITY_DN31161_c1_g2(-)	lineola.TRINITY_DN31161_c1_g2	NA	307	0	0	307	559	556	0	2	1	0	0.00178891	0.00536673	0.00268336	0.00298151	102	94	0	8	0	0	0.0	0.07843137	0.03921569	0.03921569
thymelicus_lineola	TRINITY_DN31164_c0_g1(-)	lineola.TRINITY_DN31164_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31173_c2_g2(-)	lineola.TRINITY_DN31173_c2_g2	NA	12	0	0	12	21	21	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31173_c2_g3(-)	lineola.TRINITY_DN31173_c2_g3	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31178_c0_g1(-)	lineola.TRINITY_DN31178_c0_g1	NA	53	0	1	52	95	93	2	0	0	0	0.02105263	0.0	0.01052632	0.01052632	22	21	1	0	0	0	0.04545455	0.0	0.02272727	0.02272727
thymelicus_lineola	TRINITY_DN31182_c1_g1(-)	lineola.TRINITY_DN31182_c1_g1	NA	17	0	0	17	31	29	0	1	1	0	0.03225806	0.06451613	0.03225806	0.0376344	9	9	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31183_c0_g1(-)	lineola.TRINITY_DN31183_c0_g1	NA	239	0	0	239	451	449	0	1	1	0	0.00221729	0.00443459	0.00221729	0.00258684	90	88	1	1	0	0	0.01111111	0.01111111	0.01111111	0.01111111
thymelicus_lineola	TRINITY_DN31184_c0_g1(+)	lineola.TRINITY_DN31184_c0_g1	NA	293	0	1	292	530	530	0	0	0	0	0.0	0.0	0.0	0.0	141	129	4	4	2	2	0.04255319	0.04255319	0.04964539	0.04728132
thymelicus_lineola	TRINITY_DN31185_c0_g1(+)	lineola.TRINITY_DN31185_c0_g1	NA	37	0	0	37	71	71	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31186_c0_g1(-)	lineola.TRINITY_DN31186_c0_g1	NA	18	0	0	18	34	33	0	1	0	0	0.0	0.02941176	0.01470588	0.01470588	7	7	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31188_c0_g1(+)	lineola.TRINITY_DN31188_c0_g1	OG0001336	254	0	0	254	460	459	0	1	0	0	0.0	0.00217391	0.00108696	0.00108696	126	115	5	2	4	0	0.07142857	0.04761905	0.04365079	0.0489418
thymelicus_lineola	TRINITY_DN31190_c0_g1(+)	lineola.TRINITY_DN31190_c0_g1	NA	194	0	0	194	383	383	0	0	0	0	0.0	0.0	0.0	0.0	82	82	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31192_c1_g1(-)	lineola.TRINITY_DN31192_c1_g1	NA	176	0	0	176	337	334	1	2	0	0	0.00296736	0.00593472	0.00445104	0.00445104	53	52	0	1	0	0	0.0	0.01886792	0.00943396	0.00943396
thymelicus_lineola	TRINITY_DN31194_c0_g1(-)	lineola.TRINITY_DN31194_c0_g1	NA	246	0	0	246	459	455	2	1	1	0	0.00653595	0.0043573	0.0043573	0.00472041	93	89	1	2	1	0	0.02150538	0.03225806	0.02150538	0.02329749
thymelicus_lineola	TRINITY_DN31196_c1_g3(+)	lineola.TRINITY_DN31196_c1_g3	NA	172	0	0	172	322	322	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31197_c0_g1(+)	lineola.TRINITY_DN31197_c0_g1	NA	54	0	1	53	95	95	0	0	0	0	0.0	0.0	0.0	0.0	29	27	0	0	0	2	0.0	0.0	0.06896552	0.04597701
thymelicus_lineola	TRINITY_DN31200_c1_g1(+)	lineola.TRINITY_DN31200_c1_g1	NA	215	0	0	215	411	411	0	0	0	0	0.0	0.0	0.0	0.0	96	92	3	1	0	0	0.03125	0.01041667	0.02083333	0.02083333
thymelicus_lineola	TRINITY_DN31201_c0_g1(+)	lineola.TRINITY_DN31201_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31203_c0_g1(+)	lineola.TRINITY_DN31203_c0_g1	NA	405	0	0	405	767	766	0	0	0	1	0.0	0.0	0.00130378	0.00086919	194	187	0	4	0	3	0.0	0.02061856	0.0257732	0.02061856
thymelicus_lineola	TRINITY_DN31204_c0_g1(+)	lineola.TRINITY_DN31204_c0_g1	OG0001423	276	0	0	276	541	541	0	0	0	0	0.0	0.0	0.0	0.0	141	140	0	1	0	0	0.0	0.0070922	0.0035461	0.0035461
thymelicus_lineola	TRINITY_DN31206_c1_g1(-)	lineola.TRINITY_DN31206_c1_g1	NA	20	0	1	19	32	28	0	4	0	0	0.0	0.125	0.0625	0.0625	7	7	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31210_c0_g1(+)	lineola.TRINITY_DN31210_c0_g1	NA	118	0	0	118	220	220	0	0	0	0	0.0	0.0	0.0	0.0	47	43	1	0	1	2	0.04255319	0.0212766	0.06382979	0.05319149
thymelicus_lineola	TRINITY_DN31214_c0_g1(+)	lineola.TRINITY_DN31214_c0_g1	NA	285	0	1	284	537	534	2	1	0	0	0.00372439	0.0018622	0.0027933	0.0027933	89	88	0	0	1	0	0.01123596	0.01123596	0.00561798	0.00749064
thymelicus_lineola	TRINITY_DN31217_c0_g2(+)	lineola.TRINITY_DN31217_c0_g2	NA	324	0	0	324	608	608	0	0	0	0	0.0	0.0	0.0	0.0	151	149	1	1	0	0	0.00662252	0.00662252	0.00662252	0.00662252
thymelicus_lineola	TRINITY_DN31218_c6_g1(+)	lineola.TRINITY_DN31218_c6_g1	NA	23	0	0	23	40	40	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31220_c0_g1(+)	lineola.TRINITY_DN31220_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31221_c0_g1(+)	lineola.TRINITY_DN31221_c0_g1	NA	88	0	0	88	158	156	1	1	0	0	0.00632911	0.00632911	0.00632911	0.00632911	44	42	0	2	0	0	0.0	0.04545455	0.02272727	0.02272727
thymelicus_lineola	TRINITY_DN31222_c0_g1(+)	lineola.TRINITY_DN31222_c0_g1	NA	201	0	1	200	359	359	0	0	0	0	0.0	0.0	0.0	0.0	70	64	0	6	0	0	0.0	0.08571429	0.04285714	0.04285714
thymelicus_lineola	TRINITY_DN31230_c0_g1(-)	lineola.TRINITY_DN31230_c0_g1	NA	279	0	0	279	505	503	1	0	0	1	0.0019802	0.0	0.0029703	0.00231023	99	89	0	7	0	3	0.0	0.07070707	0.06565657	0.05555556
thymelicus_lineola	TRINITY_DN31231_c0_g1(-)	lineola.TRINITY_DN31231_c0_g1	NA	9	0	0	9	18	18	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31233_c0_g1(+)	lineola.TRINITY_DN31233_c0_g1	NA	62	0	0	62	113	113	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31234_c0_g1(+)	lineola.TRINITY_DN31234_c0_g1	NA	154	0	0	154	295	295	0	0	0	0	0.0	0.0	0.0	0.0	79	78	0	0	0	1	0.0	0.0	0.01265823	0.00843882
thymelicus_lineola	TRINITY_DN31237_c0_g1(-)	lineola.TRINITY_DN31237_c0_g1	OG0003702	81	0	0	81	146	146	0	0	0	0	0.0	0.0	0.0	0.0	34	31	3	0	0	0	0.08823529	0.0	0.04411765	0.04411765
thymelicus_lineola	TRINITY_DN31240_c0_g1(-)	lineola.TRINITY_DN31240_c0_g1	NA	74	1	2	71	117	111	1	4	0	1	0.00854701	0.03418803	0.02991453	0.02706553	21	19	0	2	0	0	0.0	0.0952381	0.04761905	0.04761905
thymelicus_lineola	TRINITY_DN31244_c0_g2(-)	lineola.TRINITY_DN31244_c0_g2	NA	10	0	0	10	19	18	0	1	0	0	0.0	0.05263158	0.02631579	0.02631579	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31245_c0_g1(-)	lineola.TRINITY_DN31245_c0_g1	NA	110	0	0	110	212	212	0	0	0	0	0.0	0.0	0.0	0.0	46	45	1	0	0	0	0.02173913	0.0	0.01086957	0.01086957
thymelicus_lineola	TRINITY_DN31247_c0_g1(+)	lineola.TRINITY_DN31247_c0_g1	NA	128	0	0	128	240	237	3	0	0	0	0.0125	0.0	0.00625	0.00625	63	62	1	0	0	0	0.01587302	0.0	0.00793651	0.00793651
thymelicus_lineola	TRINITY_DN31248_c0_g1(+)	lineola.TRINITY_DN31248_c0_g1	NA	394	0	0	394	746	742	0	4	0	0	0.0	0.00536193	0.00268097	0.00268097	176	170	0	6	0	0	0.0	0.03409091	0.01704545	0.01704545
thymelicus_lineola	TRINITY_DN31249_c0_g1(-)	lineola.TRINITY_DN31249_c0_g1	NA	31	0	0	31	59	57	0	2	0	0	0.0	0.03389831	0.01694915	0.01694915	15	15	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31250_c0_g1(+)	lineola.TRINITY_DN31250_c0_g1	NA	38	0	0	38	65	64	0	1	0	0	0.0	0.01538462	0.00769231	0.00769231	11	11	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31253_c0_g1(-)	lineola.TRINITY_DN31253_c0_g1	NA	171	0	1	170	293	293	0	0	0	0	0.0	0.0	0.0	0.0	56	53	0	1	2	0	0.03571429	0.05357143	0.02678571	0.03273809
thymelicus_lineola	TRINITY_DN31254_c0_g1(-)	lineola.TRINITY_DN31254_c0_g1	NA	214	0	0	214	394	391	0	1	0	2	0.0	0.00253807	0.00634518	0.00465313	73	70	0	3	0	0	0.0	0.04109589	0.02054795	0.02054795
thymelicus_lineola	TRINITY_DN31257_c0_g1(-)	lineola.TRINITY_DN31257_c0_g1	NA	200	0	0	200	394	394	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31258_c0_g1(-)	lineola.TRINITY_DN31258_c0_g1	NA	122	0	0	122	228	228	0	0	0	0	0.0	0.0	0.0	0.0	51	50	0	0	1	0	0.01960784	0.01960784	0.00980392	0.01307189
thymelicus_lineola	TRINITY_DN31259_c0_g1(-)	lineola.TRINITY_DN31259_c0_g1	NA	39	0	0	39	77	77	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31263_c3_g1(+)	lineola.TRINITY_DN31263_c3_g1	OG0001651	115	0	0	115	214	214	0	0	0	0	0.0	0.0	0.0	0.0	53	53	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31265_c0_g1(-)	lineola.TRINITY_DN31265_c0_g1	NA	12	0	0	12	24	24	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31266_c0_g1(+)	lineola.TRINITY_DN31266_c0_g1	OG0001368	388	0	1	387	725	725	0	0	0	0	0.0	0.0	0.0	0.0	164	156	1	0	7	0	0.04878049	0.04268293	0.02439024	0.03150406
thymelicus_lineola	TRINITY_DN31272_c0_g1(+)	lineola.TRINITY_DN31272_c0_g1	NA	130	0	0	130	249	249	0	0	0	0	0.0	0.0	0.0	0.0	59	57	2	0	0	0	0.03389831	0.0	0.01694915	0.01694915
thymelicus_lineola	TRINITY_DN31275_c1_g1(-)	lineola.TRINITY_DN31275_c1_g1	NA	40	0	0	40	75	75	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31287_c2_g1(+)	lineola.TRINITY_DN31287_c2_g1	NA	132	0	0	132	251	251	0	0	0	0	0.0	0.0	0.0	0.0	66	66	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31289_c2_g1(+)	lineola.TRINITY_DN31289_c2_g1	NA	52	0	1	51	90	87	3	0	0	0	0.03333333	0.0	0.01666667	0.01666667	15	14	1	0	0	0	0.06666667	0.0	0.03333333	0.03333333
thymelicus_lineola	TRINITY_DN31291_c0_g1(+)	lineola.TRINITY_DN31291_c0_g1	NA	71	0	0	71	133	133	0	0	0	0	0.0	0.0	0.0	0.0	26	23	1	2	0	0	0.03846154	0.07692308	0.05769231	0.05769231
thymelicus_lineola	TRINITY_DN31291_c0_g2(-)	lineola.TRINITY_DN31291_c0_g2	NA	13	0	0	13	27	27	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31299_c0_g1(-)	lineola.TRINITY_DN31299_c0_g1	NA	66	0	0	66	104	90	1	1	12	0	0.125	0.125	0.06730769	0.08653846	21	21	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31303_c0_g1(-)	lineola.TRINITY_DN31303_c0_g1	NA	476	0	0	476	948	948	0	0	0	0	0.0	0.0	0.0	0.0	230	230	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31304_c0_g2(+)	lineola.TRINITY_DN31304_c0_g2	NA	58	0	0	58	109	108	0	0	1	0	0.00917431	0.00917431	0.00458716	0.00611621	18	18	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31307_c0_g1(+)	lineola.TRINITY_DN31307_c0_g1	NA	102	0	0	102	194	194	0	0	0	0	0.0	0.0	0.0	0.0	48	46	2	0	0	0	0.04166667	0.0	0.02083333	0.02083333
thymelicus_lineola	TRINITY_DN31311_c0_g1(+)	lineola.TRINITY_DN31311_c0_g1	OG0003570	174	0	0	174	319	319	0	0	0	0	0.0	0.0	0.0	0.0	74	72	0	1	1	0	0.01351351	0.02702703	0.01351351	0.01576576
thymelicus_lineola	TRINITY_DN31314_c0_g1(-)	lineola.TRINITY_DN31314_c0_g1	NA	377	0	0	377	746	746	0	0	0	0	0.0	0.0	0.0	0.0	175	175	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31315_c1_g1(+)	lineola.TRINITY_DN31315_c1_g1	NA	258	0	0	258	483	481	1	1	0	0	0.00207039	0.00207039	0.00207039	0.00207039	104	99	0	3	2	0	0.01923077	0.04807692	0.02403846	0.02724359
thymelicus_lineola	TRINITY_DN31317_c0_g1(+)	lineola.TRINITY_DN31317_c0_g1	NA	331	0	0	331	631	630	0	1	0	0	0.0	0.00158479	0.00079239	0.00079239	142	139	0	3	0	0	0.0	0.02112676	0.01056338	0.01056338
thymelicus_lineola	TRINITY_DN31318_c0_g1(+)	lineola.TRINITY_DN31318_c0_g1	OG0003155	264	0	0	264	490	490	0	0	0	0	0.0	0.0	0.0	0.0	114	110	3	1	0	0	0.02631579	0.00877193	0.01754386	0.01754386
thymelicus_lineola	TRINITY_DN31319_c1_g1(-)	lineola.TRINITY_DN31319_c1_g1	NA	50	0	0	50	94	94	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31326_c0_g1(-)	lineola.TRINITY_DN31326_c0_g1	NA	109	0	0	109	203	202	1	0	0	0	0.00492611	0.0	0.00246305	0.00246305	51	48	1	1	1	0	0.03921569	0.03921569	0.02941176	0.03267974
thymelicus_lineola	TRINITY_DN31327_c0_g1(-)	lineola.TRINITY_DN31327_c0_g1	NA	13	0	0	13	22	22	0	0	0	0	0.0	0.0	0.0	0.0	7	6	0	0	1	0	0.14285714	0.14285714	0.07142857	0.09523809
thymelicus_lineola	TRINITY_DN31331_c1_g1(-)	lineola.TRINITY_DN31331_c1_g1	NA	17	0	0	17	32	30	0	0	2	0	0.0625	0.0625	0.03125	0.04166667	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31333_c0_g1(+)	lineola.TRINITY_DN31333_c0_g1	NA	24	0	2	22	44	44	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31333_c2_g1(-)	lineola.TRINITY_DN31333_c2_g1	NA	73	0	0	73	140	140	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31333_c2_g2(-)	lineola.TRINITY_DN31333_c2_g2	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN31334_c0_g1(-)	lineola.TRINITY_DN31334_c0_g1	NA	86	0	0	86	163	162	0	1	0	0	0.0	0.00613497	0.00306748	0.00306748	46	46	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31345_c0_g4(+)	lineola.TRINITY_DN31345_c0_g4	NA	51	0	0	51	94	92	1	0	0	1	0.0106383	0.0	0.01595745	0.01241135	15	15	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31351_c0_g1(+)	lineola.TRINITY_DN31351_c0_g1	NA	383	0	0	383	769	768	1	0	0	0	0.00130039	0.0	0.0006502	0.0006502	189	189	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31352_c0_g1(-)	lineola.TRINITY_DN31352_c0_g1	OG0003646	609	0	0	609	1183	1183	0	0	0	0	0.0	0.0	0.0	0.0	260	255	1	1	3	0	0.01538462	0.01538462	0.00961538	0.01153846
thymelicus_lineola	TRINITY_DN31354_c0_g1(-)	lineola.TRINITY_DN31354_c0_g1	NA	206	0	0	206	380	380	0	0	0	0	0.0	0.0	0.0	0.0	106	102	1	2	1	0	0.01886792	0.02830189	0.01886792	0.02044025
thymelicus_lineola	TRINITY_DN31357_c0_g1(-)	lineola.TRINITY_DN31357_c0_g1	NA	241	0	0	241	454	454	0	0	0	0	0.0	0.0	0.0	0.0	115	112	1	0	0	2	0.00869565	0.0	0.02173913	0.01594203
thymelicus_lineola	TRINITY_DN31358_c0_g1(-)	lineola.TRINITY_DN31358_c0_g1	NA	208	0	0	208	379	378	0	1	0	0	0.0	0.00263852	0.00131926	0.00131926	90	83	0	7	0	0	0.0	0.07777778	0.03888889	0.03888889
thymelicus_lineola	TRINITY_DN31360_c0_g1(-)	lineola.TRINITY_DN31360_c0_g1	NA	218	0	0	218	423	423	0	0	0	0	0.0	0.0	0.0	0.0	92	88	1	0	0	3	0.01086957	0.0	0.03804348	0.02717391
thymelicus_lineola	TRINITY_DN31361_c0_g1(+)	lineola.TRINITY_DN31361_c0_g1	NA	334	1	0	333	607	607	0	0	0	0	0.0	0.0	0.0	0.0	174	160	1	12	1	0	0.01149425	0.07471264	0.04022989	0.04118774
thymelicus_lineola	TRINITY_DN31362_c0_g1(-)	lineola.TRINITY_DN31362_c0_g1	NA	250	0	0	250	462	460	0	1	1	0	0.0021645	0.004329	0.0021645	0.00252525	97	94	0	2	1	0	0.01030928	0.03092784	0.01546392	0.01718213
thymelicus_lineola	TRINITY_DN31363_c0_g1(+)	lineola.TRINITY_DN31363_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31364_c1_g1(-)	lineola.TRINITY_DN31364_c1_g1	NA	183	0	1	182	348	347	0	1	0	0	0.0	0.00287356	0.00143678	0.00143678	110	105	0	5	0	0	0.0	0.04545455	0.02272727	0.02272727
thymelicus_lineola	TRINITY_DN31369_c0_g1(+)	lineola.TRINITY_DN31369_c0_g1	NA	43	0	0	43	81	81	0	0	0	0	0.0	0.0	0.0	0.0	21	19	2	0	0	0	0.0952381	0.0	0.04761905	0.04761905
thymelicus_lineola	TRINITY_DN31371_c0_g1(-)	lineola.TRINITY_DN31371_c0_g1	NA	37	0	0	37	70	68	2	0	0	0	0.02857143	0.0	0.01428571	0.01428571	10	10	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31377_c0_g1(-)	lineola.TRINITY_DN31377_c0_g1	NA	94	0	0	94	179	179	0	0	0	0	0.0	0.0	0.0	0.0	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392
thymelicus_lineola	TRINITY_DN31379_c0_g1(+)	lineola.TRINITY_DN31379_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31381_c0_g1(-)	lineola.TRINITY_DN31381_c0_g1	NA	327	0	1	326	626	626	0	0	0	0	0.0	0.0	0.0	0.0	158	158	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31383_c0_g1(-)	lineola.TRINITY_DN31383_c0_g1	NA	331	0	0	331	633	633	0	0	0	0	0.0	0.0	0.0	0.0	156	150	0	6	0	0	0.0	0.03846154	0.01923077	0.01923077
thymelicus_lineola	TRINITY_DN31384_c0_g2(+)	lineola.TRINITY_DN31384_c0_g2	NA	134	0	0	134	250	250	0	0	0	0	0.0	0.0	0.0	0.0	65	62	0	0	3	0	0.04615385	0.04615385	0.02307692	0.03076923
thymelicus_lineola	TRINITY_DN31390_c0_g1(+)	lineola.TRINITY_DN31390_c0_g1	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31393_c0_g1(+)	lineola.TRINITY_DN31393_c0_g1	OG0004108	14	0	0	14	26	26	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31394_c1_g1(+)	lineola.TRINITY_DN31394_c1_g1	NA	220	0	0	220	410	410	0	0	0	0	0.0	0.0	0.0	0.0	70	70	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31394_c2_g1(+)	lineola.TRINITY_DN31394_c2_g1	NA	32	0	0	32	59	58	0	0	1	0	0.01694915	0.01694915	0.00847458	0.01129944	13	13	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31396_c2_g1(+)	lineola.TRINITY_DN31396_c2_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN31396_c3_g2(+)	lineola.TRINITY_DN31396_c3_g2	NA	47	0	1	46	89	87	0	1	1	0	0.01123596	0.02247191	0.01123596	0.01310862	27	27	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31401_c0_g1(+)	lineola.TRINITY_DN31401_c0_g1	NA	132	0	0	132	250	250	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31404_c0_g1(+)	lineola.TRINITY_DN31404_c0_g1	NA	19	0	0	19	36	36	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31405_c0_g1(+)	lineola.TRINITY_DN31405_c0_g1	NA	287	0	0	287	517	517	0	0	0	0	0.0	0.0	0.0	0.0	122	114	0	6	0	2	0.0	0.04918033	0.04098361	0.03551913
thymelicus_lineola	TRINITY_DN31409_c0_g1(+)	lineola.TRINITY_DN31409_c0_g1	NA	206	0	0	206	391	391	0	0	0	0	0.0	0.0	0.0	0.0	95	92	0	3	0	0	0.0	0.03157895	0.01578947	0.01578947
thymelicus_lineola	TRINITY_DN31410_c0_g1(+)	lineola.TRINITY_DN31410_c0_g1	NA	63	0	0	63	117	116	0	0	1	0	0.00854701	0.00854701	0.0042735	0.005698	31	30	0	0	1	0	0.03225806	0.03225806	0.01612903	0.02150537
thymelicus_lineola	TRINITY_DN31412_c0_g1(+)	lineola.TRINITY_DN31412_c0_g1	NA	323	0	0	323	613	612	0	1	0	0	0.0	0.00163132	0.00081566	0.00081566	114	108	0	0	0	6	0.0	0.0	0.05263158	0.03508772
thymelicus_lineola	TRINITY_DN31419_c0_g1(+)	lineola.TRINITY_DN31419_c0_g1	OG0001655	308	0	0	308	563	562	1	0	0	0	0.0017762	0.0	0.0008881	0.0008881	121	120	1	0	0	0	0.00826446	0.0	0.00413223	0.00413223
thymelicus_lineola	TRINITY_DN31422_c0_g1(-)	lineola.TRINITY_DN31422_c0_g1	NA	647	0	0	647	1257	1256	0	0	1	0	0.00079554	0.00079554	0.00039777	0.00053036	297	297	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN31427_c0_g1(+)	lineola.TRINITY_DN31427_c0_g1	NA	30	0	0	30	46	46	0	0	0	0	0.0	0.0	0.0	0.0	13	9	2	0	2	0	0.30769231	0.15384615	0.15384615	0.17948718
thymelicus_lineola	TRINITY_DN31428_c7_g1(+)	lineola.TRINITY_DN31428_c7_g1	NA	121	0	0	121	237	235	1	0	1	0	0.00843882	0.00421941	0.00421941	0.00492264	41	41	0	0	0	0	0.0	0.0	0.0	0.0
