species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_II_116	0_pi_II_368	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_II_116	4_pi_II_368	4_pi_between	4_pi_total
inachis_io	TRINITY_DN17741_c0_g1(+)	io.TRINITY_DN17741_c0_g1	NA	37	0	0	37	77	77	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17742_c0_g1(+)	io.TRINITY_DN17742_c0_g1	NA	181	0	0	181	334	334	0	0	0	0	0.0	0.0	0.0	0.0	70	68	2	0	0	0	0.02857143	0.0	0.01428571	0.01428571
inachis_io	TRINITY_DN17742_c0_g2(+)	io.TRINITY_DN17742_c0_g2	NA	214	0	0	214	416	415	0	1	0	0	0.0	0.00240385	0.00120192	0.00120192	80	80	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17744_c0_g1(+)	io.TRINITY_DN17744_c0_g1	NA	85	0	0	85	162	162	0	0	0	0	0.0	0.0	0.0	0.0	26	25	0	0	0	1	0.0	0.0	0.03846154	0.02564103
inachis_io	TRINITY_DN17746_c0_g2(+)	io.TRINITY_DN17746_c0_g2	NA	381	0	1	380	725	723	0	1	0	1	0.0	0.00137931	0.00206897	0.0016092	127	126	0	0	0	1	0.0	0.0	0.00787402	0.00524935
inachis_io	TRINITY_DN17748_c0_g1(+)	io.TRINITY_DN17748_c0_g1	NA	166	0	0	166	308	308	0	0	0	0	0.0	0.0	0.0	0.0	91	91	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17749_c0_g1(+)	io.TRINITY_DN17749_c0_g1	NA	403	0	1	402	772	772	0	0	0	0	0.0	0.0	0.0	0.0	184	182	1	1	0	0	0.00543478	0.00543478	0.00543478	0.00543478
inachis_io	TRINITY_DN17751_c0_g1(+)	io.TRINITY_DN17751_c0_g1	NA	333	0	0	333	635	635	0	0	0	0	0.0	0.0	0.0	0.0	112	112	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17752_c0_g1(+)	io.TRINITY_DN17752_c0_g1	NA	251	0	0	251	469	469	0	0	0	0	0.0	0.0	0.0	0.0	87	85	0	2	0	0	0.0	0.02298851	0.01149425	0.01149425
inachis_io	TRINITY_DN17753_c0_g1(+)	io.TRINITY_DN17753_c0_g1	OG0004527	848	0	0	848	1641	1641	0	0	0	0	0.0	0.0	0.0	0.0	338	334	3	1	0	0	0.00887574	0.00295858	0.00591716	0.00591716
inachis_io	TRINITY_DN17755_c0_g2(+)	io.TRINITY_DN17755_c0_g2	NA	380	0	0	380	731	731	0	0	0	0	0.0	0.0	0.0	0.0	140	138	1	0	1	0	0.01428571	0.00714286	0.00714286	0.00833333
inachis_io	TRINITY_DN17756_c0_g1(+)	io.TRINITY_DN17756_c0_g1	NA	402	0	0	402	753	753	0	0	0	0	0.0	0.0	0.0	0.0	203	201	2	0	0	0	0.00985222	0.0	0.00492611	0.00492611
inachis_io	TRINITY_DN17758_c0_g1(+)	io.TRINITY_DN17758_c0_g1	NA	569	0	0	569	1085	1084	0	1	0	0	0.0	0.00092166	0.00046083	0.00046083	234	232	2	0	0	0	0.00854701	0.0	0.0042735	0.0042735
inachis_io	TRINITY_DN17759_c0_g1(+)	io.TRINITY_DN17759_c0_g1	NA	870	0	0	870	1681	1680	1	0	0	0	0.00059488	0.0	0.00029744	0.00029744	299	296	0	1	0	2	0.0	0.00334448	0.0083612	0.00613155
inachis_io	TRINITY_DN17760_c0_g1(+)	io.TRINITY_DN17760_c0_g1	NA	365	0	0	365	687	685	1	1	0	0	0.0014556	0.0014556	0.0014556	0.0014556	159	156	2	1	0	0	0.01257862	0.00628931	0.00943396	0.00943396
inachis_io	TRINITY_DN17761_c0_g1(+)	io.TRINITY_DN17761_c0_g1	OG0002026	422	0	0	422	802	802	0	0	0	0	0.0	0.0	0.0	0.0	178	177	0	1	0	0	0.0	0.00561798	0.00280899	0.00280899
inachis_io	TRINITY_DN17762_c0_g1(+)	io.TRINITY_DN17762_c0_g1	NA	204	0	0	204	400	400	0	0	0	0	0.0	0.0	0.0	0.0	87	87	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17764_c0_g2(+)	io.TRINITY_DN17764_c0_g2	NA	185	0	0	185	356	356	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17765_c0_g1(+)	io.TRINITY_DN17765_c0_g1	NA	738	0	0	738	1396	1394	0	2	0	0	0.0	0.00143266	0.00071633	0.00071633	279	278	0	0	0	1	0.0	0.0	0.00358423	0.00238949
inachis_io	TRINITY_DN17767_c0_g1(+)	io.TRINITY_DN17767_c0_g1	OG0002941	123	0	0	123	249	249	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17768_c0_g1(+)	io.TRINITY_DN17768_c0_g1	NA	286	0	0	286	543	542	1	0	0	0	0.00184162	0.0	0.00092081	0.00092081	74	74	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17769_c0_g1(+)	io.TRINITY_DN17769_c0_g1	NA	321	0	0	321	602	601	0	1	0	0	0.0	0.00166113	0.00083056	0.00083056	120	118	1	0	0	1	0.00833333	0.0	0.0125	0.00972222
inachis_io	TRINITY_DN17772_c0_g1(+)	io.TRINITY_DN17772_c0_g1	NA	339	0	0	339	657	653	1	2	1	0	0.00304414	0.00456621	0.00304414	0.00329782	121	120	0	0	1	0	0.00826446	0.00826446	0.00413223	0.00550964
inachis_io	TRINITY_DN17773_c0_g1(+)	io.TRINITY_DN17773_c0_g1	NA	117	0	0	117	233	233	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17774_c0_g1(+)	io.TRINITY_DN17774_c0_g1	NA	194	0	0	194	382	382	0	0	0	0	0.0	0.0	0.0	0.0	68	67	1	0	0	0	0.01470588	0.0	0.00735294	0.00735294
inachis_io	TRINITY_DN17775_c0_g1(+)	io.TRINITY_DN17775_c0_g1	NA	589	0	0	589	1130	1129	0	1	0	0	0.0	0.00088496	0.00044248	0.00044248	234	228	0	5	0	1	0.0	0.02136752	0.01495726	0.01353276
inachis_io	TRINITY_DN17776_c0_g1(-)	io.TRINITY_DN17776_c0_g1	NA	26	0	0	26	51	51	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17778_c0_g1(+)	io.TRINITY_DN17778_c0_g1	OG0004399	594	0	0	594	1126	1126	0	0	0	0	0.0	0.0	0.0	0.0	256	256	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17779_c0_g1(+)	io.TRINITY_DN17779_c0_g1	NA	605	0	0	605	1196	1195	0	1	0	0	0.0	0.00083612	0.00041806	0.00041806	183	182	0	1	0	0	0.0	0.00546448	0.00273224	0.00273224
inachis_io	TRINITY_DN17780_c1_g1(+)	io.TRINITY_DN17780_c1_g1	NA	165	0	0	165	309	309	0	0	0	0	0.0	0.0	0.0	0.0	65	62	1	0	2	0	0.04615385	0.03076923	0.02307692	0.02820513
inachis_io	TRINITY_DN17783_c0_g1(+)	io.TRINITY_DN17783_c0_g1	NA	457	0	0	457	851	849	0	2	0	0	0.0	0.00235018	0.00117509	0.00117509	176	175	1	0	0	0	0.00568182	0.0	0.00284091	0.00284091
inachis_io	TRINITY_DN17784_c0_g2(+)	io.TRINITY_DN17784_c0_g2	NA	13	0	0	13	25	25	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17785_c0_g1(+)	io.TRINITY_DN17785_c0_g1	NA	618	0	0	618	1182	1181	1	0	0	0	0.00084602	0.0	0.00042301	0.00042301	268	267	1	0	0	0	0.00373134	0.0	0.00186567	0.00186567
inachis_io	TRINITY_DN17786_c0_g1(+)	io.TRINITY_DN17786_c0_g1	NA	485	0	0	485	942	941	1	0	0	0	0.00106157	0.0	0.00053079	0.00053079	263	262	0	1	0	0	0.0	0.00380228	0.00190114	0.00190114
inachis_io	TRINITY_DN17787_c1_g1(+)	io.TRINITY_DN17787_c1_g1	NA	148	0	0	148	290	290	0	0	0	0	0.0	0.0	0.0	0.0	67	66	0	1	0	0	0.0	0.01492537	0.00746269	0.00746269
inachis_io	TRINITY_DN17787_c1_g4(+)	io.TRINITY_DN17787_c1_g4	NA	384	0	0	384	733	732	0	0	1	0	0.00136426	0.00136426	0.00068213	0.00090951	190	190	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17788_c0_g1(+)	io.TRINITY_DN17788_c0_g1	NA	269	0	0	269	513	512	0	1	0	0	0.0	0.00194932	0.00097466	0.00097466	144	144	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17789_c0_g1(+)	io.TRINITY_DN17789_c0_g1	NA	230	0	0	230	441	441	0	0	0	0	0.0	0.0	0.0	0.0	122	120	1	1	0	0	0.00819672	0.00819672	0.00819672	0.00819672
inachis_io	TRINITY_DN17789_c0_g2(+)	io.TRINITY_DN17789_c0_g2	NA	50	0	0	50	96	96	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17790_c0_g1(+)	io.TRINITY_DN17790_c0_g1	NA	172	0	0	172	325	321	2	2	0	0	0.00615385	0.00615385	0.00615385	0.00615385	64	63	0	1	0	0	0.0	0.015625	0.0078125	0.0078125
inachis_io	TRINITY_DN17791_c0_g1(+)	io.TRINITY_DN17791_c0_g1	NA	187	0	1	186	352	352	0	0	0	0	0.0	0.0	0.0	0.0	74	74	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17793_c0_g1(+)	io.TRINITY_DN17793_c0_g1	NA	280	1	0	279	534	532	0	1	1	0	0.00187266	0.00374532	0.00187266	0.00218477	108	107	0	0	0	1	0.0	0.0	0.00925926	0.00617284
inachis_io	TRINITY_DN17794_c1_g1(+)	io.TRINITY_DN17794_c1_g1	NA	48	0	0	48	92	92	0	0	0	0	0.0	0.0	0.0	0.0	18	17	1	0	0	0	0.05555556	0.0	0.02777778	0.02777778
inachis_io	TRINITY_DN17795_c0_g1(+)	io.TRINITY_DN17795_c0_g1	OG0003333	417	0	0	417	811	809	0	2	0	0	0.0	0.00246609	0.00123305	0.00123305	143	143	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17798_c1_g1(+)	io.TRINITY_DN17798_c1_g1	OG0004426	641	0	0	641	1210	1208	1	1	0	0	0.00082645	0.00082645	0.00082645	0.00082645	263	259	3	1	0	0	0.01140684	0.00380228	0.00760456	0.00760456
inachis_io	TRINITY_DN17799_c0_g1(+)	io.TRINITY_DN17799_c0_g1	OG0001516	353	0	0	353	676	676	0	0	0	0	0.0	0.0	0.0	0.0	156	153	1	2	0	0	0.00641026	0.01282051	0.00961538	0.00961538
inachis_io	TRINITY_DN17800_c0_g1(+)	io.TRINITY_DN17800_c0_g1	NA	198	0	0	198	381	381	0	0	0	0	0.0	0.0	0.0	0.0	95	94	0	1	0	0	0.0	0.01052632	0.00526316	0.00526316
inachis_io	TRINITY_DN17801_c0_g1(+)	io.TRINITY_DN17801_c0_g1	OG0002835	384	0	0	384	729	729	0	0	0	0	0.0	0.0	0.0	0.0	163	162	0	1	0	0	0.0	0.00613497	0.00306748	0.00306748
inachis_io	TRINITY_DN17802_c1_g1(+)	io.TRINITY_DN17802_c1_g1	NA	494	0	0	494	947	947	0	0	0	0	0.0	0.0	0.0	0.0	235	234	1	0	0	0	0.00425532	0.0	0.00212766	0.00212766
inachis_io	TRINITY_DN17803_c0_g1(+)	io.TRINITY_DN17803_c0_g1	NA	300	0	1	299	564	563	1	0	0	0	0.00177305	0.0	0.00088652	0.00088652	115	115	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17805_c0_g1(+)	io.TRINITY_DN17805_c0_g1	NA	295	0	0	295	566	565	0	1	0	0	0.0	0.00176678	0.00088339	0.00088339	129	128	0	1	0	0	0.0	0.00775194	0.00387597	0.00387597
inachis_io	TRINITY_DN17807_c0_g1(+)	io.TRINITY_DN17807_c0_g1	OG0001731	326	0	0	326	630	630	0	0	0	0	0.0	0.0	0.0	0.0	130	127	1	2	0	0	0.00769231	0.01538462	0.01153846	0.01153846
inachis_io	TRINITY_DN17808_c0_g1(+)	io.TRINITY_DN17808_c0_g1	NA	824	0	0	824	1611	1610	1	0	0	0	0.00062073	0.0	0.00031037	0.00031037	488	484	0	1	2	1	0.00409836	0.00614754	0.00512295	0.00512295
inachis_io	TRINITY_DN17810_c0_g1(+)	io.TRINITY_DN17810_c0_g1	NA	587	0	0	587	1110	1106	1	0	3	0	0.0036036	0.0027027	0.0018018	0.00225225	246	240	4	1	1	0	0.0203252	0.00813008	0.01219512	0.01287263
inachis_io	TRINITY_DN17812_c0_g1(+)	io.TRINITY_DN17812_c0_g1	NA	433	0	0	433	809	807	1	1	0	0	0.00123609	0.00123609	0.00123609	0.00123609	184	182	1	1	0	0	0.00543478	0.00543478	0.00543478	0.00543478
inachis_io	TRINITY_DN17813_c0_g1(+)	io.TRINITY_DN17813_c0_g1	OG0001978	443	0	0	443	838	834	3	1	0	0	0.00357995	0.00119332	0.00238663	0.00238663	182	181	1	0	0	0	0.00549451	0.0	0.00274725	0.00274725
inachis_io	TRINITY_DN17814_c0_g1(+)	io.TRINITY_DN17814_c0_g1	NA	472	0	0	472	893	891	1	1	0	0	0.00111982	0.00111982	0.00111982	0.00111982	227	223	0	2	2	0	0.00881057	0.01762115	0.00881057	0.010279
inachis_io	TRINITY_DN17819_c0_g1(+)	io.TRINITY_DN17819_c0_g1	NA	245	0	0	245	468	467	0	1	0	0	0.0	0.00213675	0.00106838	0.00106838	115	111	2	1	1	0	0.02608696	0.0173913	0.0173913	0.01884058
inachis_io	TRINITY_DN17820_c0_g1(+)	io.TRINITY_DN17820_c0_g1	NA	303	0	0	303	584	584	0	0	0	0	0.0	0.0	0.0	0.0	90	88	0	2	0	0	0.0	0.02222222	0.01111111	0.01111111
inachis_io	TRINITY_DN17822_c0_g1(+)	io.TRINITY_DN17822_c0_g1	NA	87	0	1	86	165	163	0	1	0	1	0.0	0.00606061	0.00909091	0.00707071	38	38	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17823_c0_g1(+)	io.TRINITY_DN17823_c0_g1	OG0004251	558	0	0	558	1040	1039	1	0	0	0	0.00096154	0.0	0.00048077	0.00048077	213	210	0	3	0	0	0.0	0.01408451	0.00704225	0.00704225
inachis_io	TRINITY_DN17824_c0_g1(+)	io.TRINITY_DN17824_c0_g1	NA	256	0	0	256	504	504	0	0	0	0	0.0	0.0	0.0	0.0	105	105	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17825_c0_g1(+)	io.TRINITY_DN17825_c0_g1	NA	30	0	0	30	58	58	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17825_c0_g3(-)	io.TRINITY_DN17825_c0_g3	NA	18	0	0	18	34	34	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17828_c1_g1(+)	io.TRINITY_DN17828_c1_g1	NA	531	0	0	531	1033	1033	0	0	0	0	0.0	0.0	0.0	0.0	212	210	1	1	0	0	0.00471698	0.00471698	0.00471698	0.00471698
inachis_io	TRINITY_DN17830_c0_g1(+)	io.TRINITY_DN17830_c0_g1	NA	135	0	0	135	257	257	0	0	0	0	0.0	0.0	0.0	0.0	58	58	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17831_c0_g1(+)	io.TRINITY_DN17831_c0_g1	OG0002761	1002	0	1	1001	1917	1917	0	0	0	0	0.0	0.0	0.0	0.0	450	445	0	3	0	2	0.0	0.00666667	0.00777778	0.0062963
inachis_io	TRINITY_DN17832_c0_g1(+)	io.TRINITY_DN17832_c0_g1	OG0004221	797	0	0	797	1500	1500	0	0	0	0	0.0	0.0	0.0	0.0	304	299	2	0	0	3	0.00657895	0.0	0.01315789	0.00986842
inachis_io	TRINITY_DN17835_c0_g1(+)	io.TRINITY_DN17835_c0_g1	NA	250	0	0	250	471	470	1	0	0	0	0.00212314	0.0	0.00106157	0.00106157	98	97	0	1	0	0	0.0	0.01020408	0.00510204	0.00510204
inachis_io	TRINITY_DN17836_c0_g1(+)	io.TRINITY_DN17836_c0_g1	NA	1077	0	0	1077	2060	2059	0	1	0	0	0.0	0.00048544	0.00024272	0.00024272	480	475	2	3	0	0	0.00416667	0.00625	0.00520833	0.00520833
inachis_io	TRINITY_DN17837_c0_g1(+)	io.TRINITY_DN17837_c0_g1	NA	95	0	0	95	185	185	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17838_c0_g1(+)	io.TRINITY_DN17838_c0_g1	NA	409	0	1	408	785	782	1	2	0	0	0.00127389	0.00254777	0.00191083	0.00191083	155	153	1	1	0	0	0.00645161	0.00645161	0.00645161	0.00645161
inachis_io	TRINITY_DN17839_c0_g1(+)	io.TRINITY_DN17839_c0_g1	NA	491	0	0	491	946	945	0	0	0	1	0.0	0.0	0.00105708	0.00070472	225	222	3	0	0	0	0.01333333	0.0	0.00666667	0.00666667
inachis_io	TRINITY_DN17841_c0_g1(+)	io.TRINITY_DN17841_c0_g1	NA	197	0	0	197	371	369	1	1	0	0	0.00269542	0.00269542	0.00269542	0.00269542	99	99	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17842_c0_g1(+)	io.TRINITY_DN17842_c0_g1	NA	236	0	0	236	450	450	0	0	0	0	0.0	0.0	0.0	0.0	104	104	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17843_c0_g1(+)	io.TRINITY_DN17843_c0_g1	OG0002191	253	0	0	253	484	482	2	0	0	0	0.00413223	0.0	0.00206612	0.00206612	85	85	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17844_c0_g1(+)	io.TRINITY_DN17844_c0_g1	NA	115	0	0	115	223	223	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17845_c0_g1(+)	io.TRINITY_DN17845_c0_g1	NA	447	0	0	447	846	844	0	0	2	0	0.00236407	0.00236407	0.00118203	0.00157604	239	235	2	1	1	0	0.0125523	0.0083682	0.0083682	0.00906555
inachis_io	TRINITY_DN17846_c0_g1(+)	io.TRINITY_DN17846_c0_g1	NA	117	0	0	117	219	219	0	0	0	0	0.0	0.0	0.0	0.0	46	45	1	0	0	0	0.02173913	0.0	0.01086957	0.01086957
inachis_io	TRINITY_DN17847_c0_g1(+)	io.TRINITY_DN17847_c0_g1	NA	405	0	0	405	783	783	0	0	0	0	0.0	0.0	0.0	0.0	203	202	1	0	0	0	0.00492611	0.0	0.00246305	0.00246305
inachis_io	TRINITY_DN17848_c0_g1(+)	io.TRINITY_DN17848_c0_g1	NA	210	0	0	210	412	412	0	0	0	0	0.0	0.0	0.0	0.0	102	101	0	1	0	0	0.0	0.00980392	0.00490196	0.00490196
inachis_io	TRINITY_DN17849_c0_g1(+)	io.TRINITY_DN17849_c0_g1	NA	512	0	0	512	985	985	0	0	0	0	0.0	0.0	0.0	0.0	270	266	3	1	0	0	0.01111111	0.0037037	0.00740741	0.00740741
inachis_io	TRINITY_DN17850_c0_g1(+)	io.TRINITY_DN17850_c0_g1	NA	338	0	0	338	660	659	0	1	0	0	0.0	0.00151515	0.00075758	0.00075758	156	156	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17851_c0_g1(+)	io.TRINITY_DN17851_c0_g1	NA	354	0	0	354	683	682	0	1	0	0	0.0	0.00146413	0.00073206	0.00073206	144	143	0	1	0	0	0.0	0.00694444	0.00347222	0.00347222
inachis_io	TRINITY_DN17852_c0_g1(+)	io.TRINITY_DN17852_c0_g1	NA	148	0	0	148	283	281	1	0	1	0	0.00706714	0.00353357	0.00353357	0.0041225	56	55	0	1	0	0	0.0	0.01785714	0.00892857	0.00892857
inachis_io	TRINITY_DN17854_c0_g1(+)	io.TRINITY_DN17854_c0_g1	NA	63	0	0	63	115	114	1	0	0	0	0.00869565	0.0	0.00434783	0.00434783	35	34	1	0	0	0	0.02857143	0.0	0.01428571	0.01428571
inachis_io	TRINITY_DN17856_c0_g1(+)	io.TRINITY_DN17856_c0_g1	NA	398	0	0	398	756	756	0	0	0	0	0.0	0.0	0.0	0.0	179	177	0	1	1	0	0.00558659	0.01117318	0.00558659	0.00651769
inachis_io	TRINITY_DN17858_c0_g2(+)	io.TRINITY_DN17858_c0_g2	NA	284	0	0	284	527	525	2	0	0	0	0.00379507	0.0	0.00189753	0.00189753	123	120	1	1	1	0	0.01626016	0.01626016	0.01219512	0.01355013
inachis_io	TRINITY_DN17859_c0_g1(+)	io.TRINITY_DN17859_c0_g1	NA	238	0	0	238	454	454	0	0	0	0	0.0	0.0	0.0	0.0	94	94	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17860_c0_g2(+)	io.TRINITY_DN17860_c0_g2	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17860_c0_g3(+)	io.TRINITY_DN17860_c0_g3	NA	425	0	0	425	817	817	0	0	0	0	0.0	0.0	0.0	0.0	221	216	1	1	1	2	0.00904977	0.00904977	0.0158371	0.01357466
inachis_io	TRINITY_DN17861_c0_g1(+)	io.TRINITY_DN17861_c0_g1	NA	726	0	0	726	1375	1372	0	2	0	1	0.0	0.00145455	0.00145455	0.00121213	303	301	0	1	0	1	0.0	0.00330033	0.0049505	0.00385039
inachis_io	TRINITY_DN17862_c0_g1(+)	io.TRINITY_DN17862_c0_g1	NA	258	0	0	258	494	493	1	0	0	0	0.00202429	0.0	0.00101215	0.00101215	76	74	2	0	0	0	0.02631579	0.0	0.01315789	0.01315789
inachis_io	TRINITY_DN17863_c0_g1(+)	io.TRINITY_DN17863_c0_g1	NA	632	0	1	631	1219	1218	0	0	1	0	0.00082034	0.00082034	0.00041017	0.00054689	212	212	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17864_c0_g1(+)	io.TRINITY_DN17864_c0_g1	NA	339	0	0	339	652	650	2	0	0	0	0.00306748	0.0	0.00153374	0.00153374	108	107	1	0	0	0	0.00925926	0.0	0.00462963	0.00462963
inachis_io	TRINITY_DN17865_c0_g1(+)	io.TRINITY_DN17865_c0_g1	NA	1107	0	0	1107	2130	2130	0	0	0	0	0.0	0.0	0.0	0.0	470	467	1	0	0	2	0.00212766	0.0	0.00531915	0.00390071
inachis_io	TRINITY_DN17866_c0_g1(+)	io.TRINITY_DN17866_c0_g1	OG0002782	726	1	0	725	1391	1386	2	2	1	0	0.00215672	0.00215672	0.00179727	0.00191709	267	266	1	0	0	0	0.00374532	0.0	0.00187266	0.00187266
inachis_io	TRINITY_DN17867_c0_g1(+)	io.TRINITY_DN17867_c0_g1	OG0001696	316	0	0	316	607	607	0	0	0	0	0.0	0.0	0.0	0.0	139	138	0	0	1	0	0.00719424	0.00719424	0.00359712	0.00479616
inachis_io	TRINITY_DN17868_c0_g1(+)	io.TRINITY_DN17868_c0_g1	NA	188	0	0	188	362	361	1	0	0	0	0.00276243	0.0	0.00138122	0.00138122	69	69	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17869_c0_g1(+)	io.TRINITY_DN17869_c0_g1	NA	687	0	0	687	1332	1323	3	5	0	1	0.00225225	0.00375375	0.00375375	0.0035035	209	209	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17870_c0_g1(+)	io.TRINITY_DN17870_c0_g1	OG0004345	1106	0	0	1106	2149	2147	0	2	0	0	0.0	0.00093067	0.00046533	0.00046533	468	466	2	0	0	0	0.0042735	0.0	0.00213675	0.00213675
inachis_io	TRINITY_DN17871_c0_g1(+)	io.TRINITY_DN17871_c0_g1	NA	356	0	0	356	692	692	0	0	0	0	0.0	0.0	0.0	0.0	155	153	2	0	0	0	0.01290323	0.0	0.00645161	0.00645161
inachis_io	TRINITY_DN17873_c0_g1(+)	io.TRINITY_DN17873_c0_g1	NA	141	0	0	141	261	261	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17874_c0_g1(+)	io.TRINITY_DN17874_c0_g1	NA	170	0	0	170	313	311	1	1	0	0	0.00319489	0.00319489	0.00319489	0.00319489	68	66	2	0	0	0	0.02941176	0.0	0.01470588	0.01470588
inachis_io	TRINITY_DN17875_c0_g1(+)	io.TRINITY_DN17875_c0_g1	NA	188	0	0	188	374	374	0	0	0	0	0.0	0.0	0.0	0.0	82	82	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17876_c0_g1(+)	io.TRINITY_DN17876_c0_g1	NA	449	0	0	449	844	842	0	1	1	0	0.00118483	0.00236967	0.00118483	0.0013823	173	172	0	1	0	0	0.0	0.00578035	0.00289017	0.00289017
inachis_io	TRINITY_DN17878_c0_g1(+)	io.TRINITY_DN17878_c0_g1	NA	36	0	0	36	77	77	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17880_c0_g2(+)	io.TRINITY_DN17880_c0_g2	NA	324	0	0	324	600	600	0	0	0	0	0.0	0.0	0.0	0.0	205	203	1	1	0	0	0.00487805	0.00487805	0.00487805	0.00487805
inachis_io	TRINITY_DN17881_c0_g1(+)	io.TRINITY_DN17881_c0_g1	NA	104	0	0	104	199	199	0	0	0	0	0.0	0.0	0.0	0.0	47	45	2	0	0	0	0.04255319	0.0	0.0212766	0.0212766
inachis_io	TRINITY_DN17882_c0_g1(+)	io.TRINITY_DN17882_c0_g1	NA	306	0	0	306	585	585	0	0	0	0	0.0	0.0	0.0	0.0	85	84	0	1	0	0	0.0	0.01176471	0.00588235	0.00588235
inachis_io	TRINITY_DN17885_c0_g1(+)	io.TRINITY_DN17885_c0_g1	NA	522	0	0	522	1001	1001	0	0	0	0	0.0	0.0	0.0	0.0	253	252	1	0	0	0	0.00395257	0.0	0.00197628	0.00197628
inachis_io	TRINITY_DN17886_c0_g1(+)	io.TRINITY_DN17886_c0_g1	OG0001301	468	0	0	468	902	902	0	0	0	0	0.0	0.0	0.0	0.0	190	186	3	1	0	0	0.01578947	0.00526316	0.01052632	0.01052632
inachis_io	TRINITY_DN17888_c0_g2(+)	io.TRINITY_DN17888_c0_g2	OG0001847	175	0	0	175	326	326	0	0	0	0	0.0	0.0	0.0	0.0	74	74	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN17888_c0_g3(+)	io.TRINITY_DN17888_c0_g3	NA	341	0	1	340	659	657	0	2	0	0	0.0	0.0030349	0.00151745	0.00151745	122	119	2	1	0	0	0.01639344	0.00819672	0.01229508	0.01229508
