species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_OV_231	0_pi_OV_353	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_OV_231	4_pi_OV_353	4_pi_between	4_pi_total
ochlodes_venatus	TRINITY_DN19762_c0_g1(+)	venatus.TRINITY_DN19762_c0_g1	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN19764_c0_g1(+)	venatus.TRINITY_DN19764_c0_g1	OG0001698	139	0	0	139	253	253	0	0	0	0	0.0	0.0	0.0	0.0	54	51	0	0	3	0	0.05555556	0.05555556	0.02777778	0.03703704
ochlodes_venatus	TRINITY_DN19765_c0_g1(+)	venatus.TRINITY_DN19765_c0_g1	NA	177	0	1	176	332	330	1	0	0	1	0.00301205	0.0	0.00451807	0.00351405	55	55	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19766_c0_g1(+)	venatus.TRINITY_DN19766_c0_g1	OG0002427	248	0	0	248	462	461	0	1	0	0	0.0	0.0021645	0.00108225	0.00108225	110	104	2	3	1	0	0.02727273	0.03636364	0.02727273	0.02878788
ochlodes_venatus	TRINITY_DN19768_c0_g1(+)	venatus.TRINITY_DN19768_c0_g1	NA	72	0	0	72	143	143	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19769_c0_g1(+)	venatus.TRINITY_DN19769_c0_g1	NA	300	0	0	300	564	562	1	1	0	0	0.00177305	0.00177305	0.00177305	0.00177305	130	127	2	1	0	0	0.01538462	0.00769231	0.01153846	0.01153846
ochlodes_venatus	TRINITY_DN19770_c0_g1(+)	venatus.TRINITY_DN19770_c0_g1	NA	9	0	0	9	16	16	0	0	0	0	0.0	0.0	0.0	0.0	5	4	0	0	1	0	0.2	0.2	0.1	0.13333333
ochlodes_venatus	TRINITY_DN19771_c0_g1(+)	venatus.TRINITY_DN19771_c0_g1	NA	333	0	1	332	637	635	1	1	0	0	0.00156986	0.00156986	0.00156986	0.00156986	127	125	2	0	0	0	0.01574803	0.0	0.00787402	0.00787402
ochlodes_venatus	TRINITY_DN19773_c0_g1(+)	venatus.TRINITY_DN19773_c0_g1	NA	322	0	0	322	625	625	0	0	0	0	0.0	0.0	0.0	0.0	130	124	0	6	0	0	0.0	0.04615385	0.02307692	0.02307692
ochlodes_venatus	TRINITY_DN19775_c0_g1(+)	venatus.TRINITY_DN19775_c0_g1	OG0001355	423	0	0	423	796	796	0	0	0	0	0.0	0.0	0.0	0.0	165	160	1	1	3	0	0.02424242	0.02424242	0.01515152	0.01818182
ochlodes_venatus	TRINITY_DN19777_c0_g1(+)	venatus.TRINITY_DN19777_c0_g1	NA	52	0	0	52	101	101	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19780_c0_g1(+)	venatus.TRINITY_DN19780_c0_g1	NA	65	0	0	65	128	128	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19781_c0_g1(+)	venatus.TRINITY_DN19781_c0_g1	OG0004516	455	0	0	455	860	859	1	0	0	0	0.00116279	0.0	0.0005814	0.0005814	210	208	0	2	0	0	0.0	0.00952381	0.0047619	0.0047619
ochlodes_venatus	TRINITY_DN19786_c0_g1(+)	venatus.TRINITY_DN19786_c0_g1	NA	47	0	0	47	91	91	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19787_c0_g1(+)	venatus.TRINITY_DN19787_c0_g1	NA	312	0	0	312	602	601	0	1	0	0	0.0	0.00166113	0.00083056	0.00083056	115	113	0	2	0	0	0.0	0.0173913	0.00869565	0.00869565
ochlodes_venatus	TRINITY_DN19788_c0_g1(+)	venatus.TRINITY_DN19788_c0_g1	OG0001309	108	0	0	108	194	194	0	0	0	0	0.0	0.0	0.0	0.0	48	43	3	2	0	0	0.0625	0.04166667	0.05208333	0.05208333
ochlodes_venatus	TRINITY_DN19790_c0_g1(+)	venatus.TRINITY_DN19790_c0_g1	NA	248	0	0	248	466	464	1	0	1	0	0.00429185	0.00214592	0.00214592	0.00250358	82	78	3	0	0	1	0.03658537	0.0	0.0304878	0.02642276
ochlodes_venatus	TRINITY_DN19791_c0_g1(+)	venatus.TRINITY_DN19791_c0_g1	NA	47	0	0	47	89	86	0	2	1	0	0.01123596	0.03370787	0.01685393	0.01872659	19	18	0	1	0	0	0.0	0.05263158	0.02631579	0.02631579
ochlodes_venatus	TRINITY_DN19793_c0_g1(+)	venatus.TRINITY_DN19793_c0_g1	NA	76	0	0	76	140	140	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19794_c0_g1(+)	venatus.TRINITY_DN19794_c0_g1	NA	165	0	0	165	305	305	0	0	0	0	0.0	0.0	0.0	0.0	84	79	2	2	1	0	0.03571429	0.03571429	0.0297619	0.03174603
ochlodes_venatus	TRINITY_DN19796_c0_g1(+)	venatus.TRINITY_DN19796_c0_g1	NA	141	0	0	141	250	249	0	1	0	0	0.0	0.004	0.002	0.002	58	54	1	2	0	1	0.01724138	0.03448276	0.04310345	0.03735632
ochlodes_venatus	TRINITY_DN19797_c0_g1(+)	venatus.TRINITY_DN19797_c0_g1	NA	408	0	0	408	770	770	0	0	0	0	0.0	0.0	0.0	0.0	168	162	0	6	0	0	0.0	0.03571429	0.01785714	0.01785714
ochlodes_venatus	TRINITY_DN19798_c0_g2(-)	venatus.TRINITY_DN19798_c0_g2	NA	44	0	0	44	83	83	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19800_c0_g1(+)	venatus.TRINITY_DN19800_c0_g1	NA	248	0	1	247	475	472	1	2	0	0	0.00210526	0.00421053	0.00315789	0.00315789	73	73	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19801_c0_g1(+)	venatus.TRINITY_DN19801_c0_g1	NA	523	0	3	520	985	985	0	0	0	0	0.0	0.0	0.0	0.0	190	185	0	3	0	2	0.0	0.01578947	0.01842105	0.01491228
ochlodes_venatus	TRINITY_DN19802_c0_g1(+)	venatus.TRINITY_DN19802_c0_g1	OG0002662	424	0	0	424	788	787	1	0	0	0	0.00126904	0.0	0.00063452	0.00063452	179	173	4	2	0	0	0.02234637	0.01117318	0.01675978	0.01675978
ochlodes_venatus	TRINITY_DN19803_c0_g1(+)	venatus.TRINITY_DN19803_c0_g1	OG0003419	391	0	0	391	715	715	0	0	0	0	0.0	0.0	0.0	0.0	145	142	0	1	2	0	0.0137931	0.02068966	0.01034483	0.01264368
ochlodes_venatus	TRINITY_DN19804_c0_g1(+)	venatus.TRINITY_DN19804_c0_g1	NA	192	0	0	192	371	371	0	0	0	0	0.0	0.0	0.0	0.0	94	94	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19809_c0_g2(+)	venatus.TRINITY_DN19809_c0_g2	NA	413	0	0	413	786	786	0	0	0	0	0.0	0.0	0.0	0.0	179	179	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19813_c0_g2(+)	venatus.TRINITY_DN19813_c0_g2	NA	137	0	0	137	255	255	0	0	0	0	0.0	0.0	0.0	0.0	75	74	1	0	0	0	0.01333333	0.0	0.00666667	0.00666667
ochlodes_venatus	TRINITY_DN19814_c0_g1(+)	venatus.TRINITY_DN19814_c0_g1	NA	378	0	0	378	698	697	1	0	0	0	0.00143266	0.0	0.00071633	0.00071633	131	123	2	0	0	6	0.01526718	0.0	0.05343511	0.03816794
ochlodes_venatus	TRINITY_DN19817_c0_g1(+)	venatus.TRINITY_DN19817_c0_g1	OG0003530	265	0	1	264	504	501	2	1	0	0	0.00396825	0.00198413	0.00297619	0.00297619	93	91	0	2	0	0	0.0	0.02150538	0.01075269	0.01075269
ochlodes_venatus	TRINITY_DN19818_c0_g1(+)	venatus.TRINITY_DN19818_c0_g1	NA	145	0	0	145	276	276	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	0	0	1	0.0	0.0	0.02	0.01333333
ochlodes_venatus	TRINITY_DN19819_c0_g1(+)	venatus.TRINITY_DN19819_c0_g1	OG0001855	594	0	0	594	1130	1130	0	0	0	0	0.0	0.0	0.0	0.0	210	202	0	6	0	2	0.0	0.02857143	0.02380952	0.02063492
ochlodes_venatus	TRINITY_DN19820_c0_g1(+)	venatus.TRINITY_DN19820_c0_g1	NA	323	0	1	322	590	589	0	0	1	0	0.00169492	0.00169492	0.00084746	0.00112995	135	130	4	0	1	0	0.03703704	0.00740741	0.01851852	0.01975309
ochlodes_venatus	TRINITY_DN19821_c0_g1(+)	venatus.TRINITY_DN19821_c0_g1	NA	626	0	0	626	1207	1206	0	0	1	0	0.0008285	0.0008285	0.00041425	0.00055233	248	244	0	2	2	0	0.00806452	0.01612903	0.00806452	0.00940861
ochlodes_venatus	TRINITY_DN19823_c0_g1(+)	venatus.TRINITY_DN19823_c0_g1	OG0001859	340	0	0	340	662	662	0	0	0	0	0.0	0.0	0.0	0.0	179	178	0	0	1	0	0.00558659	0.00558659	0.0027933	0.0037244
ochlodes_venatus	TRINITY_DN19825_c0_g1(+)	venatus.TRINITY_DN19825_c0_g1	OG0001472	138	0	0	138	260	260	0	0	0	0	0.0	0.0	0.0	0.0	58	54	2	2	0	0	0.03448276	0.03448276	0.03448276	0.03448276
ochlodes_venatus	TRINITY_DN19828_c0_g1(+)	venatus.TRINITY_DN19828_c0_g1	NA	2044	0	0	2044	3882	3877	0	3	2	0	0.0005152	0.001288	0.000644	0.00072987	769	764	0	2	3	0	0.00390117	0.00650195	0.00325098	0.00390117
ochlodes_venatus	TRINITY_DN19829_c0_g1(+)	venatus.TRINITY_DN19829_c0_g1	NA	184	0	0	184	333	333	0	0	0	0	0.0	0.0	0.0	0.0	67	63	0	2	0	2	0.0	0.02985075	0.04477612	0.03482587
ochlodes_venatus	TRINITY_DN19830_c0_g1(+)	venatus.TRINITY_DN19830_c0_g1	NA	283	1	0	282	520	519	0	1	0	0	0.0	0.00192308	0.00096154	0.00096154	114	111	0	2	1	0	0.00877193	0.02631579	0.01315789	0.01461988
ochlodes_venatus	TRINITY_DN19831_c0_g1(+)	venatus.TRINITY_DN19831_c0_g1	NA	87	0	0	87	157	156	1	0	0	0	0.00636943	0.0	0.00318471	0.00318471	24	22	1	1	0	0	0.04166667	0.04166667	0.04166667	0.04166667
ochlodes_venatus	TRINITY_DN19833_c0_g2(+)	venatus.TRINITY_DN19833_c0_g2	NA	434	0	0	434	830	829	1	0	0	0	0.00120482	0.0	0.00060241	0.00060241	197	192	2	2	1	0	0.01522843	0.01522843	0.01269036	0.01353638
ochlodes_venatus	TRINITY_DN19834_c0_g1(+)	venatus.TRINITY_DN19834_c0_g1	NA	221	0	1	220	411	409	1	1	0	0	0.00243309	0.00243309	0.00243309	0.00243309	88	88	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19835_c0_g1(+)	venatus.TRINITY_DN19835_c0_g1	NA	287	0	0	287	538	536	2	0	0	0	0.00371747	0.0	0.00185874	0.00185874	112	107	0	2	3	0	0.02678571	0.04464286	0.02232143	0.02678572
ochlodes_venatus	TRINITY_DN19836_c0_g1(+)	venatus.TRINITY_DN19836_c0_g1	NA	516	0	0	516	997	995	0	2	0	0	0.0	0.00200602	0.00100301	0.00100301	163	162	0	1	0	0	0.0	0.00613497	0.00306748	0.00306748
ochlodes_venatus	TRINITY_DN19838_c0_g1(+)	venatus.TRINITY_DN19838_c0_g1	NA	134	0	0	134	258	257	0	0	0	1	0.0	0.0	0.00387597	0.00258398	46	45	0	0	0	1	0.0	0.0	0.02173913	0.01449275
ochlodes_venatus	TRINITY_DN19839_c0_g1(+)	venatus.TRINITY_DN19839_c0_g1	OG0004079	528	0	0	528	1009	1008	0	1	0	0	0.0	0.00099108	0.00049554	0.00049554	263	260	1	2	0	0	0.00380228	0.00760456	0.00570342	0.00570342
ochlodes_venatus	TRINITY_DN19842_c0_g1(+)	venatus.TRINITY_DN19842_c0_g1	NA	4	0	0	4	7	7	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19843_c0_g1(+)	venatus.TRINITY_DN19843_c0_g1	NA	169	0	1	168	316	315	0	0	1	0	0.00316456	0.00316456	0.00158228	0.00210971	56	55	0	0	1	0	0.01785714	0.01785714	0.00892857	0.01190476
ochlodes_venatus	TRINITY_DN19844_c0_g1(+)	venatus.TRINITY_DN19844_c0_g1	NA	94	0	0	94	178	178	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19845_c0_g4(+)	venatus.TRINITY_DN19845_c0_g4	NA	544	0	0	544	1046	1046	0	0	0	0	0.0	0.0	0.0	0.0	215	212	2	0	0	1	0.00930233	0.0	0.00930233	0.00775194
ochlodes_venatus	TRINITY_DN19846_c0_g1(+)	venatus.TRINITY_DN19846_c0_g1	NA	224	0	1	223	422	417	1	3	1	0	0.00473934	0.00947867	0.00592417	0.00631912	86	85	0	0	1	0	0.01162791	0.01162791	0.00581395	0.00775194
ochlodes_venatus	TRINITY_DN19848_c0_g1(+)	venatus.TRINITY_DN19848_c0_g1	NA	57	0	0	57	113	113	0	0	0	0	0.0	0.0	0.0	0.0	26	25	0	0	1	0	0.03846154	0.03846154	0.01923077	0.02564103
ochlodes_venatus	TRINITY_DN19849_c0_g2(+)	venatus.TRINITY_DN19849_c0_g2	NA	218	0	0	218	413	413	0	0	0	0	0.0	0.0	0.0	0.0	103	100	1	2	0	0	0.00970874	0.01941748	0.01456311	0.01456311
ochlodes_venatus	TRINITY_DN19850_c0_g1(+)	venatus.TRINITY_DN19850_c0_g1	NA	169	0	0	169	332	330	0	2	0	0	0.0	0.0060241	0.00301205	0.00301205	75	73	0	2	0	0	0.0	0.02666667	0.01333333	0.01333333
ochlodes_venatus	TRINITY_DN19853_c0_g1(+)	venatus.TRINITY_DN19853_c0_g1	NA	185	0	0	185	343	343	0	0	0	0	0.0	0.0	0.0	0.0	81	78	0	2	1	0	0.01234568	0.03703704	0.01851852	0.02057613
ochlodes_venatus	TRINITY_DN19855_c0_g1(+)	venatus.TRINITY_DN19855_c0_g1	NA	255	0	0	255	478	477	0	1	0	0	0.0	0.00209205	0.00104603	0.00104603	99	97	0	1	0	1	0.0	0.01010101	0.01515152	0.01178451
ochlodes_venatus	TRINITY_DN19857_c0_g1(+)	venatus.TRINITY_DN19857_c0_g1	NA	256	0	2	254	470	466	3	0	1	0	0.00851064	0.00212766	0.00425532	0.00460993	77	77	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19858_c0_g1(+)	venatus.TRINITY_DN19858_c0_g1	NA	315	0	0	315	602	601	0	1	0	0	0.0	0.00166113	0.00083056	0.00083056	137	130	4	3	0	0	0.02919708	0.02189781	0.02554745	0.02554745
ochlodes_venatus	TRINITY_DN19860_c0_g1(+)	venatus.TRINITY_DN19860_c0_g1	NA	212	0	0	212	404	403	0	0	0	1	0.0	0.0	0.00247525	0.00165017	147	143	1	0	1	2	0.01360544	0.00680272	0.02040816	0.0170068
ochlodes_venatus	TRINITY_DN19861_c0_g1(+)	venatus.TRINITY_DN19861_c0_g1	NA	233	0	0	233	429	428	1	0	0	0	0.002331	0.0	0.0011655	0.0011655	109	102	1	6	0	0	0.00917431	0.05504587	0.03211009	0.03211009
ochlodes_venatus	TRINITY_DN19862_c0_g1(+)	venatus.TRINITY_DN19862_c0_g1	NA	214	0	0	214	400	399	1	0	0	0	0.0025	0.0	0.00125	0.00125	89	89	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19863_c0_g1(+)	venatus.TRINITY_DN19863_c0_g1	OG0004995	255	1	0	254	480	479	1	0	0	0	0.00208333	0.0	0.00104167	0.00104167	87	84	0	3	0	0	0.0	0.03448276	0.01724138	0.01724138
ochlodes_venatus	TRINITY_DN19864_c0_g1(+)	venatus.TRINITY_DN19864_c0_g1	NA	371	0	1	370	702	702	0	0	0	0	0.0	0.0	0.0	0.0	179	171	3	2	3	0	0.03351955	0.02793296	0.02234637	0.02513967
ochlodes_venatus	TRINITY_DN19866_c0_g1(+)	venatus.TRINITY_DN19866_c0_g1	NA	321	0	0	321	604	604	0	0	0	0	0.0	0.0	0.0	0.0	163	157	0	3	0	3	0.0	0.01840491	0.02760736	0.02147239
ochlodes_venatus	TRINITY_DN19869_c0_g1(+)	venatus.TRINITY_DN19869_c0_g1	OG0002411	236	0	0	236	441	438	0	3	0	0	0.0	0.00680272	0.00340136	0.00340136	65	64	0	1	0	0	0.0	0.01538462	0.00769231	0.00769231
ochlodes_venatus	TRINITY_DN19870_c0_g1(+)	venatus.TRINITY_DN19870_c0_g1	NA	413	0	0	413	779	777	0	1	0	1	0.0	0.0012837	0.00192555	0.00149765	147	144	1	0	0	2	0.00680272	0.0	0.0170068	0.01247165
ochlodes_venatus	TRINITY_DN19871_c0_g1(+)	venatus.TRINITY_DN19871_c0_g1	NA	529	0	0	529	1022	1021	0	0	1	0	0.00097847	0.00097847	0.00048924	0.00065232	246	244	0	1	1	0	0.00406504	0.00813008	0.00406504	0.00474255
ochlodes_venatus	TRINITY_DN19874_c0_g1(+)	venatus.TRINITY_DN19874_c0_g1	NA	310	0	0	310	585	583	0	0	0	2	0.0	0.0	0.0034188	0.0022792	113	110	0	0	0	3	0.0	0.0	0.02654867	0.01769911
ochlodes_venatus	TRINITY_DN19877_c0_g1(+)	venatus.TRINITY_DN19877_c0_g1	NA	289	0	0	289	543	541	1	1	0	0	0.00184162	0.00184162	0.00184162	0.00184162	101	94	4	1	2	0	0.05940594	0.02970297	0.03465347	0.0379538
ochlodes_venatus	TRINITY_DN19880_c0_g1(+)	venatus.TRINITY_DN19880_c0_g1	NA	137	0	0	137	255	255	0	0	0	0	0.0	0.0	0.0	0.0	47	44	1	1	1	0	0.04255319	0.04255319	0.03191489	0.03546099
ochlodes_venatus	TRINITY_DN19882_c0_g1(+)	venatus.TRINITY_DN19882_c0_g1	OG0004509	446	0	0	446	846	845	0	0	0	1	0.0	0.0	0.00118203	0.00078802	241	234	7	0	0	0	0.02904564	0.0	0.01452282	0.01452282
ochlodes_venatus	TRINITY_DN19883_c1_g1(+)	venatus.TRINITY_DN19883_c1_g1	NA	224	0	0	224	428	427	1	0	0	0	0.00233645	0.0	0.00116822	0.00116822	81	80	0	0	0	1	0.0	0.0	0.01234568	0.00823045
ochlodes_venatus	TRINITY_DN19890_c0_g1(+)	venatus.TRINITY_DN19890_c0_g1	NA	570	1	0	569	1078	1076	1	0	1	0	0.00185529	0.00092764	0.00092764	0.00108225	198	197	0	0	1	0	0.00505051	0.00505051	0.00252525	0.003367
ochlodes_venatus	TRINITY_DN19891_c0_g1(+)	venatus.TRINITY_DN19891_c0_g1	NA	5	0	0	5	11	11	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19893_c0_g1(+)	venatus.TRINITY_DN19893_c0_g1	NA	287	0	0	287	528	527	0	1	0	0	0.0	0.00189394	0.00094697	0.00094697	94	92	1	0	1	0	0.0212766	0.0106383	0.0106383	0.01241135
ochlodes_venatus	TRINITY_DN19894_c0_g1(+)	venatus.TRINITY_DN19894_c0_g1	NA	36	0	0	36	64	64	0	0	0	0	0.0	0.0	0.0	0.0	15	14	0	0	1	0	0.06666667	0.06666667	0.03333333	0.04444444
ochlodes_venatus	TRINITY_DN19895_c0_g1(+)	venatus.TRINITY_DN19895_c0_g1	NA	351	0	1	350	671	667	2	1	1	0	0.00447094	0.00298063	0.00298063	0.00322902	105	104	0	1	0	0	0.0	0.00952381	0.0047619	0.0047619
ochlodes_venatus	TRINITY_DN19896_c0_g1(+)	venatus.TRINITY_DN19896_c0_g1	OG0003910	304	0	0	304	587	587	0	0	0	0	0.0	0.0	0.0	0.0	120	116	0	4	0	0	0.0	0.03333333	0.01666667	0.01666667
ochlodes_venatus	TRINITY_DN19897_c0_g1(+)	venatus.TRINITY_DN19897_c0_g1	NA	15	0	0	15	25	25	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19899_c0_g1(+)	venatus.TRINITY_DN19899_c0_g1	OG0001656	326	0	0	326	599	598	0	1	0	0	0.0	0.00166945	0.00083472	0.00083472	124	119	0	1	4	0	0.03225806	0.04032258	0.02016129	0.02553763
ochlodes_venatus	TRINITY_DN19900_c0_g1(+)	venatus.TRINITY_DN19900_c0_g1	NA	248	0	0	248	464	464	0	0	0	0	0.0	0.0	0.0	0.0	118	112	2	4	0	0	0.01694915	0.03389831	0.02542373	0.02542373
ochlodes_venatus	TRINITY_DN19902_c0_g1(+)	venatus.TRINITY_DN19902_c0_g1	NA	235	0	0	235	442	442	0	0	0	0	0.0	0.0	0.0	0.0	111	109	1	0	1	0	0.01801802	0.00900901	0.00900901	0.01051051
ochlodes_venatus	TRINITY_DN19904_c0_g4(-)	venatus.TRINITY_DN19904_c0_g4	NA	54	0	0	54	98	97	0	0	1	0	0.01020408	0.01020408	0.00510204	0.00680272	13	13	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19905_c0_g1(+)	venatus.TRINITY_DN19905_c0_g1	NA	202	0	0	202	379	379	0	0	0	0	0.0	0.0	0.0	0.0	101	98	1	0	2	0	0.02970297	0.01980198	0.01485149	0.01815182
ochlodes_venatus	TRINITY_DN19906_c0_g1(+)	venatus.TRINITY_DN19906_c0_g1	NA	512	0	0	512	972	970	0	0	2	0	0.00205761	0.00205761	0.00102881	0.00137174	196	194	0	0	2	0	0.01020408	0.01020408	0.00510204	0.00680272
ochlodes_venatus	TRINITY_DN19908_c0_g1(+)	venatus.TRINITY_DN19908_c0_g1	NA	212	0	0	212	392	392	0	0	0	0	0.0	0.0	0.0	0.0	92	87	1	1	3	0	0.04347826	0.04347826	0.02717391	0.03260869
ochlodes_venatus	TRINITY_DN19909_c0_g1(+)	venatus.TRINITY_DN19909_c0_g1	NA	288	0	0	288	545	543	1	0	1	0	0.00366972	0.00183486	0.00183486	0.00214067	134	133	0	1	0	0	0.0	0.00746269	0.00373134	0.00373134
ochlodes_venatus	TRINITY_DN19911_c0_g1(+)	venatus.TRINITY_DN19911_c0_g1	NA	118	0	0	118	224	223	0	0	0	1	0.0	0.0	0.00446429	0.00297619	78	78	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19913_c0_g1(+)	venatus.TRINITY_DN19913_c0_g1	NA	276	0	0	276	507	502	3	0	0	2	0.00591716	0.0	0.00690335	0.00558843	92	90	2	0	0	0	0.02173913	0.0	0.01086957	0.01086957
ochlodes_venatus	TRINITY_DN19917_c0_g1(+)	venatus.TRINITY_DN19917_c0_g1	NA	221	1	0	220	401	401	0	0	0	0	0.0	0.0	0.0	0.0	88	86	0	2	0	0	0.0	0.02272727	0.01136364	0.01136364
ochlodes_venatus	TRINITY_DN19918_c0_g1(+)	venatus.TRINITY_DN19918_c0_g1	NA	340	0	0	340	655	655	0	0	0	0	0.0	0.0	0.0	0.0	121	119	1	1	0	0	0.00826446	0.00826446	0.00826446	0.00826446
ochlodes_venatus	TRINITY_DN19921_c0_g1(+)	venatus.TRINITY_DN19921_c0_g1	NA	317	0	0	317	595	592	0	3	0	0	0.0	0.00504202	0.00252101	0.00252101	156	151	1	4	0	0	0.00641026	0.02564103	0.01602564	0.01602564
ochlodes_venatus	TRINITY_DN19922_c0_g1(+)	venatus.TRINITY_DN19922_c0_g1	NA	78	0	0	78	158	158	0	0	0	0	0.0	0.0	0.0	0.0	31	30	1	0	0	0	0.03225806	0.0	0.01612903	0.01612903
ochlodes_venatus	TRINITY_DN19923_c0_g1(+)	venatus.TRINITY_DN19923_c0_g1	NA	282	0	0	282	514	509	2	3	0	0	0.00389105	0.00583658	0.00486381	0.00486381	94	90	1	3	0	0	0.0106383	0.03191489	0.0212766	0.0212766
ochlodes_venatus	TRINITY_DN19925_c0_g1(+)	venatus.TRINITY_DN19925_c0_g1	NA	202	0	0	202	387	387	0	0	0	0	0.0	0.0	0.0	0.0	99	96	1	1	1	0	0.02020202	0.02020202	0.01515152	0.01683502
ochlodes_venatus	TRINITY_DN19926_c0_g2(+)	venatus.TRINITY_DN19926_c0_g2	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19927_c0_g1(+)	venatus.TRINITY_DN19927_c0_g1	NA	488	0	1	487	912	912	0	0	0	0	0.0	0.0	0.0	0.0	173	167	3	3	0	0	0.01734104	0.01734104	0.01734104	0.01734104
ochlodes_venatus	TRINITY_DN19931_c0_g1(+)	venatus.TRINITY_DN19931_c0_g1	NA	188	0	0	188	353	351	0	1	1	0	0.00283286	0.00566572	0.00283286	0.003305	83	81	1	1	0	0	0.01204819	0.01204819	0.01204819	0.01204819
ochlodes_venatus	TRINITY_DN19932_c0_g1(+)	venatus.TRINITY_DN19932_c0_g1	NA	65	1	0	64	113	111	0	0	2	0	0.01769912	0.01769912	0.00884956	0.01179941	19	18	0	0	1	0	0.05263158	0.05263158	0.02631579	0.03508772
ochlodes_venatus	TRINITY_DN19933_c0_g1(+)	venatus.TRINITY_DN19933_c0_g1	NA	192	0	0	192	365	362	1	1	1	0	0.00547945	0.00547945	0.00410959	0.00456621	59	57	1	0	1	0	0.03389831	0.01694915	0.01694915	0.01977401
ochlodes_venatus	TRINITY_DN19935_c0_g1(+)	venatus.TRINITY_DN19935_c0_g1	NA	28	0	0	28	55	55	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19936_c0_g1(-)	venatus.TRINITY_DN19936_c0_g1	NA	43	0	0	43	84	84	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN19937_c0_g1(+)	venatus.TRINITY_DN19937_c0_g1	NA	547	0	0	547	1036	1035	0	1	0	0	0.0	0.00096525	0.00048263	0.00048263	196	195	0	0	1	0	0.00510204	0.00510204	0.00255102	0.00340136
ochlodes_venatus	TRINITY_DN19939_c0_g1(+)	venatus.TRINITY_DN19939_c0_g1	NA	432	0	0	432	828	828	0	0	0	0	0.0	0.0	0.0	0.0	206	199	1	2	0	4	0.00485437	0.00970874	0.02669903	0.02022654
ochlodes_venatus	TRINITY_DN19942_c0_g1(+)	venatus.TRINITY_DN19942_c0_g1	OG0001324	222	0	0	222	418	418	0	0	0	0	0.0	0.0	0.0	0.0	109	107	2	0	0	0	0.01834862	0.0	0.00917431	0.00917431
ochlodes_venatus	TRINITY_DN19944_c0_g1(+)	venatus.TRINITY_DN19944_c0_g1	OG0001332	394	0	2	392	724	722	2	0	0	0	0.00276243	0.0	0.00138122	0.00138122	136	132	4	0	0	0	0.02941176	0.0	0.01470588	0.01470588
