species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_PI_162	0_pi_PI_39	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_PI_162	4_pi_PI_39	4_pi_between	4_pi_total
polyommatus_icarus	TRINITY_DN15971_c6_g1(+)	icarus.TRINITY_DN15971_c6_g1	NA	334	0	0	334	646	644	0	1	0	1	0.0	0.00154799	0.00232198	0.00180598	135	134	0	1	0	0	0.0	0.00740741	0.0037037	0.0037037
polyommatus_icarus	TRINITY_DN15971_c7_g1(+)	icarus.TRINITY_DN15971_c7_g1	OG0002292	242	0	0	242	442	438	1	3	0	0	0.00226244	0.00678733	0.00452489	0.00452489	104	99	1	4	0	0	0.00961538	0.03846154	0.02403846	0.02403846
polyommatus_icarus	TRINITY_DN15971_c7_g2(+)	icarus.TRINITY_DN15971_c7_g2	NA	62	0	0	62	125	125	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN15972_c0_g1(+)	icarus.TRINITY_DN15972_c0_g1	NA	528	0	1	527	977	975	2	0	0	0	0.00204708	0.0	0.00102354	0.00102354	230	224	3	1	0	2	0.01304348	0.00434783	0.0173913	0.01449275
polyommatus_icarus	TRINITY_DN15973_c0_g1(+)	icarus.TRINITY_DN15973_c0_g1	NA	799	0	0	799	1462	1462	0	0	0	0	0.0	0.0	0.0	0.0	378	369	2	5	1	1	0.00793651	0.01587302	0.01322751	0.01278659
polyommatus_icarus	TRINITY_DN15974_c0_g1(+)	icarus.TRINITY_DN15974_c0_g1	NA	235	0	0	235	440	440	0	0	0	0	0.0	0.0	0.0	0.0	114	111	2	0	1	0	0.02631579	0.00877193	0.01315789	0.01461988
polyommatus_icarus	TRINITY_DN15975_c1_g1(+)	icarus.TRINITY_DN15975_c1_g1	NA	290	0	0	290	547	531	14	1	0	1	0.02559415	0.00182815	0.01553931	0.01492992	95	92	3	0	0	0	0.03157895	0.0	0.01578947	0.01578947
polyommatus_icarus	TRINITY_DN15975_c1_g2(+)	icarus.TRINITY_DN15975_c1_g2	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN15976_c0_g1(+)	icarus.TRINITY_DN15976_c0_g1	NA	355	0	0	355	639	634	1	4	0	0	0.00156495	0.00625978	0.00391236	0.00391236	130	120	1	8	0	1	0.00769231	0.06153846	0.04230769	0.03974359
polyommatus_icarus	TRINITY_DN15977_c0_g1(+)	icarus.TRINITY_DN15977_c0_g1	NA	820	0	0	820	1578	1578	0	0	0	0	0.0	0.0	0.0	0.0	425	419	2	3	1	0	0.00705882	0.00941176	0.00705882	0.00745098
polyommatus_icarus	TRINITY_DN15978_c6_g1(+)	icarus.TRINITY_DN15978_c6_g1	NA	21	0	0	21	38	38	0	0	0	0	0.0	0.0	0.0	0.0	8	7	1	0	0	0	0.125	0.0	0.0625	0.0625
polyommatus_icarus	TRINITY_DN15978_c7_g2(+)	icarus.TRINITY_DN15978_c7_g2	NA	42	0	0	42	76	75	0	0	0	1	0.0	0.0	0.01315789	0.00877193	17	17	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN15978_c7_g5(-)	icarus.TRINITY_DN15978_c7_g5	NA	26	0	0	26	43	43	0	0	0	0	0.0	0.0	0.0	0.0	12	11	0	0	1	0	0.08333333	0.08333333	0.04166667	0.05555556
polyommatus_icarus	TRINITY_DN15979_c8_g4(+)	icarus.TRINITY_DN15979_c8_g4	NA	315	0	0	315	591	591	0	0	0	0	0.0	0.0	0.0	0.0	122	118	3	0	1	0	0.03278689	0.00819672	0.01639344	0.01775956
polyommatus_icarus	TRINITY_DN15980_c0_g1(+)	icarus.TRINITY_DN15980_c0_g1	NA	1087	0	0	1087	2071	2067	2	1	0	1	0.00096572	0.00048286	0.00120715	0.0010462	436	431	3	1	0	1	0.00688073	0.00229358	0.00688073	0.0061162
polyommatus_icarus	TRINITY_DN15981_c0_g1(+)	icarus.TRINITY_DN15981_c0_g1	NA	67	0	0	67	124	124	0	0	0	0	0.0	0.0	0.0	0.0	22	21	1	0	0	0	0.04545455	0.0	0.02272727	0.02272727
polyommatus_icarus	TRINITY_DN15981_c1_g1(+)	icarus.TRINITY_DN15981_c1_g1	NA	181	0	0	181	352	352	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN15981_c1_g2(+)	icarus.TRINITY_DN15981_c1_g2	NA	276	1	0	275	506	505	0	1	0	0	0.0	0.00197628	0.00098814	0.00098814	102	94	7	1	0	0	0.06862745	0.00980392	0.03921569	0.03921569
polyommatus_icarus	TRINITY_DN15982_c0_g1(+)	icarus.TRINITY_DN15982_c0_g1	NA	304	0	0	304	571	570	0	0	1	0	0.00175131	0.00175131	0.00087566	0.00116754	139	132	3	2	2	0	0.03597122	0.02877698	0.02517986	0.02757794
polyommatus_icarus	TRINITY_DN15983_c3_g6(+)	icarus.TRINITY_DN15983_c3_g6	NA	155	0	0	155	288	288	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	0	1	0	0.02	0.02	0.01	0.01333333
polyommatus_icarus	TRINITY_DN15984_c2_g2(+)	icarus.TRINITY_DN15984_c2_g2	NA	192	0	0	192	367	367	0	0	0	0	0.0	0.0	0.0	0.0	85	82	1	2	0	0	0.01176471	0.02352941	0.01764706	0.01764706
polyommatus_icarus	TRINITY_DN15985_c0_g1(+)	icarus.TRINITY_DN15985_c0_g1	OG0003720	350	1	0	349	657	654	1	2	0	0	0.00152207	0.00304414	0.00228311	0.00228311	137	134	1	0	1	1	0.01459854	0.00729927	0.01459854	0.01338199
polyommatus_icarus	TRINITY_DN15986_c4_g1(+)	icarus.TRINITY_DN15986_c4_g1	NA	420	0	0	420	781	774	6	0	1	0	0.00896287	0.00128041	0.00448143	0.00469483	189	186	1	0	2	0	0.01587302	0.01058201	0.00793651	0.00970018
polyommatus_icarus	TRINITY_DN15987_c0_g1(+)	icarus.TRINITY_DN15987_c0_g1	NA	443	0	0	443	831	829	1	1	0	0	0.00120337	0.00120337	0.00120337	0.00120337	221	211	2	2	6	0	0.0361991	0.0361991	0.02262443	0.02714932
polyommatus_icarus	TRINITY_DN15989_c0_g1(+)	icarus.TRINITY_DN15989_c0_g1	NA	245	0	0	245	458	455	3	0	0	0	0.00655022	0.0	0.00327511	0.00327511	133	131	1	1	0	0	0.0075188	0.0075188	0.0075188	0.0075188
polyommatus_icarus	TRINITY_DN15990_c1_g1(+)	icarus.TRINITY_DN15990_c1_g1	NA	267	0	0	267	501	500	0	1	0	0	0.0	0.00199601	0.000998	0.000998	97	94	3	0	0	0	0.03092784	0.0	0.01546392	0.01546392
polyommatus_icarus	TRINITY_DN15991_c3_g1(+)	icarus.TRINITY_DN15991_c3_g1	NA	157	0	1	156	294	293	0	1	0	0	0.0	0.00340136	0.00170068	0.00170068	64	60	2	2	0	0	0.03125	0.03125	0.03125	0.03125
polyommatus_icarus	TRINITY_DN15991_c3_g3(+)	icarus.TRINITY_DN15991_c3_g3	NA	135	0	0	135	248	248	0	0	0	0	0.0	0.0	0.0	0.0	63	59	0	2	1	1	0.01587302	0.04761905	0.03968254	0.03703704
polyommatus_icarus	TRINITY_DN15992_c0_g1(+)	icarus.TRINITY_DN15992_c0_g1	NA	341	0	0	341	645	639	2	4	0	0	0.00310078	0.00620155	0.00465116	0.00465116	162	159	0	2	1	0	0.00617284	0.01851852	0.00925926	0.01028807
polyommatus_icarus	TRINITY_DN15994_c0_g1(+)	icarus.TRINITY_DN15994_c0_g1	NA	458	0	0	458	858	853	2	2	1	0	0.0034965	0.0034965	0.00291375	0.003108	156	155	1	0	0	0	0.00641026	0.0	0.00320513	0.00320513
polyommatus_icarus	TRINITY_DN15996_c8_g1(+)	icarus.TRINITY_DN15996_c8_g1	OG0001370	363	0	0	363	677	672	3	1	0	1	0.00443131	0.0014771	0.00443131	0.00393894	168	165	2	1	0	0	0.01190476	0.00595238	0.00892857	0.00892857
polyommatus_icarus	TRINITY_DN15996_c8_g2(+)	icarus.TRINITY_DN15996_c8_g2	NA	413	0	0	413	769	769	0	0	0	0	0.0	0.0	0.0	0.0	162	158	0	2	2	0	0.01234568	0.02469136	0.01234568	0.01440329
polyommatus_icarus	TRINITY_DN16000_c0_g1(+)	icarus.TRINITY_DN16000_c0_g1	OG0002046	357	1	0	356	661	656	1	0	0	4	0.00151286	0.0	0.00680787	0.00479072	131	121	4	4	0	2	0.03053435	0.03053435	0.04580153	0.04071247
polyommatus_icarus	TRINITY_DN16001_c1_g1(-)	icarus.TRINITY_DN16001_c1_g1	NA	15	0	0	15	25	23	1	0	1	0	0.08	0.04	0.04	0.04666667	6	6	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16001_c2_g1(+)	icarus.TRINITY_DN16001_c2_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16001_c2_g5(+)	icarus.TRINITY_DN16001_c2_g5	NA	322	0	0	322	578	576	1	1	0	0	0.0017301	0.0017301	0.0017301	0.0017301	160	145	4	11	0	0	0.025	0.06875	0.046875	0.046875
polyommatus_icarus	TRINITY_DN16002_c0_g1(+)	icarus.TRINITY_DN16002_c0_g1	NA	481	0	0	481	878	873	4	0	1	0	0.00569476	0.00113895	0.00284738	0.0030372	171	161	1	2	7	0	0.04678363	0.05263158	0.02923977	0.03606238
polyommatus_icarus	TRINITY_DN16003_c0_g1(+)	icarus.TRINITY_DN16003_c0_g1	NA	20	0	0	20	38	37	0	0	1	0	0.02631579	0.02631579	0.01315789	0.01754386	9	9	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16004_c0_g2(-)	icarus.TRINITY_DN16004_c0_g2	NA	58	0	1	57	107	106	0	1	0	0	0.0	0.00934579	0.0046729	0.0046729	15	15	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16005_c1_g1(+)	icarus.TRINITY_DN16005_c1_g1	NA	127	0	0	127	235	235	0	0	0	0	0.0	0.0	0.0	0.0	67	64	0	2	1	0	0.01492537	0.04477612	0.02238806	0.02487562
polyommatus_icarus	TRINITY_DN16006_c5_g1(+)	icarus.TRINITY_DN16006_c5_g1	OG0001939	157	0	0	157	285	283	2	0	0	0	0.00701754	0.0	0.00350877	0.00350877	55	50	5	0	0	0	0.09090909	0.0	0.04545455	0.04545455
polyommatus_icarus	TRINITY_DN16008_c0_g1(+)	icarus.TRINITY_DN16008_c0_g1	NA	300	1	0	299	546	545	0	0	1	0	0.0018315	0.0018315	0.00091575	0.001221	148	142	4	1	0	1	0.02702703	0.00675676	0.02364865	0.0213964
polyommatus_icarus	TRINITY_DN16009_c0_g1(+)	icarus.TRINITY_DN16009_c0_g1	OG0003289	789	0	0	789	1491	1490	0	0	0	1	0.0	0.0	0.00067069	0.00044713	350	346	2	0	0	2	0.00571429	0.0	0.00857143	0.00666667
polyommatus_icarus	TRINITY_DN16014_c0_g1(+)	icarus.TRINITY_DN16014_c0_g1	NA	513	1	0	512	932	926	4	0	2	0	0.00643777	0.00214592	0.00321888	0.00357654	226	215	5	4	2	0	0.03097345	0.02654867	0.02433628	0.02581121
polyommatus_icarus	TRINITY_DN16015_c1_g1(+)	icarus.TRINITY_DN16015_c1_g1	OG0003932	413	0	0	413	770	770	0	0	0	0	0.0	0.0	0.0	0.0	197	190	2	3	2	0	0.02030457	0.02538071	0.0177665	0.01945855
polyommatus_icarus	TRINITY_DN16015_c1_g2(+)	icarus.TRINITY_DN16015_c1_g2	NA	119	1	0	118	216	211	0	1	4	0	0.01851852	0.02314815	0.01157407	0.01466049	54	53	0	0	1	0	0.01851852	0.01851852	0.00925926	0.01234568
polyommatus_icarus	TRINITY_DN16015_c1_g3(+)	icarus.TRINITY_DN16015_c1_g3	NA	116	0	0	116	222	222	0	0	0	0	0.0	0.0	0.0	0.0	55	54	0	0	0	1	0.0	0.0	0.01818182	0.01212121
polyommatus_icarus	TRINITY_DN16017_c0_g1(+)	icarus.TRINITY_DN16017_c0_g1	NA	806	0	0	806	1528	1527	1	0	0	0	0.00065445	0.0	0.00032723	0.00032723	340	333	3	2	1	1	0.01176471	0.00882353	0.01176471	0.01127451
polyommatus_icarus	TRINITY_DN16017_c0_g2(+)	icarus.TRINITY_DN16017_c0_g2	NA	271	0	0	271	504	502	0	2	0	0	0.0	0.00396825	0.00198413	0.00198413	147	142	0	3	0	2	0.0	0.02040816	0.02380952	0.01927437
polyommatus_icarus	TRINITY_DN16018_c2_g1(+)	icarus.TRINITY_DN16018_c2_g1	OG0003292	345	0	0	345	657	656	1	0	0	0	0.00152207	0.0	0.00076104	0.00076104	184	181	1	1	1	0	0.01086957	0.01086957	0.00815217	0.00905797
polyommatus_icarus	TRINITY_DN16018_c4_g1(+)	icarus.TRINITY_DN16018_c4_g1	OG0004049	355	0	0	355	664	663	0	1	0	0	0.0	0.00150602	0.00075301	0.00075301	128	125	1	2	0	0	0.0078125	0.015625	0.01171875	0.01171875
polyommatus_icarus	TRINITY_DN16019_c2_g1(+)	icarus.TRINITY_DN16019_c2_g1	NA	12	0	0	12	19	17	0	1	1	0	0.05263158	0.10526316	0.05263158	0.06140351	5	4	1	0	0	0	0.2	0.0	0.1	0.1
polyommatus_icarus	TRINITY_DN16019_c3_g2(+)	icarus.TRINITY_DN16019_c3_g2	OG0001775	351	0	1	350	635	629	4	2	0	0	0.00629921	0.00314961	0.00472441	0.00472441	140	135	4	1	0	0	0.02857143	0.00714286	0.01785714	0.01785714
polyommatus_icarus	TRINITY_DN16019_c3_g3(+)	icarus.TRINITY_DN16019_c3_g3	NA	18	0	0	18	28	26	1	0	1	0	0.07142857	0.03571429	0.03571429	0.04166667	8	7	1	0	0	0	0.125	0.0	0.0625	0.0625
polyommatus_icarus	TRINITY_DN16020_c0_g1(+)	icarus.TRINITY_DN16020_c0_g1	NA	27	0	1	26	49	49	0	0	0	0	0.0	0.0	0.0	0.0	12	11	1	0	0	0	0.08333333	0.0	0.04166667	0.04166667
polyommatus_icarus	TRINITY_DN16022_c1_g1(-)	icarus.TRINITY_DN16022_c1_g1	NA	6	0	0	6	9	7	1	0	1	0	0.22222222	0.11111111	0.11111111	0.12962963	0	0	0	0	0	0	NA	NA	NA	NA
polyommatus_icarus	TRINITY_DN16022_c3_g1(+)	icarus.TRINITY_DN16022_c3_g1	NA	260	0	0	260	503	503	0	0	0	0	0.0	0.0	0.0	0.0	127	125	1	1	0	0	0.00787402	0.00787402	0.00787402	0.00787402
polyommatus_icarus	TRINITY_DN16023_c0_g1(+)	icarus.TRINITY_DN16023_c0_g1	NA	114	0	0	114	216	216	0	0	0	0	0.0	0.0	0.0	0.0	54	52	0	2	0	0	0.0	0.03703704	0.01851852	0.01851852
polyommatus_icarus	TRINITY_DN16024_c0_g1(+)	icarus.TRINITY_DN16024_c0_g1	NA	26	0	0	26	47	46	0	0	1	0	0.0212766	0.0212766	0.0106383	0.0141844	14	13	1	0	0	0	0.07142857	0.0	0.03571429	0.03571429
polyommatus_icarus	TRINITY_DN16025_c0_g1(+)	icarus.TRINITY_DN16025_c0_g1	OG0002160	543	1	0	542	988	971	2	10	5	0	0.00708502	0.01518219	0.00860324	0.00944669	244	230	2	10	1	1	0.01229508	0.04508197	0.0307377	0.03005464
polyommatus_icarus	TRINITY_DN16026_c7_g2(+)	icarus.TRINITY_DN16026_c7_g2	NA	157	0	0	157	293	293	0	0	0	0	0.0	0.0	0.0	0.0	76	74	1	0	0	1	0.01315789	0.0	0.01973684	0.01535087
polyommatus_icarus	TRINITY_DN16026_c8_g2(-)	icarus.TRINITY_DN16026_c8_g2	NA	58	0	0	58	110	108	1	1	0	0	0.00909091	0.00909091	0.00909091	0.00909091	18	18	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16027_c1_g1(+)	icarus.TRINITY_DN16027_c1_g1	NA	196	0	0	196	375	375	0	0	0	0	0.0	0.0	0.0	0.0	106	105	1	0	0	0	0.00943396	0.0	0.00471698	0.00471698
polyommatus_icarus	TRINITY_DN16028_c0_g1(-)	icarus.TRINITY_DN16028_c0_g1	NA	12	0	0	12	21	20	0	1	0	0	0.0	0.04761905	0.02380952	0.02380952	4	4	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16028_c0_g2(+)	icarus.TRINITY_DN16028_c0_g2	NA	113	0	0	113	226	226	0	0	0	0	0.0	0.0	0.0	0.0	46	45	1	0	0	0	0.02173913	0.0	0.01086957	0.01086957
polyommatus_icarus	TRINITY_DN16028_c0_g5(+)	icarus.TRINITY_DN16028_c0_g5	NA	423	0	0	423	810	810	0	0	0	0	0.0	0.0	0.0	0.0	198	194	3	1	0	0	0.01515152	0.00505051	0.01010101	0.01010101
polyommatus_icarus	TRINITY_DN16029_c0_g1(+)	icarus.TRINITY_DN16029_c0_g1	NA	364	2	1	361	682	680	2	0	0	0	0.00293255	0.0	0.00146628	0.00146628	162	158	3	1	0	0	0.01851852	0.00617284	0.01234568	0.01234568
polyommatus_icarus	TRINITY_DN16030_c0_g1(+)	icarus.TRINITY_DN16030_c0_g1	NA	545	0	0	545	1036	1031	3	1	1	0	0.003861	0.0019305	0.00241313	0.002574	260	252	5	1	1	1	0.02307692	0.00769231	0.01730769	0.01666667
polyommatus_icarus	TRINITY_DN16031_c0_g1(-)	icarus.TRINITY_DN16031_c0_g1	NA	40	1	0	39	73	73	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16032_c1_g1(+)	icarus.TRINITY_DN16032_c1_g1	NA	11	0	0	11	18	17	1	0	0	0	0.05555556	0.0	0.02777778	0.02777778	3	3	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16033_c2_g1(+)	icarus.TRINITY_DN16033_c2_g1	NA	166	0	1	165	304	304	0	0	0	0	0.0	0.0	0.0	0.0	75	71	0	3	0	1	0.0	0.04	0.03333333	0.02888889
polyommatus_icarus	TRINITY_DN16033_c3_g1(+)	icarus.TRINITY_DN16033_c3_g1	NA	702	0	0	702	1319	1315	0	1	0	3	0.0	0.00075815	0.00265353	0.00189538	278	273	0	1	0	4	0.0	0.00359712	0.01618705	0.01139089
polyommatus_icarus	TRINITY_DN16034_c6_g2(+)	icarus.TRINITY_DN16034_c6_g2	NA	315	0	1	314	623	621	0	0	0	2	0.0	0.0	0.00321027	0.00214018	131	128	0	1	0	2	0.0	0.00763359	0.01908397	0.01399491
polyommatus_icarus	TRINITY_DN16035_c4_g1(-)	icarus.TRINITY_DN16035_c4_g1	NA	3	0	0	3	7	7	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
polyommatus_icarus	TRINITY_DN16036_c0_g1(+)	icarus.TRINITY_DN16036_c0_g1	NA	73	0	0	73	146	146	0	0	0	0	0.0	0.0	0.0	0.0	22	21	0	0	1	0	0.04545455	0.04545455	0.02272727	0.03030303
polyommatus_icarus	TRINITY_DN16037_c1_g1(+)	icarus.TRINITY_DN16037_c1_g1	NA	644	0	0	644	1210	1209	1	0	0	0	0.00082645	0.0	0.00041322	0.00041322	341	334	2	0	5	0	0.02052786	0.01466276	0.01026393	0.01270772
polyommatus_icarus	TRINITY_DN16038_c0_g1(+)	icarus.TRINITY_DN16038_c0_g1	NA	580	0	0	580	1039	1038	0	1	0	0	0.0	0.00096246	0.00048123	0.00048123	263	241	12	1	6	3	0.06844106	0.02661597	0.04752852	0.04752852
polyommatus_icarus	TRINITY_DN16039_c0_g1(+)	icarus.TRINITY_DN16039_c0_g1	NA	453	0	0	453	869	869	0	0	0	0	0.0	0.0	0.0	0.0	223	218	3	1	1	0	0.01793722	0.00896861	0.01121076	0.01195814
polyommatus_icarus	TRINITY_DN16040_c0_g1(+)	icarus.TRINITY_DN16040_c0_g1	NA	128	0	0	128	241	241	0	0	0	0	0.0	0.0	0.0	0.0	52	49	0	1	2	0	0.03846154	0.05769231	0.02884615	0.03525641
polyommatus_icarus	TRINITY_DN16041_c2_g1(+)	icarus.TRINITY_DN16041_c2_g1	NA	227	2	0	225	384	381	0	3	0	0	0.0	0.0078125	0.00390625	0.00390625	97	85	0	2	0	10	0.0	0.02061856	0.11340206	0.0790378
polyommatus_icarus	TRINITY_DN16042_c4_g2(+)	icarus.TRINITY_DN16042_c4_g2	NA	212	0	0	212	397	397	0	0	0	0	0.0	0.0	0.0	0.0	80	77	2	1	0	0	0.025	0.0125	0.01875	0.01875
polyommatus_icarus	TRINITY_DN16045_c1_g1(-)	icarus.TRINITY_DN16045_c1_g1	NA	5	0	0	5	7	6	1	0	0	0	0.14285714	0.0	0.07142857	0.07142857	3	3	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16045_c1_g6(+)	icarus.TRINITY_DN16045_c1_g6	NA	252	0	0	252	451	450	1	0	0	0	0.00221729	0.0	0.00110865	0.00110865	105	99	4	1	1	0	0.04761905	0.01904762	0.02857143	0.03015873
polyommatus_icarus	TRINITY_DN16046_c1_g1(+)	icarus.TRINITY_DN16046_c1_g1	NA	71	0	0	71	124	122	0	0	2	0	0.01612903	0.01612903	0.00806452	0.01075269	28	24	1	0	3	0	0.14285714	0.10714286	0.07142857	0.08928571
polyommatus_icarus	TRINITY_DN16047_c3_g1(+)	icarus.TRINITY_DN16047_c3_g1	NA	173	0	0	173	337	336	0	1	0	0	0.0	0.00296736	0.00148368	0.00148368	64	63	0	1	0	0	0.0	0.015625	0.0078125	0.0078125
polyommatus_icarus	TRINITY_DN16047_c4_g1(+)	icarus.TRINITY_DN16047_c4_g1	NA	23	0	0	23	39	38	0	1	0	0	0.0	0.02564103	0.01282051	0.01282051	14	12	2	0	0	0	0.14285714	0.0	0.07142857	0.07142857
polyommatus_icarus	TRINITY_DN16047_c4_g2(+)	icarus.TRINITY_DN16047_c4_g2	NA	274	0	1	273	511	509	1	1	0	0	0.00195695	0.00195695	0.00195695	0.00195695	114	112	0	2	0	0	0.0	0.01754386	0.00877193	0.00877193
polyommatus_icarus	TRINITY_DN16048_c2_g1(+)	icarus.TRINITY_DN16048_c2_g1	NA	169	0	1	168	310	308	2	0	0	0	0.00645161	0.0	0.00322581	0.00322581	95	91	4	0	0	0	0.04210526	0.0	0.02105263	0.02105263
polyommatus_icarus	TRINITY_DN16048_c3_g1(+)	icarus.TRINITY_DN16048_c3_g1	NA	72	0	0	72	135	135	0	0	0	0	0.0	0.0	0.0	0.0	33	31	0	0	2	0	0.06060606	0.06060606	0.03030303	0.04040404
polyommatus_icarus	TRINITY_DN16050_c1_g2(+)	icarus.TRINITY_DN16050_c1_g2	NA	388	0	0	388	724	724	0	0	0	0	0.0	0.0	0.0	0.0	227	224	2	0	1	0	0.01321586	0.00440529	0.00660793	0.00734214
polyommatus_icarus	TRINITY_DN16050_c1_g4(+)	icarus.TRINITY_DN16050_c1_g4	NA	301	0	0	301	576	576	0	0	0	0	0.0	0.0	0.0	0.0	98	96	1	1	0	0	0.01020408	0.01020408	0.01020408	0.01020408
polyommatus_icarus	TRINITY_DN16051_c1_g1(+)	icarus.TRINITY_DN16051_c1_g1	NA	40	0	0	40	74	74	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16051_c1_g3(-)	icarus.TRINITY_DN16051_c1_g3	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16052_c3_g1(+)	icarus.TRINITY_DN16052_c3_g1	NA	37	0	0	37	68	67	0	1	0	0	0.0	0.01470588	0.00735294	0.00735294	13	13	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16054_c0_g1(+)	icarus.TRINITY_DN16054_c0_g1	NA	583	0	0	583	1102	1097	1	3	1	0	0.00181488	0.00362976	0.0022686	0.00241984	266	259	3	4	0	0	0.0112782	0.01503759	0.01315789	0.01315789
polyommatus_icarus	TRINITY_DN16055_c5_g3(-)	icarus.TRINITY_DN16055_c5_g3	NA	39	0	0	39	72	71	0	0	0	1	0.0	0.0	0.01388889	0.00925926	14	14	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16055_c7_g1(-)	icarus.TRINITY_DN16055_c7_g1	NA	40	1	1	38	69	67	1	1	0	0	0.01449275	0.01449275	0.01449275	0.01449275	13	13	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16056_c0_g1(+)	icarus.TRINITY_DN16056_c0_g1	OG0003012	516	0	0	516	971	970	0	1	0	0	0.0	0.00102987	0.00051493	0.00051493	188	180	3	4	1	0	0.0212766	0.02659574	0.0212766	0.02216312
polyommatus_icarus	TRINITY_DN16059_c0_g1(+)	icarus.TRINITY_DN16059_c0_g1	NA	185	1	1	183	336	330	3	2	0	1	0.00892857	0.00595238	0.01041667	0.0094246	81	81	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN16059_c0_g2(+)	icarus.TRINITY_DN16059_c0_g2	NA	461	0	0	461	863	858	5	0	0	0	0.00579374	0.0	0.00289687	0.00289687	191	187	1	1	1	1	0.0104712	0.0104712	0.01308901	0.01221641
polyommatus_icarus	TRINITY_DN16059_c0_g3(+)	icarus.TRINITY_DN16059_c0_g3	NA	33	0	0	33	61	61	0	0	0	0	0.0	0.0	0.0	0.0	16	15	0	0	0	1	0.0	0.0	0.0625	0.04166667
polyommatus_icarus	TRINITY_DN16060_c8_g2(+)	icarus.TRINITY_DN16060_c8_g2	NA	54	0	0	54	101	101	0	0	0	0	0.0	0.0	0.0	0.0	26	24	2	0	0	0	0.07692308	0.0	0.03846154	0.03846154
polyommatus_icarus	TRINITY_DN16061_c0_g1(+)	icarus.TRINITY_DN16061_c0_g1	NA	443	1	1	441	811	808	3	0	0	0	0.00369914	0.0	0.00184957	0.00184957	210	200	8	2	0	0	0.03809524	0.00952381	0.02380952	0.02380952
polyommatus_icarus	TRINITY_DN16062_c0_g1(+)	icarus.TRINITY_DN16062_c0_g1	NA	278	1	1	276	515	509	2	3	1	0	0.00582524	0.00776699	0.00582524	0.00614886	109	105	1	3	0	0	0.00917431	0.02752294	0.01834862	0.01834862
polyommatus_icarus	TRINITY_DN16063_c0_g1(+)	icarus.TRINITY_DN16063_c0_g1	NA	419	0	0	419	793	793	0	0	0	0	0.0	0.0	0.0	0.0	199	192	3	2	2	0	0.02512563	0.0201005	0.01758794	0.01926298
polyommatus_icarus	TRINITY_DN16065_c5_g1(+)	icarus.TRINITY_DN16065_c5_g1	NA	152	0	0	152	291	290	0	0	0	1	0.0	0.0	0.00343643	0.00229095	70	69	0	0	0	1	0.0	0.0	0.01428571	0.00952381
polyommatus_icarus	TRINITY_DN16065_c5_g2(+)	icarus.TRINITY_DN16065_c5_g2	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
