species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_AC_397	0_pi_AC_72	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_AC_397	4_pi_AC_72	4_pi_between	4_pi_total
aricia_cramera	TRINITY_DN16595_c3_g1(+)	cramera.TRINITY_DN16595_c3_g1	NA	527	0	0	527	982	982	0	0	0	0	0.0	0.0	0.0	0.0	202	194	4	1	1	2	0.02475248	0.00990099	0.02475248	0.02227723
aricia_cramera	TRINITY_DN16597_c4_g1(+)	cramera.TRINITY_DN16597_c4_g1	NA	194	0	0	194	383	383	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16598_c0_g1(+)	cramera.TRINITY_DN16598_c0_g1	NA	530	1	0	529	993	989	1	2	0	1	0.00100705	0.0020141	0.00251762	0.00218194	231	224	3	2	1	1	0.01731602	0.01298701	0.01731602	0.01659452
aricia_cramera	TRINITY_DN16599_c0_g1(+)	cramera.TRINITY_DN16599_c0_g1	NA	977	0	0	977	1855	1852	0	3	0	0	0.0	0.00161725	0.00080863	0.00080863	435	428	0	5	0	2	0.0	0.01149425	0.01034483	0.00881226
aricia_cramera	TRINITY_DN16601_c0_g1(+)	cramera.TRINITY_DN16601_c0_g1	NA	768	0	0	768	1448	1444	1	3	0	0	0.00069061	0.00207182	0.00138122	0.00138122	361	349	7	5	0	0	0.01939058	0.01385042	0.0166205	0.0166205
aricia_cramera	TRINITY_DN16602_c0_g4(+)	cramera.TRINITY_DN16602_c0_g4	OG0002522	604	0	0	604	1141	1140	1	0	0	0	0.00087642	0.0	0.00043821	0.00043821	217	211	2	2	2	0	0.01843318	0.01843318	0.01382488	0.01536098
aricia_cramera	TRINITY_DN16602_c0_g5(+)	cramera.TRINITY_DN16602_c0_g5	OG0001368	378	0	0	378	709	707	1	1	0	0	0.00141044	0.00141044	0.00141044	0.00141044	159	152	0	6	0	1	0.0	0.03773585	0.02515723	0.02306079
aricia_cramera	TRINITY_DN16603_c0_g1(+)	cramera.TRINITY_DN16603_c0_g1	NA	141	0	0	141	267	266	0	0	1	0	0.00374532	0.00374532	0.00187266	0.00249688	80	79	1	0	0	0	0.0125	0.0	0.00625	0.00625
aricia_cramera	TRINITY_DN16604_c2_g1(+)	cramera.TRINITY_DN16604_c2_g1	NA	362	0	0	362	686	686	0	0	0	0	0.0	0.0	0.0	0.0	157	157	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16604_c3_g1(-)	cramera.TRINITY_DN16604_c3_g1	NA	54	0	0	54	101	99	1	1	0	0	0.00990099	0.00990099	0.00990099	0.00990099	16	15	0	1	0	0	0.0	0.0625	0.03125	0.03125
aricia_cramera	TRINITY_DN16604_c4_g1(+)	cramera.TRINITY_DN16604_c4_g1	NA	316	0	1	315	584	583	0	0	0	1	0.0	0.0	0.00171233	0.00114155	177	168	2	6	0	1	0.01129944	0.03389831	0.02824859	0.02636535
aricia_cramera	TRINITY_DN16605_c0_g1(-)	cramera.TRINITY_DN16605_c0_g1	NA	76	0	0	76	147	147	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16607_c1_g1(+)	cramera.TRINITY_DN16607_c1_g1	NA	178	0	1	177	317	313	1	1	2	0	0.00946372	0.00946372	0.00630915	0.00736067	61	56	1	0	4	0	0.08196721	0.06557377	0.04098361	0.05191257
aricia_cramera	TRINITY_DN16607_c1_g2(+)	cramera.TRINITY_DN16607_c1_g2	NA	413	0	0	413	779	776	0	3	0	0	0.0	0.00385109	0.00192555	0.00192555	168	162	3	3	0	0	0.01785714	0.01785714	0.01785714	0.01785714
aricia_cramera	TRINITY_DN16607_c2_g1(+)	cramera.TRINITY_DN16607_c2_g1	NA	687	0	0	687	1287	1286	0	1	0	0	0.0	0.000777	0.0003885	0.0003885	378	369	4	3	0	2	0.01058201	0.00793651	0.01455026	0.01278659
aricia_cramera	TRINITY_DN16607_c2_g2(+)	cramera.TRINITY_DN16607_c2_g2	NA	55	0	0	55	97	94	2	1	0	0	0.02061856	0.01030928	0.01546392	0.01546392	14	14	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16608_c2_g2(+)	cramera.TRINITY_DN16608_c2_g2	NA	241	0	0	241	467	465	1	1	0	0	0.00214133	0.00214133	0.00214133	0.00214133	89	89	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16608_c3_g2(+)	cramera.TRINITY_DN16608_c3_g2	OG0001555	319	0	0	319	598	598	0	0	0	0	0.0	0.0	0.0	0.0	122	120	0	1	0	1	0.0	0.00819672	0.01229508	0.00956284
aricia_cramera	TRINITY_DN16609_c2_g2(+)	cramera.TRINITY_DN16609_c2_g2	NA	505	1	2	502	946	940	2	2	1	1	0.00317125	0.00317125	0.00369979	0.00352361	206	201	2	3	0	0	0.00970874	0.01456311	0.01213592	0.01213592
aricia_cramera	TRINITY_DN16610_c1_g1(+)	cramera.TRINITY_DN16610_c1_g1	NA	75	0	0	75	133	132	0	1	0	0	0.0	0.0075188	0.0037594	0.0037594	29	29	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16610_c2_g1(+)	cramera.TRINITY_DN16610_c2_g1	NA	372	0	0	372	717	717	0	0	0	0	0.0	0.0	0.0	0.0	145	145	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16610_c2_g2(+)	cramera.TRINITY_DN16610_c2_g2	NA	14	0	0	14	26	26	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16612_c1_g2(+)	cramera.TRINITY_DN16612_c1_g2	NA	85	0	0	85	165	165	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16613_c1_g1(+)	cramera.TRINITY_DN16613_c1_g1	NA	210	0	0	210	396	396	0	0	0	0	0.0	0.0	0.0	0.0	88	84	2	0	2	0	0.04545455	0.02272727	0.02272727	0.02651515
aricia_cramera	TRINITY_DN16613_c2_g1(+)	cramera.TRINITY_DN16613_c2_g1	NA	257	0	0	257	481	480	0	1	0	0	0.0	0.002079	0.0010395	0.0010395	108	105	1	2	0	0	0.00925926	0.01851852	0.01388889	0.01388889
aricia_cramera	TRINITY_DN16614_c2_g1(+)	cramera.TRINITY_DN16614_c2_g1	NA	24	0	0	24	50	50	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16616_c3_g1(+)	cramera.TRINITY_DN16616_c3_g1	OG0002121	121	0	0	121	236	236	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16616_c4_g1(+)	cramera.TRINITY_DN16616_c4_g1	NA	181	0	0	181	331	331	0	0	0	0	0.0	0.0	0.0	0.0	68	61	3	2	2	0	0.07352941	0.05882353	0.05147059	0.05637255
aricia_cramera	TRINITY_DN16617_c0_g1(+)	cramera.TRINITY_DN16617_c0_g1	OG0004967	138	0	0	138	258	258	0	0	0	0	0.0	0.0	0.0	0.0	60	59	1	0	0	0	0.01666667	0.0	0.00833333	0.00833333
aricia_cramera	TRINITY_DN16618_c2_g3(+)	cramera.TRINITY_DN16618_c2_g3	NA	377	0	1	376	705	702	0	1	2	0	0.00283688	0.00425532	0.00212766	0.00260047	195	188	4	2	1	0	0.02564103	0.01538462	0.01794872	0.01880342
aricia_cramera	TRINITY_DN16618_c2_g4(-)	cramera.TRINITY_DN16618_c2_g4	NA	51	0	0	51	93	91	0	1	1	0	0.01075269	0.02150538	0.01075269	0.0125448	15	15	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16619_c0_g1(-)	cramera.TRINITY_DN16619_c0_g1	NA	67	0	1	66	126	125	1	0	0	0	0.00793651	0.0	0.00396825	0.00396825	25	25	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16620_c1_g1(+)	cramera.TRINITY_DN16620_c1_g1	NA	474	1	0	473	900	898	1	1	0	0	0.00111111	0.00111111	0.00111111	0.00111111	230	225	2	3	0	0	0.00869565	0.01304348	0.01086957	0.01086957
aricia_cramera	TRINITY_DN16620_c2_g2(+)	cramera.TRINITY_DN16620_c2_g2	OG0003968	568	0	0	568	1095	1095	0	0	0	0	0.0	0.0	0.0	0.0	246	244	0	0	0	2	0.0	0.0	0.00813008	0.00542005
aricia_cramera	TRINITY_DN16620_c2_g3(+)	cramera.TRINITY_DN16620_c2_g3	NA	185	0	0	185	349	348	1	0	0	0	0.00286533	0.0	0.00143266	0.00143266	73	71	2	0	0	0	0.02739726	0.0	0.01369863	0.01369863
aricia_cramera	TRINITY_DN16621_c1_g1(+)	cramera.TRINITY_DN16621_c1_g1	NA	28	0	0	28	51	51	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16622_c0_g1(+)	cramera.TRINITY_DN16622_c0_g1	NA	514	0	1	513	965	962	0	1	2	0	0.00207254	0.00310881	0.0015544	0.00189982	228	222	2	2	2	0	0.01754386	0.01754386	0.01315789	0.01461988
aricia_cramera	TRINITY_DN16623_c0_g1(+)	cramera.TRINITY_DN16623_c0_g1	NA	82	0	0	82	153	153	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16625_c0_g1(+)	cramera.TRINITY_DN16625_c0_g1	OG0004872	748	0	2	746	1376	1372	2	2	0	0	0.00145349	0.00145349	0.00145349	0.00145349	353	338	9	5	1	0	0.02832861	0.01699717	0.02124646	0.0217186
aricia_cramera	TRINITY_DN16627_c0_g1(+)	cramera.TRINITY_DN16627_c0_g1	NA	91	0	0	91	172	172	0	0	0	0	0.0	0.0	0.0	0.0	50	48	0	1	1	0	0.02	0.04	0.02	0.02333333
aricia_cramera	TRINITY_DN16627_c2_g1(+)	cramera.TRINITY_DN16627_c2_g1	NA	771	0	0	771	1441	1439	0	1	0	1	0.0	0.00069396	0.00104094	0.00080962	385	365	6	11	1	2	0.01818182	0.03116883	0.02857143	0.02727273
aricia_cramera	TRINITY_DN16628_c0_g1(+)	cramera.TRINITY_DN16628_c0_g1	NA	309	0	0	309	610	610	0	0	0	0	0.0	0.0	0.0	0.0	126	123	2	0	0	1	0.01587302	0.0	0.01587302	0.01322752
aricia_cramera	TRINITY_DN16628_c0_g2(+)	cramera.TRINITY_DN16628_c0_g2	NA	157	0	0	157	318	318	0	0	0	0	0.0	0.0	0.0	0.0	67	65	0	2	0	0	0.0	0.02985075	0.01492537	0.01492537
aricia_cramera	TRINITY_DN16628_c0_g3(+)	cramera.TRINITY_DN16628_c0_g3	NA	311	1	1	309	596	593	0	1	2	0	0.0033557	0.00503356	0.00251678	0.00307606	106	103	1	0	2	0	0.02830189	0.01886792	0.01415094	0.0172956
aricia_cramera	TRINITY_DN16629_c0_g1(+)	cramera.TRINITY_DN16629_c0_g1	NA	186	0	0	186	349	349	0	0	0	0	0.0	0.0	0.0	0.0	113	111	1	0	1	0	0.01769912	0.00884956	0.00884956	0.01032449
aricia_cramera	TRINITY_DN16629_c1_g1(+)	cramera.TRINITY_DN16629_c1_g1	NA	488	0	0	488	937	937	0	0	0	0	0.0	0.0	0.0	0.0	200	194	6	0	0	0	0.03	0.0	0.015	0.015
aricia_cramera	TRINITY_DN16630_c0_g1(+)	cramera.TRINITY_DN16630_c0_g1	NA	75	0	0	75	149	149	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16631_c0_g3(+)	cramera.TRINITY_DN16631_c0_g3	NA	432	0	0	432	810	810	0	0	0	0	0.0	0.0	0.0	0.0	218	215	2	1	0	0	0.00917431	0.00458716	0.00688073	0.00688073
aricia_cramera	TRINITY_DN16632_c0_g1(+)	cramera.TRINITY_DN16632_c0_g1	NA	72	0	0	72	137	137	0	0	0	0	0.0	0.0	0.0	0.0	33	32	0	1	0	0	0.0	0.03030303	0.01515152	0.01515152
aricia_cramera	TRINITY_DN16633_c1_g1(+)	cramera.TRINITY_DN16633_c1_g1	NA	63	0	0	63	119	119	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16633_c3_g1(+)	cramera.TRINITY_DN16633_c3_g1	NA	67	0	3	64	115	109	1	0	5	0	0.05217391	0.04347826	0.02608696	0.03333333	31	29	0	1	1	0	0.03225806	0.06451613	0.03225806	0.0376344
aricia_cramera	TRINITY_DN16634_c1_g2(+)	cramera.TRINITY_DN16634_c1_g2	NA	571	0	0	571	1066	1055	7	4	0	0	0.0065666	0.00375235	0.00515947	0.00515947	225	219	3	1	2	0	0.02222222	0.01333333	0.01333333	0.01481481
aricia_cramera	TRINITY_DN16635_c0_g1(+)	cramera.TRINITY_DN16635_c0_g1	NA	560	1	4	555	998	985	0	11	0	2	0.0	0.01102204	0.00751503	0.00684703	213	195	0	15	0	3	0.0	0.07042254	0.04929577	0.04460094
aricia_cramera	TRINITY_DN16639_c0_g2(+)	cramera.TRINITY_DN16639_c0_g2	NA	516	0	0	516	973	972	0	1	0	0	0.0	0.00102775	0.00051387	0.00051387	269	261	7	0	1	0	0.02973978	0.00371747	0.01486989	0.01548947
aricia_cramera	TRINITY_DN16640_c0_g1(+)	cramera.TRINITY_DN16640_c0_g1	NA	858	0	0	858	1701	1701	0	0	0	0	0.0	0.0	0.0	0.0	353	348	3	1	1	0	0.01133144	0.00566572	0.00708215	0.00755429
aricia_cramera	TRINITY_DN16640_c0_g3(+)	cramera.TRINITY_DN16640_c0_g3	NA	426	0	0	426	803	803	0	0	0	0	0.0	0.0	0.0	0.0	200	191	2	5	2	0	0.02	0.035	0.0225	0.02416667
aricia_cramera	TRINITY_DN16641_c7_g3(+)	cramera.TRINITY_DN16641_c7_g3	NA	163	0	0	163	309	308	1	0	0	0	0.00323625	0.0	0.00161812	0.00161812	71	71	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16642_c3_g2(+)	cramera.TRINITY_DN16642_c3_g2	NA	341	0	1	340	629	628	1	0	0	0	0.00158983	0.0	0.00079491	0.00079491	157	150	0	7	0	0	0.0	0.04458599	0.02229299	0.02229299
aricia_cramera	TRINITY_DN16643_c0_g1(+)	cramera.TRINITY_DN16643_c0_g1	NA	394	0	0	394	756	755	0	1	0	0	0.0	0.00132275	0.00066138	0.00066138	188	183	2	1	2	0	0.0212766	0.01595745	0.01329787	0.01507092
aricia_cramera	TRINITY_DN16646_c0_g1(+)	cramera.TRINITY_DN16646_c0_g1	NA	265	0	0	265	496	496	0	0	0	0	0.0	0.0	0.0	0.0	106	105	0	0	0	1	0.0	0.0	0.00943396	0.00628931
aricia_cramera	TRINITY_DN16647_c1_g1(+)	cramera.TRINITY_DN16647_c1_g1	NA	276	0	0	276	531	531	0	0	0	0	0.0	0.0	0.0	0.0	104	104	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16647_c3_g1(+)	cramera.TRINITY_DN16647_c3_g1	NA	33	0	0	33	61	60	0	1	0	0	0.0	0.01639344	0.00819672	0.00819672	18	18	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16650_c7_g1(+)	cramera.TRINITY_DN16650_c7_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN16650_c7_g3(+)	cramera.TRINITY_DN16650_c7_g3	OG0001581	114	0	0	114	220	220	0	0	0	0	0.0	0.0	0.0	0.0	48	46	0	1	0	1	0.0	0.02083333	0.03125	0.02430555
aricia_cramera	TRINITY_DN16651_c5_g1(+)	cramera.TRINITY_DN16651_c5_g1	NA	315	0	0	315	607	605	1	1	0	0	0.00164745	0.00164745	0.00164745	0.00164745	152	152	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16652_c3_g1(+)	cramera.TRINITY_DN16652_c3_g1	OG0005132	789	1	0	788	1488	1485	1	2	0	0	0.00067204	0.00134409	0.00100806	0.00100806	398	391	5	1	0	1	0.01256281	0.00251256	0.01005025	0.00921273
aricia_cramera	TRINITY_DN16652_c3_g4(+)	cramera.TRINITY_DN16652_c3_g4	NA	309	0	0	309	580	579	0	1	0	0	0.0	0.00172414	0.00086207	0.00086207	116	114	1	1	0	0	0.00862069	0.00862069	0.00862069	0.00862069
aricia_cramera	TRINITY_DN16653_c1_g1(+)	cramera.TRINITY_DN16653_c1_g1	NA	298	0	1	297	559	558	0	1	0	0	0.0	0.00178891	0.00089445	0.00089445	169	163	0	4	1	1	0.00591716	0.0295858	0.02071006	0.01972387
aricia_cramera	TRINITY_DN16653_c1_g4(+)	cramera.TRINITY_DN16653_c1_g4	OG0004368	221	0	0	221	427	427	0	0	0	0	0.0	0.0	0.0	0.0	92	88	2	2	0	0	0.02173913	0.02173913	0.02173913	0.02173913
aricia_cramera	TRINITY_DN16654_c5_g1(+)	cramera.TRINITY_DN16654_c5_g1	NA	65	0	0	65	130	130	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16655_c1_g3(-)	cramera.TRINITY_DN16655_c1_g3	NA	70	2	1	67	118	114	2	1	1	0	0.02542373	0.01694915	0.01694915	0.01836158	43	41	1	0	1	0	0.04651163	0.02325581	0.02325581	0.02713178
aricia_cramera	TRINITY_DN16655_c1_g5(+)	cramera.TRINITY_DN16655_c1_g5	OG0001918	464	0	0	464	877	876	1	0	0	0	0.00114025	0.0	0.00057013	0.00057013	143	140	3	0	0	0	0.02097902	0.0	0.01048951	0.01048951
aricia_cramera	TRINITY_DN16656_c3_g1(+)	cramera.TRINITY_DN16656_c3_g1	OG0001984	269	0	0	269	504	504	0	0	0	0	0.0	0.0	0.0	0.0	136	134	1	1	0	0	0.00735294	0.00735294	0.00735294	0.00735294
aricia_cramera	TRINITY_DN16656_c5_g1(+)	cramera.TRINITY_DN16656_c5_g1	NA	380	0	0	380	720	713	3	2	2	0	0.00694444	0.00555556	0.00486111	0.00532407	143	142	1	0	0	0	0.00699301	0.0	0.0034965	0.0034965
aricia_cramera	TRINITY_DN16657_c0_g1(+)	cramera.TRINITY_DN16657_c0_g1	NA	528	1	0	527	966	964	1	1	0	0	0.0010352	0.0010352	0.0010352	0.0010352	240	227	3	3	6	1	0.0375	0.0375	0.02916667	0.03194445
aricia_cramera	TRINITY_DN16658_c0_g1(+)	cramera.TRINITY_DN16658_c0_g1	NA	426	0	0	426	829	827	0	1	1	0	0.00120627	0.00241255	0.00120627	0.00140732	143	143	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16658_c1_g1(+)	cramera.TRINITY_DN16658_c1_g1	NA	734	1	0	733	1380	1380	0	0	0	0	0.0	0.0	0.0	0.0	375	362	7	5	1	0	0.02133333	0.016	0.01733333	0.01777777
aricia_cramera	TRINITY_DN16659_c2_g1(+)	cramera.TRINITY_DN16659_c2_g1	NA	187	0	0	187	363	363	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16660_c8_g1(+)	cramera.TRINITY_DN16660_c8_g1	OG0002891	1061	0	0	1061	2041	2041	0	0	0	0	0.0	0.0	0.0	0.0	406	403	1	1	1	0	0.00492611	0.00492611	0.00369458	0.00410509
aricia_cramera	TRINITY_DN16661_c0_g1(+)	cramera.TRINITY_DN16661_c0_g1	NA	71	1	0	70	119	118	1	0	0	0	0.00840336	0.0	0.00420168	0.00420168	35	33	1	1	0	0	0.02857143	0.02857143	0.02857143	0.02857143
aricia_cramera	TRINITY_DN16662_c4_g2(+)	cramera.TRINITY_DN16662_c4_g2	NA	229	0	1	228	424	421	1	2	0	0	0.00235849	0.00471698	0.00353774	0.00353774	82	78	0	4	0	0	0.0	0.04878049	0.02439024	0.02439024
aricia_cramera	TRINITY_DN16662_c5_g5(+)	cramera.TRINITY_DN16662_c5_g5	NA	231	0	0	231	438	437	0	1	0	0	0.0	0.00228311	0.00114155	0.00114155	83	83	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16663_c7_g1(-)	cramera.TRINITY_DN16663_c7_g1	NA	45	0	0	45	85	83	0	0	2	0	0.02352941	0.02352941	0.01176471	0.01568628	18	18	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16663_c7_g2(+)	cramera.TRINITY_DN16663_c7_g2	NA	115	0	0	115	214	212	0	2	0	0	0.0	0.00934579	0.0046729	0.0046729	54	54	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16664_c0_g1(+)	cramera.TRINITY_DN16664_c0_g1	NA	78	0	0	78	146	145	0	0	1	0	0.00684932	0.00684932	0.00342466	0.00456621	43	42	1	0	0	0	0.02325581	0.0	0.01162791	0.01162791
aricia_cramera	TRINITY_DN16665_c0_g1(+)	cramera.TRINITY_DN16665_c0_g1	OG0002914	198	0	1	197	369	369	0	0	0	0	0.0	0.0	0.0	0.0	78	75	0	3	0	0	0.0	0.03846154	0.01923077	0.01923077
aricia_cramera	TRINITY_DN16666_c7_g8(-)	cramera.TRINITY_DN16666_c7_g8	NA	49	0	0	49	93	93	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16668_c3_g1(+)	cramera.TRINITY_DN16668_c3_g1	NA	316	0	1	315	595	594	0	1	0	0	0.0	0.00168067	0.00084034	0.00084034	152	143	2	7	0	0	0.01315789	0.04605263	0.02960526	0.02960526
aricia_cramera	TRINITY_DN16669_c4_g1(-)	cramera.TRINITY_DN16669_c4_g1	NA	45	0	0	45	84	82	1	0	0	1	0.01190476	0.0	0.01785714	0.01388889	15	15	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16669_c5_g1(+)	cramera.TRINITY_DN16669_c5_g1	NA	18	0	0	18	36	35	0	1	0	0	0.0	0.02777778	0.01388889	0.01388889	6	6	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16670_c0_g2(+)	cramera.TRINITY_DN16670_c0_g2	NA	277	0	0	277	522	522	0	0	0	0	0.0	0.0	0.0	0.0	180	177	2	1	0	0	0.01111111	0.00555556	0.00833333	0.00833333
aricia_cramera	TRINITY_DN16672_c4_g1(+)	cramera.TRINITY_DN16672_c4_g1	NA	118	0	0	118	217	212	3	2	0	0	0.01382488	0.00921659	0.01152074	0.01152074	31	31	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16673_c1_g1(+)	cramera.TRINITY_DN16673_c1_g1	NA	64	0	0	64	126	126	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16674_c0_g1(+)	cramera.TRINITY_DN16674_c0_g1	NA	1429	1	1	1427	2774	2772	0	2	0	0	0.0	0.00072098	0.00036049	0.00036049	683	667	0	13	0	3	0.0	0.01903367	0.01390922	0.01244509
aricia_cramera	TRINITY_DN16675_c4_g1(+)	cramera.TRINITY_DN16675_c4_g1	NA	44	0	0	44	86	86	0	0	0	0	0.0	0.0	0.0	0.0	20	19	0	1	0	0	0.0	0.05	0.025	0.025
aricia_cramera	TRINITY_DN16676_c1_g1(+)	cramera.TRINITY_DN16676_c1_g1	OG0004432	322	0	0	322	607	607	0	0	0	0	0.0	0.0	0.0	0.0	143	137	3	2	1	0	0.02797203	0.02097902	0.02097902	0.02214452
aricia_cramera	TRINITY_DN16676_c1_g3(-)	cramera.TRINITY_DN16676_c1_g3	NA	49	0	0	49	82	75	3	1	3	0	0.07317073	0.04878049	0.04268293	0.04878049	19	19	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16677_c1_g1(+)	cramera.TRINITY_DN16677_c1_g1	NA	188	0	0	188	364	363	1	0	0	0	0.00274725	0.0	0.00137363	0.00137363	89	88	0	1	0	0	0.0	0.01123596	0.00561798	0.00561798
aricia_cramera	TRINITY_DN16678_c10_g1(+)	cramera.TRINITY_DN16678_c10_g1	NA	577	0	0	577	1117	1116	1	0	0	0	0.00089526	0.0	0.00044763	0.00044763	251	247	3	0	1	0	0.01593625	0.00398406	0.00796813	0.00863214
aricia_cramera	TRINITY_DN16679_c1_g1(+)	cramera.TRINITY_DN16679_c1_g1	NA	42	1	1	40	74	73	1	0	0	0	0.01351351	0.0	0.00675676	0.00675676	25	25	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16679_c2_g4(+)	cramera.TRINITY_DN16679_c2_g4	OG0001433	323	0	0	323	610	610	0	0	0	0	0.0	0.0	0.0	0.0	141	133	1	4	3	0	0.02836879	0.04964539	0.02836879	0.03191489
aricia_cramera	TRINITY_DN16680_c3_g2(+)	cramera.TRINITY_DN16680_c3_g2	NA	80	0	0	80	154	154	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16681_c0_g1(+)	cramera.TRINITY_DN16681_c0_g1	NA	53	0	0	53	100	95	1	0	4	0	0.05	0.04	0.025	0.03166667	10	10	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16681_c1_g1(+)	cramera.TRINITY_DN16681_c1_g1	NA	203	0	0	203	390	390	0	0	0	0	0.0	0.0	0.0	0.0	98	96	1	1	0	0	0.01020408	0.01020408	0.01020408	0.01020408
aricia_cramera	TRINITY_DN16682_c0_g1(+)	cramera.TRINITY_DN16682_c0_g1	NA	450	0	0	450	863	863	0	0	0	0	0.0	0.0	0.0	0.0	219	213	2	3	1	0	0.01369863	0.01826484	0.01369863	0.01445967
aricia_cramera	TRINITY_DN16682_c0_g2(+)	cramera.TRINITY_DN16682_c0_g2	NA	29	0	0	29	51	51	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16683_c1_g1(+)	cramera.TRINITY_DN16683_c1_g1	NA	11	0	0	11	19	18	0	1	0	0	0.0	0.05263158	0.02631579	0.02631579	3	2	0	0	1	0	0.33333333	0.33333333	0.16666667	0.22222222
aricia_cramera	TRINITY_DN16683_c2_g2(+)	cramera.TRINITY_DN16683_c2_g2	NA	741	0	1	740	1387	1384	0	1	2	0	0.00144196	0.00216294	0.00108147	0.0013218	345	333	6	4	1	1	0.02028986	0.01449275	0.01884058	0.01835749
aricia_cramera	TRINITY_DN16683_c2_g3(+)	cramera.TRINITY_DN16683_c2_g3	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN16685_c0_g1(+)	cramera.TRINITY_DN16685_c0_g1	NA	212	0	0	212	407	405	0	2	0	0	0.0	0.004914	0.002457	0.002457	99	96	2	1	0	0	0.02020202	0.01010101	0.01515152	0.01515152
