species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CeAr_337	0_pi_CeAr_408	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CeAr_337	4_pi_CeAr_408	4_pi_between	4_pi_total
celastrina_argiolus	TRINITY_DN14080_c0_g1(+)	argiolus.TRINITY_DN14080_c0_g1	NA	312	0	0	312	593	593	0	0	0	0	0.0	0.0	0.0	0.0	161	157	0	0	4	0	0.02484472	0.02484472	0.01242236	0.01656315
celastrina_argiolus	TRINITY_DN14081_c0_g1(+)	argiolus.TRINITY_DN14081_c0_g1	NA	455	0	0	455	869	866	2	1	0	0	0.0023015	0.00115075	0.00172612	0.00172612	155	153	0	0	2	0	0.01290323	0.01290323	0.00645161	0.00860215
celastrina_argiolus	TRINITY_DN14082_c0_g1(+)	argiolus.TRINITY_DN14082_c0_g1	NA	106	0	0	106	196	196	0	0	0	0	0.0	0.0	0.0	0.0	38	38	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14083_c0_g2(+)	argiolus.TRINITY_DN14083_c0_g2	NA	91	0	0	91	179	179	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14084_c0_g1(+)	argiolus.TRINITY_DN14084_c0_g1	NA	32	0	0	32	61	61	0	0	0	0	0.0	0.0	0.0	0.0	21	20	0	0	0	1	0.0	0.0	0.04761905	0.03174603
celastrina_argiolus	TRINITY_DN14085_c0_g1(+)	argiolus.TRINITY_DN14085_c0_g1	OG0003222	378	0	0	378	711	710	0	0	1	0	0.00140647	0.00140647	0.00070323	0.00093764	111	109	2	0	0	0	0.01801802	0.0	0.00900901	0.00900901
celastrina_argiolus	TRINITY_DN14086_c0_g1(+)	argiolus.TRINITY_DN14086_c0_g1	NA	261	0	0	261	496	495	0	1	0	0	0.0	0.00201613	0.00100806	0.00100806	138	131	1	4	1	1	0.01449275	0.03623188	0.02898551	0.02777778
celastrina_argiolus	TRINITY_DN14088_c0_g1(+)	argiolus.TRINITY_DN14088_c0_g1	NA	255	0	0	255	497	496	0	1	0	0	0.0	0.00201207	0.00100604	0.00100604	115	113	0	1	1	0	0.00869565	0.0173913	0.00869565	0.01014492
celastrina_argiolus	TRINITY_DN14091_c0_g1(+)	argiolus.TRINITY_DN14091_c0_g1	NA	810	0	0	810	1519	1518	0	1	0	0	0.0	0.00065833	0.00032916	0.00032916	340	337	1	2	0	0	0.00294118	0.00588235	0.00441176	0.00441176
celastrina_argiolus	TRINITY_DN14092_c0_g1(+)	argiolus.TRINITY_DN14092_c0_g1	NA	636	0	2	634	1190	1187	1	2	0	0	0.00084034	0.00168067	0.0012605	0.0012605	216	213	1	2	0	0	0.00462963	0.00925926	0.00694444	0.00694444
celastrina_argiolus	TRINITY_DN14093_c0_g1(+)	argiolus.TRINITY_DN14093_c0_g1	NA	330	0	0	330	612	608	3	0	1	0	0.00653595	0.00163399	0.00326797	0.0035403	169	164	2	1	2	0	0.02366864	0.01775148	0.0147929	0.01676529
celastrina_argiolus	TRINITY_DN14095_c0_g1(+)	argiolus.TRINITY_DN14095_c0_g1	OG0002552	895	0	0	895	1713	1712	0	1	0	0	0.0	0.00058377	0.00029189	0.00029189	357	352	0	4	1	0	0.00280112	0.0140056	0.0070028	0.00746965
celastrina_argiolus	TRINITY_DN14096_c0_g1(+)	argiolus.TRINITY_DN14096_c0_g1	NA	386	0	0	386	740	740	0	0	0	0	0.0	0.0	0.0	0.0	199	195	1	3	0	0	0.00502513	0.01507538	0.01005025	0.01005025
celastrina_argiolus	TRINITY_DN14097_c0_g1(+)	argiolus.TRINITY_DN14097_c0_g1	NA	338	0	0	338	643	643	0	0	0	0	0.0	0.0	0.0	0.0	132	130	2	0	0	0	0.01515152	0.0	0.00757576	0.00757576
celastrina_argiolus	TRINITY_DN14098_c0_g1(+)	argiolus.TRINITY_DN14098_c0_g1	NA	60	0	0	60	120	120	0	0	0	0	0.0	0.0	0.0	0.0	33	32	0	0	0	1	0.0	0.0	0.03030303	0.02020202
celastrina_argiolus	TRINITY_DN14099_c0_g2(+)	argiolus.TRINITY_DN14099_c0_g2	NA	608	0	0	608	1145	1143	1	1	0	0	0.00087336	0.00087336	0.00087336	0.00087336	238	236	1	0	1	0	0.00840336	0.00420168	0.00420168	0.00490196
celastrina_argiolus	TRINITY_DN14100_c0_g1(+)	argiolus.TRINITY_DN14100_c0_g1	NA	30	0	0	30	56	56	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14101_c1_g2(+)	argiolus.TRINITY_DN14101_c1_g2	NA	487	0	0	487	954	954	0	0	0	0	0.0	0.0	0.0	0.0	249	248	0	1	0	0	0.0	0.00401606	0.00200803	0.00200803
celastrina_argiolus	TRINITY_DN14101_c1_g5(+)	argiolus.TRINITY_DN14101_c1_g5	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14102_c0_g1(+)	argiolus.TRINITY_DN14102_c0_g1	OG0002899	289	0	0	289	549	549	0	0	0	0	0.0	0.0	0.0	0.0	115	113	0	2	0	0	0.0	0.0173913	0.00869565	0.00869565
celastrina_argiolus	TRINITY_DN14103_c1_g1(+)	argiolus.TRINITY_DN14103_c1_g1	OG0004522	380	0	0	380	731	731	0	0	0	0	0.0	0.0	0.0	0.0	172	172	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14104_c0_g1(+)	argiolus.TRINITY_DN14104_c0_g1	OG0004032	721	0	0	721	1386	1385	0	0	1	0	0.0007215	0.0007215	0.00036075	0.000481	317	316	0	0	1	0	0.00315457	0.00315457	0.00157729	0.00210305
celastrina_argiolus	TRINITY_DN14105_c2_g1(+)	argiolus.TRINITY_DN14105_c2_g1	NA	158	0	0	158	306	305	0	1	0	0	0.0	0.00326797	0.00163399	0.00163399	83	82	0	0	1	0	0.01204819	0.01204819	0.0060241	0.00803213
celastrina_argiolus	TRINITY_DN14106_c0_g1(+)	argiolus.TRINITY_DN14106_c0_g1	NA	576	0	0	576	1079	1078	0	0	0	1	0.0	0.0	0.00092678	0.00061785	227	219	1	0	0	7	0.00440529	0.0	0.03303965	0.02276065
celastrina_argiolus	TRINITY_DN14107_c0_g1(+)	argiolus.TRINITY_DN14107_c0_g1	OG0005059	419	0	0	419	810	810	0	0	0	0	0.0	0.0	0.0	0.0	210	207	0	3	0	0	0.0	0.01428571	0.00714286	0.00714286
celastrina_argiolus	TRINITY_DN14108_c0_g1(+)	argiolus.TRINITY_DN14108_c0_g1	NA	443	0	0	443	824	824	0	0	0	0	0.0	0.0	0.0	0.0	172	165	7	0	0	0	0.04069767	0.0	0.02034884	0.02034884
celastrina_argiolus	TRINITY_DN14109_c0_g1(+)	argiolus.TRINITY_DN14109_c0_g1	OG0002635	441	0	0	441	822	818	2	2	0	0	0.00243309	0.00243309	0.00243309	0.00243309	151	148	0	1	2	0	0.01324503	0.01986755	0.00993377	0.01214128
celastrina_argiolus	TRINITY_DN14111_c0_g2(+)	argiolus.TRINITY_DN14111_c0_g2	NA	22	0	0	22	43	43	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14112_c0_g1(+)	argiolus.TRINITY_DN14112_c0_g1	NA	68	0	0	68	131	131	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14113_c0_g1(+)	argiolus.TRINITY_DN14113_c0_g1	NA	136	0	0	136	239	239	0	0	0	0	0.0	0.0	0.0	0.0	57	56	0	0	0	1	0.0	0.0	0.01754386	0.01169591
celastrina_argiolus	TRINITY_DN14115_c0_g1(-)	argiolus.TRINITY_DN14115_c0_g1	NA	54	0	0	54	99	97	0	1	1	0	0.01010101	0.02020202	0.01010101	0.01178451	20	19	1	0	0	0	0.05	0.0	0.025	0.025
celastrina_argiolus	TRINITY_DN14118_c0_g1(+)	argiolus.TRINITY_DN14118_c0_g1	NA	5	0	0	5	7	7	0	0	0	0	0.0	0.0	0.0	0.0	3	2	0	0	1	0	0.33333333	0.33333333	0.16666667	0.22222222
celastrina_argiolus	TRINITY_DN14122_c0_g1(+)	argiolus.TRINITY_DN14122_c0_g1	NA	289	0	0	289	532	530	0	0	0	2	0.0	0.0	0.0037594	0.00250627	166	160	0	4	0	2	0.0	0.02409639	0.02409639	0.02008032
celastrina_argiolus	TRINITY_DN14123_c0_g1(+)	argiolus.TRINITY_DN14123_c0_g1	NA	277	0	1	276	509	507	1	1	0	0	0.00196464	0.00196464	0.00196464	0.00196464	96	93	0	3	0	0	0.0	0.03125	0.015625	0.015625
celastrina_argiolus	TRINITY_DN14125_c0_g1(+)	argiolus.TRINITY_DN14125_c0_g1	NA	534	0	1	533	988	985	3	0	0	0	0.00303644	0.0	0.00151822	0.00151822	248	240	3	3	2	0	0.02016129	0.02016129	0.01612903	0.01747312
celastrina_argiolus	TRINITY_DN14126_c0_g1(+)	argiolus.TRINITY_DN14126_c0_g1	OG0004363	658	0	0	658	1260	1259	1	0	0	0	0.00079365	0.0	0.00039683	0.00039683	262	260	0	1	1	0	0.00381679	0.00763359	0.00381679	0.00445292
celastrina_argiolus	TRINITY_DN14127_c0_g1(+)	argiolus.TRINITY_DN14127_c0_g1	NA	242	0	0	242	449	447	0	1	1	0	0.00222717	0.00445434	0.00222717	0.00259837	92	89	3	0	0	0	0.0326087	0.0	0.01630435	0.01630435
celastrina_argiolus	TRINITY_DN14128_c0_g1(+)	argiolus.TRINITY_DN14128_c0_g1	NA	292	0	1	291	557	556	0	0	1	0	0.00179533	0.00179533	0.00089767	0.00119689	91	91	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14129_c0_g1(+)	argiolus.TRINITY_DN14129_c0_g1	OG0002039	519	0	0	519	984	983	0	1	0	0	0.0	0.00101626	0.00050813	0.00050813	232	226	0	6	0	0	0.0	0.02586207	0.01293103	0.01293103
celastrina_argiolus	TRINITY_DN14132_c0_g1(+)	argiolus.TRINITY_DN14132_c0_g1	NA	532	0	0	532	1029	1028	0	1	0	0	0.0	0.00097182	0.00048591	0.00048591	235	232	0	1	0	2	0.0	0.00425532	0.0106383	0.00780142
celastrina_argiolus	TRINITY_DN14133_c1_g1(+)	argiolus.TRINITY_DN14133_c1_g1	NA	337	0	0	337	637	636	0	1	0	0	0.0	0.00156986	0.00078493	0.00078493	151	148	2	1	0	0	0.01324503	0.00662252	0.00993377	0.00993377
celastrina_argiolus	TRINITY_DN14134_c0_g1(+)	argiolus.TRINITY_DN14134_c0_g1	NA	470	0	0	470	906	904	0	2	0	0	0.0	0.00220751	0.00110375	0.00110375	221	220	0	1	0	0	0.0	0.00452489	0.00226244	0.00226244
celastrina_argiolus	TRINITY_DN14137_c0_g1(+)	argiolus.TRINITY_DN14137_c0_g1	OG0004813	546	0	0	546	1039	1037	2	0	0	0	0.00192493	0.0	0.00096246	0.00096246	253	250	1	1	1	0	0.00790514	0.00790514	0.00592885	0.00658761
celastrina_argiolus	TRINITY_DN14138_c0_g1(+)	argiolus.TRINITY_DN14138_c0_g1	NA	703	0	0	703	1358	1354	1	2	1	0	0.00147275	0.00220913	0.00147275	0.00159548	259	258	1	0	0	0	0.003861	0.0	0.0019305	0.0019305
celastrina_argiolus	TRINITY_DN14141_c0_g1(+)	argiolus.TRINITY_DN14141_c0_g1	NA	18	0	0	18	32	32	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14142_c0_g1(+)	argiolus.TRINITY_DN14142_c0_g1	NA	607	0	0	607	1151	1144	1	1	5	0	0.00521286	0.00521286	0.00304083	0.00376484	263	260	2	0	1	0	0.01140684	0.00380228	0.00570342	0.00633713
celastrina_argiolus	TRINITY_DN14143_c1_g1(+)	argiolus.TRINITY_DN14143_c1_g1	NA	384	0	1	383	711	711	0	0	0	0	0.0	0.0	0.0	0.0	119	118	1	0	0	0	0.00840336	0.0	0.00420168	0.00420168
celastrina_argiolus	TRINITY_DN14143_c2_g1(+)	argiolus.TRINITY_DN14143_c2_g1	OG0001613	600	0	0	600	1168	1167	1	0	0	0	0.00085616	0.0	0.00042808	0.00042808	277	275	1	1	0	0	0.00361011	0.00361011	0.00361011	0.00361011
celastrina_argiolus	TRINITY_DN14143_c2_g3(+)	argiolus.TRINITY_DN14143_c2_g3	NA	13	0	0	13	22	22	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14144_c0_g1(+)	argiolus.TRINITY_DN14144_c0_g1	NA	415	0	0	415	775	774	0	1	0	0	0.0	0.00129032	0.00064516	0.00064516	210	205	2	0	3	0	0.02380952	0.01428571	0.01190476	0.01428571
celastrina_argiolus	TRINITY_DN14146_c0_g1(+)	argiolus.TRINITY_DN14146_c0_g1	NA	185	0	0	185	349	349	0	0	0	0	0.0	0.0	0.0	0.0	74	73	0	0	1	0	0.01351351	0.01351351	0.00675676	0.00900901
celastrina_argiolus	TRINITY_DN14147_c0_g1(+)	argiolus.TRINITY_DN14147_c0_g1	NA	474	0	0	474	918	918	0	0	0	0	0.0	0.0	0.0	0.0	179	178	0	0	0	1	0.0	0.0	0.00558659	0.00372439
celastrina_argiolus	TRINITY_DN14148_c0_g1(+)	argiolus.TRINITY_DN14148_c0_g1	OG0002912	285	0	1	284	544	542	0	2	0	0	0.0	0.00367647	0.00183824	0.00183824	109	108	1	0	0	0	0.00917431	0.0	0.00458716	0.00458716
celastrina_argiolus	TRINITY_DN14149_c0_g3(+)	argiolus.TRINITY_DN14149_c0_g3	NA	326	0	0	326	623	623	0	0	0	0	0.0	0.0	0.0	0.0	122	122	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14151_c0_g1(+)	argiolus.TRINITY_DN14151_c0_g1	OG0002252	422	0	2	420	794	791	1	1	1	0	0.00251889	0.00251889	0.00188917	0.00209908	160	160	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14152_c0_g1(+)	argiolus.TRINITY_DN14152_c0_g1	NA	1019	0	0	1019	1953	1953	0	0	0	0	0.0	0.0	0.0	0.0	493	485	4	3	1	0	0.01014199	0.00811359	0.00811359	0.00845166
celastrina_argiolus	TRINITY_DN14157_c0_g1(+)	argiolus.TRINITY_DN14157_c0_g1	NA	186	0	0	186	361	361	0	0	0	0	0.0	0.0	0.0	0.0	70	70	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14158_c0_g1(+)	argiolus.TRINITY_DN14158_c0_g1	NA	221	0	0	221	429	429	0	0	0	0	0.0	0.0	0.0	0.0	96	94	1	0	0	1	0.01041667	0.0	0.015625	0.01215278
celastrina_argiolus	TRINITY_DN14160_c0_g1(+)	argiolus.TRINITY_DN14160_c0_g1	NA	319	0	0	319	603	601	0	0	0	2	0.0	0.0	0.00331675	0.00221117	122	117	2	0	0	3	0.01639344	0.0	0.03278689	0.02459017
celastrina_argiolus	TRINITY_DN14161_c0_g1(+)	argiolus.TRINITY_DN14161_c0_g1	NA	534	0	1	533	1026	1022	1	3	0	0	0.00097466	0.00292398	0.00194932	0.00194932	184	184	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14161_c0_g2(+)	argiolus.TRINITY_DN14161_c0_g2	OG0003706	632	0	0	632	1202	1202	0	0	0	0	0.0	0.0	0.0	0.0	231	229	0	1	1	0	0.004329	0.00865801	0.004329	0.0050505
celastrina_argiolus	TRINITY_DN14162_c0_g1(+)	argiolus.TRINITY_DN14162_c0_g1	NA	269	0	0	269	514	514	0	0	0	0	0.0	0.0	0.0	0.0	114	112	1	1	0	0	0.00877193	0.00877193	0.00877193	0.00877193
celastrina_argiolus	TRINITY_DN14164_c0_g1(+)	argiolus.TRINITY_DN14164_c0_g1	NA	424	0	0	424	800	793	0	7	0	0	0.0	0.00875	0.004375	0.004375	145	144	0	0	0	1	0.0	0.0	0.00689655	0.0045977
celastrina_argiolus	TRINITY_DN14165_c0_g1(+)	argiolus.TRINITY_DN14165_c0_g1	NA	309	0	0	309	597	597	0	0	0	0	0.0	0.0	0.0	0.0	131	130	0	1	0	0	0.0	0.00763359	0.00381679	0.00381679
celastrina_argiolus	TRINITY_DN14166_c0_g1(+)	argiolus.TRINITY_DN14166_c0_g1	NA	317	0	0	317	588	586	2	0	0	0	0.00340136	0.0	0.00170068	0.00170068	141	133	2	2	4	0	0.04255319	0.04255319	0.02836879	0.03309692
celastrina_argiolus	TRINITY_DN14168_c0_g1(+)	argiolus.TRINITY_DN14168_c0_g1	OG0003982	396	0	0	396	734	730	1	3	0	0	0.0013624	0.00408719	0.0027248	0.0027248	151	146	2	3	0	0	0.01324503	0.01986755	0.01655629	0.01655629
celastrina_argiolus	TRINITY_DN14171_c0_g1(+)	argiolus.TRINITY_DN14171_c0_g1	NA	238	0	0	238	458	458	0	0	0	0	0.0	0.0	0.0	0.0	114	110	0	4	0	0	0.0	0.03508772	0.01754386	0.01754386
celastrina_argiolus	TRINITY_DN14172_c0_g1(+)	argiolus.TRINITY_DN14172_c0_g1	NA	519	1	0	518	987	987	0	0	0	0	0.0	0.0	0.0	0.0	248	243	3	0	1	1	0.01612903	0.00403226	0.01209677	0.01142473
celastrina_argiolus	TRINITY_DN14173_c0_g1(+)	argiolus.TRINITY_DN14173_c0_g1	NA	420	0	0	420	805	803	2	0	0	0	0.00248447	0.0	0.00124224	0.00124224	189	187	0	2	0	0	0.0	0.01058201	0.00529101	0.00529101
celastrina_argiolus	TRINITY_DN14176_c0_g1(+)	argiolus.TRINITY_DN14176_c0_g1	OG0004087	724	0	0	724	1392	1386	5	1	0	0	0.00359195	0.00071839	0.00215517	0.00215517	227	226	1	0	0	0	0.00440529	0.0	0.00220264	0.00220264
celastrina_argiolus	TRINITY_DN14177_c0_g1(+)	argiolus.TRINITY_DN14177_c0_g1	NA	482	0	0	482	911	911	0	0	0	0	0.0	0.0	0.0	0.0	207	205	0	2	0	0	0.0	0.00966184	0.00483092	0.00483092
celastrina_argiolus	TRINITY_DN14178_c0_g1(+)	argiolus.TRINITY_DN14178_c0_g1	NA	489	0	0	489	921	919	1	1	0	0	0.00108578	0.00108578	0.00108578	0.00108578	176	175	0	1	0	0	0.0	0.00568182	0.00284091	0.00284091
celastrina_argiolus	TRINITY_DN14179_c0_g1(+)	argiolus.TRINITY_DN14179_c0_g1	NA	585	0	0	585	1116	1116	0	0	0	0	0.0	0.0	0.0	0.0	274	271	0	0	3	0	0.01094891	0.01094891	0.00547445	0.00729927
celastrina_argiolus	TRINITY_DN14181_c1_g1(+)	argiolus.TRINITY_DN14181_c1_g1	NA	390	0	0	390	747	747	0	0	0	0	0.0	0.0	0.0	0.0	150	150	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14185_c0_g1(+)	argiolus.TRINITY_DN14185_c0_g1	OG0002281	553	0	0	553	1069	1069	0	0	0	0	0.0	0.0	0.0	0.0	298	294	0	1	3	0	0.01006711	0.01342282	0.00671141	0.00838926
celastrina_argiolus	TRINITY_DN14186_c0_g1(+)	argiolus.TRINITY_DN14186_c0_g1	NA	59	0	0	59	115	115	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14187_c0_g1(+)	argiolus.TRINITY_DN14187_c0_g1	NA	144	0	0	144	272	272	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14189_c0_g1(+)	argiolus.TRINITY_DN14189_c0_g1	NA	348	0	0	348	637	635	1	1	0	0	0.00156986	0.00156986	0.00156986	0.00156986	164	155	2	1	5	1	0.04268293	0.03658537	0.0304878	0.03353658
celastrina_argiolus	TRINITY_DN14190_c0_g1(+)	argiolus.TRINITY_DN14190_c0_g1	NA	551	0	1	550	1043	1038	3	0	0	2	0.00287632	0.0	0.0033557	0.00271652	208	205	3	0	0	0	0.01442308	0.0	0.00721154	0.00721154
celastrina_argiolus	TRINITY_DN14191_c0_g1(+)	argiolus.TRINITY_DN14191_c0_g1	NA	515	0	0	515	975	973	1	0	1	0	0.00205128	0.00102564	0.00102564	0.00119658	187	184	0	1	2	0	0.01069519	0.01604278	0.00802139	0.00980392
celastrina_argiolus	TRINITY_DN14192_c0_g1(+)	argiolus.TRINITY_DN14192_c0_g1	NA	62	0	0	62	120	120	0	0	0	0	0.0	0.0	0.0	0.0	34	32	1	0	1	0	0.05882353	0.02941176	0.02941176	0.03431372
celastrina_argiolus	TRINITY_DN14193_c0_g1(+)	argiolus.TRINITY_DN14193_c0_g1	NA	230	0	0	230	437	437	0	0	0	0	0.0	0.0	0.0	0.0	91	88	3	0	0	0	0.03296703	0.0	0.01648352	0.01648352
celastrina_argiolus	TRINITY_DN14193_c0_g2(+)	argiolus.TRINITY_DN14193_c0_g2	NA	241	0	0	241	459	457	0	2	0	0	0.0	0.0043573	0.00217865	0.00217865	117	114	0	2	0	1	0.0	0.01709402	0.01709402	0.01424502
celastrina_argiolus	TRINITY_DN14195_c0_g1(+)	argiolus.TRINITY_DN14195_c0_g1	OG0002130	671	0	0	671	1250	1247	2	0	1	0	0.0024	0.0008	0.0012	0.00133333	250	247	1	1	1	0	0.008	0.008	0.006	0.00666667
celastrina_argiolus	TRINITY_DN14196_c0_g1(+)	argiolus.TRINITY_DN14196_c0_g1	NA	888	0	1	887	1735	1732	1	1	1	0	0.00115274	0.00115274	0.00086455	0.00096061	336	328	2	2	4	0	0.01785714	0.01785714	0.01190476	0.01388889
celastrina_argiolus	TRINITY_DN14198_c0_g1(+)	argiolus.TRINITY_DN14198_c0_g1	NA	292	0	0	292	562	562	0	0	0	0	0.0	0.0	0.0	0.0	101	99	0	1	1	0	0.00990099	0.01980198	0.00990099	0.01155116
celastrina_argiolus	TRINITY_DN14199_c0_g1(+)	argiolus.TRINITY_DN14199_c0_g1	OG0003977	394	0	0	394	723	720	0	2	0	1	0.0	0.00276625	0.00276625	0.00230521	147	144	2	0	0	1	0.01360544	0.0	0.01360544	0.01133787
celastrina_argiolus	TRINITY_DN14200_c0_g1(+)	argiolus.TRINITY_DN14200_c0_g1	NA	317	0	0	317	578	577	0	1	0	0	0.0	0.0017301	0.00086505	0.00086505	166	164	1	1	0	0	0.0060241	0.0060241	0.0060241	0.0060241
celastrina_argiolus	TRINITY_DN14201_c0_g1(+)	argiolus.TRINITY_DN14201_c0_g1	OG0003229	285	0	0	285	525	524	0	1	0	0	0.0	0.00190476	0.00095238	0.00095238	101	99	1	1	0	0	0.00990099	0.00990099	0.00990099	0.00990099
celastrina_argiolus	TRINITY_DN14202_c0_g1(+)	argiolus.TRINITY_DN14202_c0_g1	NA	135	0	0	135	255	255	0	0	0	0	0.0	0.0	0.0	0.0	53	51	0	2	0	0	0.0	0.03773585	0.01886792	0.01886792
celastrina_argiolus	TRINITY_DN14204_c0_g1(+)	argiolus.TRINITY_DN14204_c0_g1	OG0004487	176	0	0	176	337	337	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14205_c0_g1(+)	argiolus.TRINITY_DN14205_c0_g1	NA	233	0	0	233	439	438	0	1	0	0	0.0	0.0022779	0.00113895	0.00113895	101	95	2	1	1	2	0.02970297	0.01980198	0.03960396	0.03465346
celastrina_argiolus	TRINITY_DN14206_c0_g1(+)	argiolus.TRINITY_DN14206_c0_g1	NA	353	1	1	351	648	647	1	0	0	0	0.00154321	0.0	0.0007716	0.0007716	191	182	3	5	1	0	0.02094241	0.03141361	0.02356021	0.02443281
celastrina_argiolus	TRINITY_DN14210_c0_g1(+)	argiolus.TRINITY_DN14210_c0_g1	NA	588	0	0	588	1120	1116	2	2	0	0	0.00178571	0.00178571	0.00178571	0.00178571	282	276	0	2	3	1	0.0106383	0.0177305	0.01241135	0.01300237
celastrina_argiolus	TRINITY_DN14212_c0_g1(+)	argiolus.TRINITY_DN14212_c0_g1	NA	540	0	0	540	999	999	0	0	0	0	0.0	0.0	0.0	0.0	222	217	2	0	3	0	0.02252252	0.01351351	0.01126126	0.01351351
celastrina_argiolus	TRINITY_DN14213_c0_g1(+)	argiolus.TRINITY_DN14213_c0_g1	NA	71	0	0	71	133	133	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14215_c0_g1(+)	argiolus.TRINITY_DN14215_c0_g1	NA	591	0	0	591	1116	1116	0	0	0	0	0.0	0.0	0.0	0.0	270	263	4	3	0	0	0.01481481	0.01111111	0.01296296	0.01296296
celastrina_argiolus	TRINITY_DN14216_c0_g1(+)	argiolus.TRINITY_DN14216_c0_g1	NA	718	0	0	718	1391	1386	1	4	0	0	0.00071891	0.00287563	0.00179727	0.00179727	287	283	0	4	0	0	0.0	0.01393728	0.00696864	0.00696864
celastrina_argiolus	TRINITY_DN14217_c0_g1(+)	argiolus.TRINITY_DN14217_c0_g1	NA	238	0	0	238	453	453	0	0	0	0	0.0	0.0	0.0	0.0	136	133	0	3	0	0	0.0	0.02205882	0.01102941	0.01102941
celastrina_argiolus	TRINITY_DN14218_c0_g1(+)	argiolus.TRINITY_DN14218_c0_g1	NA	243	0	0	243	475	475	0	0	0	0	0.0	0.0	0.0	0.0	102	100	0	1	0	1	0.0	0.00980392	0.01470588	0.01143791
celastrina_argiolus	TRINITY_DN14219_c0_g1(+)	argiolus.TRINITY_DN14219_c0_g1	NA	719	0	0	719	1393	1393	0	0	0	0	0.0	0.0	0.0	0.0	263	256	4	3	0	0	0.01520913	0.01140684	0.01330798	0.01330798
celastrina_argiolus	TRINITY_DN14220_c0_g2(+)	argiolus.TRINITY_DN14220_c0_g2	NA	40	0	0	40	73	73	0	0	0	0	0.0	0.0	0.0	0.0	18	17	0	0	1	0	0.05555556	0.05555556	0.02777778	0.03703704
celastrina_argiolus	TRINITY_DN14221_c0_g1(+)	argiolus.TRINITY_DN14221_c0_g1	NA	247	0	0	247	459	459	0	0	0	0	0.0	0.0	0.0	0.0	89	86	0	3	0	0	0.0	0.03370787	0.01685393	0.01685393
celastrina_argiolus	TRINITY_DN14223_c0_g1(+)	argiolus.TRINITY_DN14223_c0_g1	NA	30	0	0	30	58	58	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN14223_c0_g2(+)	argiolus.TRINITY_DN14223_c0_g2	NA	999	0	0	999	1925	1921	1	1	2	0	0.00155844	0.00155844	0.00103896	0.00121212	362	360	2	0	0	0	0.00552486	0.0	0.00276243	0.00276243
celastrina_argiolus	TRINITY_DN14224_c0_g1(+)	argiolus.TRINITY_DN14224_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
celastrina_argiolus	TRINITY_DN14225_c0_g1(+)	argiolus.TRINITY_DN14225_c0_g1	NA	532	0	0	532	1036	1034	1	1	0	0	0.00096525	0.00096525	0.00096525	0.00096525	263	262	0	1	0	0	0.0	0.00380228	0.00190114	0.00190114
